Orthogroup	Species	Syab	Orthologs
OG0000716	Prbb	Syab.g_01328	Prbb.g_01017
OG0000716	Prbc	Syab.g_01328	Prbc.g_02062
OG0000716	Prat	Syab.g_01328	Prat.g_00923
OG0000716	Pral	Syab.g_01328	Pral.g_01586
OG0000716	Prak	Syab.g_01328	Prak.g_01002
OG0000716	Prap	Syab.g_01328	Prap.g_00286
OG0000716	Prbe	Syab.g_01328	Prbe.g_01379
OG0000716	Prbf	Syab.g_01328	Prbf.g_01088
OG0000716	Prbg	Syab.g_01328	Prbg.g_01316
OG0000716	Prbn	Syab.g_01328	Prbn.g_01389
OG0000716	Pram	Syab.g_01328	Pram.g_00970
OG0000716	Prbh	Syab.g_01328	Prbh.g_01113
OG0000716	Prbj	Syab.g_01328	Prbj.g_02225
OG0000716	Prbk	Syab.g_01328	Prbk.g_00572
OG0000716	Prbl	Syab.g_01328	Prbl.g_02520
OG0000716	Praf	Syab.g_01328	Praf.g_01349
OG0000716	Prah	Syab.g_01328	Prah.g_00839
OG0000716	Syak	Syab.g_01328	Syak.g_00635
OG0000716	Syan	Syab.g_01328	Syan.g_00630
OG0000716	Syao	Syab.g_01328	Syao.g_00804
OG0000716	Syar	Syab.g_01328	Syar.g_02488
OG0000716	Syat	Syab.g_01328	Syat.g_00527
OG0000716	Syap	Syab.g_01328	Syap.g_02696
OG0000716	Syas	Syab.g_01328	Syas.g_00556
OG0000716	Syaq	Syab.g_01328	Syaq.g_02533
OG0000716	Syaa	Syab.g_01328	Syaa.g_01309
OG0000716	Syae	Syab.g_01328	Syae.g_00409
OG0000716	Syac	Syab.g_01328	Syac.g_01230
OG0000716	Syah	Syab.g_01328	Syah.g_01671
OG0000716	Syaf	Syab.g_01328	Syaf.g_01919
OG0000716	Syai	Syab.g_01328	Syai.g_01445
OG0000716	Syam	Syab.g_01328	Syam.g_01176
OG0000716	Syad	Syab.g_01328	Syad.g_01697
OG0000716	Syaj	Syab.g_01328	Syaj.g_00825
OG0000716	Syag	Syab.g_01328	Syag.g_00859
OG0000716	Syal	Syab.g_01328	Syal.g_01930
OG0000717	Prab	Syab.g_01327	Prab.g_00980
OG0000717	Pran	Syab.g_01327	Pran.g_00517
OG0000717	Prai	Syab.g_01327	Prai.g_00959
OG0000717	Prao	Syab.g_01327	Prao.g_00932
OG0000717	Prad	Syab.g_01327	Prad.g_00156
OG0000717	Prav	Syab.g_01327	Prav.g_00586
OG0000717	Prag	Syab.g_01327	Prag.g_00994
OG0000717	Praw	Syab.g_01327	Praw.g_01509
OG0000717	Pray	Syab.g_01327	Pray.g_00541
OG0000717	Praz	Syab.g_01327	Praz.g_01320
OG0000717	Prba	Syab.g_01327	Prba.g_01307
OG0000717	Praa	Syab.g_01327	Praa.g_00994
OG0000717	Prae	Syab.g_01327	Prae.g_00994
OG0000717	Prbd	Syab.g_01327	Prbd.g_00294
OG0000717	Prax	Syab.g_01327	Prax.g_01159
OG0000717	Prbi	Syab.g_01327	Prbi.g_01039
OG0000717	Pras	Syab.g_01327	Pras.g_01890
OG0000717	Prau	Syab.g_01327	Prau.g_01045
OG0000717	Prac	Syab.g_01327	Prac.g_01298
OG0000717	Praq	Syab.g_01327	Praq.g_01577
OG0000717	Prar	Syab.g_01327	Prar.g_01862
OG0000717	Prbb	Syab.g_01327	Prbb.g_01018
OG0000717	Praj	Syab.g_01327	Praj.g_00974
OG0000717	Prbc	Syab.g_01327	Prbc.g_02063
OG0000717	Prbm	Syab.g_01327	Prbm.g_01015
OG0000717	Prak	Syab.g_01327	Prak.g_01003
OG0000717	Prap	Syab.g_01327	Prap.g_00287
OG0000717	Prbe	Syab.g_01327	Prbe.g_01380
OG0000717	Prbf	Syab.g_01327	Prbf.g_01087
OG0000717	Prbg	Syab.g_01327	Prbg.g_01317
OG0000717	Prbn	Syab.g_01327	Prbn.g_01388
OG0000717	Pram	Syab.g_01327	Pram.g_00971
OG0000717	Prbh	Syab.g_01327	Prbh.g_01114
OG0000717	Pral	Syab.g_01327	Pral.g_01587
OG0000717	Prat	Syab.g_01327	Prat.g_00924
OG0000717	Syap	Syab.g_01327	Syap.g_02697
OG0000717	Syat	Syab.g_01327	Syat.g_00526
OG0000717	Syas	Syab.g_01327	Syas.g_00557
OG0000717	Syar	Syab.g_01327	Syar.g_02487
OG0000717	Syan	Syab.g_01327	Syan.g_00631
OG0000717	Syao	Syab.g_01327	Syao.g_00803
OG0000717	Prah	Syab.g_01327	Prah.g_00840
OG0000717	Praf	Syab.g_01327	Praf.g_01348
OG0000717	Prbj	Syab.g_01327	Prbj.g_02224
OG0000717	Prbk	Syab.g_01327	Prbk.g_00573
OG0000717	Prbl	Syab.g_01327	Prbl.g_02521
OG0000717	Syag	Syab.g_01327	Syag.g_00860
OG0000717	Syad	Syab.g_01327	Syad.g_01696
OG0000717	Syaj	Syab.g_01327	Syaj.g_00824
OG0000717	Syae	Syab.g_01327	Syae.g_00410
OG0000717	Syaa	Syab.g_01327	Syaa.g_01308
OG0000717	Syac	Syab.g_01327	Syac.g_01231
OG0000717	Syah	Syab.g_01327	Syah.g_01672
OG0000717	Syam	Syab.g_01327	Syam.g_01177
OG0000717	Syai	Syab.g_01327	Syai.g_01444
OG0000717	Syaf	Syab.g_01327	Syaf.g_01920
OG0000717	Syaq	Syab.g_01327	Syaq.g_02534
OG0000717	Syak	Syab.g_01327	Syak.g_00636
OG0000717	Syal	Syab.g_01327	Syal.g_01929
OG0000718	Prab	Syab.g_01323	Prab.g_00960
OG0000718	Pran	Syab.g_01323	Pran.g_00537
OG0000718	Prai	Syab.g_01323	Prai.g_00948
OG0000718	Prao	Syab.g_01323	Prao.g_00943
OG0000718	Pras	Syab.g_01323	Pras.g_01903
OG0000718	Prau	Syab.g_01323	Prau.g_01058
OG0000718	Prav	Syab.g_01323	Prav.g_00902
OG0000718	Prae	Syab.g_01323	Prae.g_01009
OG0000718	Prad	Syab.g_01323	Prad.g_00144
OG0000718	Pray	Syab.g_01323	Pray.g_00553
OG0000718	Praz	Syab.g_01323	Praz.g_01308
OG0000718	Prba	Syab.g_01323	Prba.g_01295
OG0000718	Praa	Syab.g_01323	Praa.g_01008
OG0000718	Prax	Syab.g_01323	Prax.g_01173
OG0000718	Prbd	Syab.g_01323	Prbd.g_00309
OG0000718	Prbi	Syab.g_01323	Prbi.g_01055
OG0000718	Prag	Syab.g_01323	Prag.g_01005
OG0000718	Praw	Syab.g_01323	Praw.g_01498
OG0000718	Prac	Syab.g_01323	Prac.g_01287
OG0000718	Praq	Syab.g_01323	Praq.g_01588
OG0000718	Prar	Syab.g_01323	Prar.g_01873
OG0000718	Prak	Syab.g_01323	Prak.g_01007
OG0000718	Prap	Syab.g_01323	Prap.g_00291
OG0000718	Prbe	Syab.g_01323	Prbe.g_01384
OG0000718	Prbf	Syab.g_01323	Prbf.g_01083
OG0000718	Prbg	Syab.g_01323	Prbg.g_01321
OG0000718	Prbn	Syab.g_01323	Prbn.g_01384
OG0000718	Pram	Syab.g_01323	Pram.g_00973
OG0000718	Prbh	Syab.g_01323	Prbh.g_01116
OG0000718	Pral	Syab.g_01323	Pral.g_01590
OG0000718	Praj	Syab.g_01323	Praj.g_00991
OG0000718	Prbb	Syab.g_01323	Prbb.g_01036
OG0000718	Prbc	Syab.g_01323	Prbc.g_02079
OG0000718	Prbm	Syab.g_01323	Prbm.g_01031
OG0000718	Syae	Syab.g_01323	Syae.g_00414
OG0000718	Syad	Syab.g_01323	Syad.g_01692
OG0000718	Syaj	Syab.g_01323	Syaj.g_00820
OG0000718	Syak	Syab.g_01323	Syak.g_00640
OG0000718	Syaq	Syab.g_01323	Syaq.g_00072
OG0000718	Syag	Syab.g_01323	Syag.g_00864
OG0000718	Syar	Syab.g_01323	Syar.g_02483
OG0000718	Syat	Syab.g_01323	Syat.g_00522
OG0000718	Syan	Syab.g_01323	Syan.g_00651
OG0000718	Syao	Syab.g_01323	Syao.g_00794
OG0000718	Syap	Syab.g_01323	Syap.g_02701
OG0000718	Syas	Syab.g_01323	Syas.g_00561
OG0000718	Prbj	Syab.g_01323	Prbj.g_02219
OG0000718	Prbk	Syab.g_01323	Prbk.g_00578
OG0000718	Prbl	Syab.g_01323	Prbl.g_02526
OG0000718	Praf	Syab.g_01323	Praf.g_01343
OG0000718	Prah	Syab.g_01323	Prah.g_00846
OG0000718	Syaa	Syab.g_01323	Syaa.g_01304
OG0000718	Syaf	Syab.g_01323	Syaf.g_01924
OG0000718	Syam	Syab.g_01323	Syam.g_01181
OG0000718	Syai	Syab.g_01323	Syai.g_01440
OG0000718	Syac	Syab.g_01323	Syac.g_01235
OG0000718	Syah	Syab.g_01323	Syah.g_01676
OG0000718	Prat	Syab.g_01323	Prat.g_00929
OG0000718	Syal	Syab.g_01323	Syal.g_01925
OG0000719	Prab	Syab.g_01321	Prab.g_00958
OG0000719	Pran	Syab.g_01321	Pran.g_00539
OG0000719	Prai	Syab.g_01321	Prai.g_00946
OG0000719	Prao	Syab.g_01321	Prao.g_00945
OG0000719	Prav	Syab.g_01321	Prav.g_00904
OG0000719	Prag	Syab.g_01321	Prag.g_01007
OG0000719	Praw	Syab.g_01321	Praw.g_01496
OG0000719	Pras	Syab.g_01321	Pras.g_01905
OG0000719	Prau	Syab.g_01321	Prau.g_01060
OG0000719	Prac	Syab.g_01321	Prac.g_01285
OG0000719	Praq	Syab.g_01321	Praq.g_01590
OG0000719	Prar	Syab.g_01321	Prar.g_01875
OG0000719	Pray	Syab.g_01321	Pray.g_00555
OG0000719	Praz	Syab.g_01321	Praz.g_01306
OG0000719	Prba	Syab.g_01321	Prba.g_01293
OG0000719	Prbi	Syab.g_01321	Prbi.g_01057
OG0000719	Prad	Syab.g_01321	Prad.g_00142
OG0000719	Praa	Syab.g_01321	Praa.g_01010
OG0000719	Prbd	Syab.g_01321	Prbd.g_00311
OG0000719	Prae	Syab.g_01321	Prae.g_01011
OG0000719	Prax	Syab.g_01321	Prax.g_01175
OG0000719	Pral	Syab.g_01321	Pral.g_01592
OG0000719	Prat	Syab.g_01321	Prat.g_00931
OG0000719	Prak	Syab.g_01321	Prak.g_01009
OG0000719	Prap	Syab.g_01321	Prap.g_00293
OG0000719	Prbe	Syab.g_01321	Prbe.g_01386
OG0000719	Prbf	Syab.g_01321	Prbf.g_01081
OG0000719	Prbg	Syab.g_01321	Prbg.g_01323
OG0000719	Prbn	Syab.g_01321	Prbn.g_01382
OG0000719	Pram	Syab.g_01321	Pram.g_00975
OG0000719	Prbh	Syab.g_01321	Prbh.g_01118
OG0000719	Prbm	Syab.g_01321	Prbm.g_01032
OG0000719	Praj	Syab.g_01321	Praj.g_00992
OG0000719	Prbb	Syab.g_01321	Prbb.g_01037
OG0000719	Prbc	Syab.g_01321	Prbc.g_02080
OG0000719	Prbj	Syab.g_01321	Prbj.g_02217
OG0000719	Prbk	Syab.g_01321	Prbk.g_00580
OG0000719	Prbl	Syab.g_01321	Prbl.g_02528
OG0000719	Praf	Syab.g_01321	Praf.g_01341
OG0000719	Prah	Syab.g_01321	Prah.g_00848
OG0000719	Syad	Syab.g_01321	Syad.g_01690
OG0000719	Syaj	Syab.g_01321	Syaj.g_00818
OG0000719	Syae	Syab.g_01321	Syae.g_00416
OG0000719	Syaa	Syab.g_01321	Syaa.g_01302
OG0000719	Syac	Syab.g_01321	Syac.g_01237
OG0000719	Syah	Syab.g_01321	Syah.g_01678
OG0000719	Syaf	Syab.g_01321	Syaf.g_01926
OG0000719	Syai	Syab.g_01321	Syai.g_01438
OG0000719	Syam	Syab.g_01321	Syam.g_01183
OG0000719	Syar	Syab.g_01321	Syar.g_01804
OG0000719	Syan	Syab.g_01321	Syan.g_00367
OG0000719	Syao	Syab.g_01321	Syao.g_00444
OG0000719	Syap	Syab.g_01321	Syap.g_02767
OG0000719	Syat	Syab.g_01321	Syat.g_00712
OG0000719	Syas	Syab.g_01321	Syas.g_00223
OG0000719	Syag	Syab.g_01321	Syag.g_00866
OG0000719	Syaq	Syab.g_01321	Syaq.g_00070
OG0000719	Syak	Syab.g_01321	Syak.g_00642
OG0000719	Syal	Syab.g_01321	Syal.g_01922
OG0000720	Prbi	Syab.g_01307	Prbi.g_01066
OG0000720	Prao	Syab.g_01307	Prao.g_00954
OG0000720	Pray	Syab.g_01307	Pray.g_00564
OG0000720	Praz	Syab.g_01307	Praz.g_01297
OG0000720	Prba	Syab.g_01307	Prba.g_01284
OG0000720	Prax	Syab.g_01307	Prax.g_01184
OG0000720	Praa	Syab.g_01307	Praa.g_01019
OG0000720	Prbd	Syab.g_01307	Prbd.g_00320
OG0000720	Prae	Syab.g_01307	Prae.g_01020
OG0000720	Prab	Syab.g_01307	Prab.g_00949
OG0000720	Pran	Syab.g_01307	Pran.g_00548
OG0000720	Prai	Syab.g_01307	Prai.g_00938
OG0000720	Prag	Syab.g_01307	Prag.g_01016
OG0000720	Praw	Syab.g_01307	Praw.g_01487
OG0000720	Prad	Syab.g_01307	Prad.g_01039
OG0000720	Pras	Syab.g_01307	Pras.g_01914
OG0000720	Prau	Syab.g_01307	Prau.g_01069
OG0000720	Prac	Syab.g_01307	Prac.g_01276
OG0000720	Praq	Syab.g_01307	Praq.g_01599
OG0000720	Prar	Syab.g_01307	Prar.g_01884
OG0000720	Prav	Syab.g_01307	Prav.g_00913
OG0000720	Prbm	Syab.g_01307	Prbm.g_01042
OG0000720	Praj	Syab.g_01307	Praj.g_01002
OG0000720	Prbb	Syab.g_01307	Prbb.g_01048
OG0000720	Prbc	Syab.g_01307	Prbc.g_02091
OG0000720	Pral	Syab.g_01307	Pral.g_01603
OG0000720	Prat	Syab.g_01307	Prat.g_00942
OG0000720	Prak	Syab.g_01307	Prak.g_01021
OG0000720	Prap	Syab.g_01307	Prap.g_00305
OG0000720	Prbe	Syab.g_01307	Prbe.g_01398
OG0000720	Prbf	Syab.g_01307	Prbf.g_01069
OG0000720	Prbg	Syab.g_01307	Prbg.g_01335
OG0000720	Prbn	Syab.g_01307	Prbn.g_01370
OG0000720	Pram	Syab.g_01307	Pram.g_00986
OG0000720	Prbh	Syab.g_01307	Prbh.g_01129
OG0000720	Syas	Syab.g_01307	Syas.g_00209
OG0000720	Syap	Syab.g_01307	Syap.g_02780
OG0000720	Syar	Syab.g_01307	Syar.g_01790
OG0000720	Syat	Syab.g_01307	Syat.g_00699
OG0000720	Syao	Syab.g_01307	Syao.g_00457
OG0000720	Syan	Syab.g_01307	Syan.g_00354
OG0000720	Syag	Syab.g_01307	Syag.g_00880
OG0000720	Prah	Syab.g_01307	Prah.g_00861
OG0000720	Praf	Syab.g_01307	Praf.g_01328
OG0000720	Prbj	Syab.g_01307	Prbj.g_02204
OG0000720	Prbk	Syab.g_01307	Prbk.g_00593
OG0000720	Prbl	Syab.g_01307	Prbl.g_02541
OG0000720	Syae	Syab.g_01307	Syae.g_00429
OG0000720	Syad	Syab.g_01307	Syad.g_01677
OG0000720	Syaj	Syab.g_01307	Syaj.g_00805
OG0000720	Syaa	Syab.g_01307	Syaa.g_01289
OG0000720	Syaf	Syab.g_01307	Syaf.g_01939
OG0000720	Syai	Syab.g_01307	Syai.g_01425
OG0000720	Syam	Syab.g_01307	Syam.g_01197
OG0000720	Syac	Syab.g_01307	Syac.g_01250
OG0000720	Syah	Syab.g_01307	Syah.g_01691
OG0000720	Syaq	Syab.g_01307	Syaq.g_00057
OG0000720	Syak	Syab.g_01307	Syak.g_00655
OG0000720	Syal	Syab.g_01307	Syal.g_01908
OG0000721	Prab	Syab.g_01305	Prab.g_00947
OG0000721	Pran	Syab.g_01305	Pran.g_00550
OG0000721	Prai	Syab.g_01305	Prai.g_00936
OG0000721	Prax	Syab.g_01305	Prax.g_01186
OG0000721	Prae	Syab.g_01305	Prae.g_01022
OG0000721	Prao	Syab.g_01305	Prao.g_00956
OG0000721	Prbd	Syab.g_01305	Prbd.g_00322
OG0000721	Prbi	Syab.g_01305	Prbi.g_01068
OG0000721	Praa	Syab.g_01305	Praa.g_01021
OG0000721	Praz	Syab.g_01305	Praz.g_01294
OG0000721	Pray	Syab.g_01305	Pray.g_00566
OG0000721	Prba	Syab.g_01305	Prba.g_01282
OG0000721	Prad	Syab.g_01305	Prad.g_01037
OG0000721	Prag	Syab.g_01305	Prag.g_01018
OG0000721	Praw	Syab.g_01305	Praw.g_01485
OG0000721	Prac	Syab.g_01305	Prac.g_01274
OG0000721	Praq	Syab.g_01305	Praq.g_01601
OG0000721	Prar	Syab.g_01305	Prar.g_01886
OG0000721	Prav	Syab.g_01305	Prav.g_00915
OG0000721	Pras	Syab.g_01305	Pras.g_01916
OG0000721	Prau	Syab.g_01305	Prau.g_01071
OG0000721	Prbm	Syab.g_01305	Prbm.g_01043
OG0000721	Prbb	Syab.g_01305	Prbb.g_01049
OG0000721	Praj	Syab.g_01305	Praj.g_01003
OG0000721	Prbc	Syab.g_01305	Prbc.g_02092
OG0000721	Prak	Syab.g_01305	Prak.g_01025
OG0000721	Prap	Syab.g_01305	Prap.g_00309
OG0000721	Prbe	Syab.g_01305	Prbe.g_01402
OG0000721	Prbf	Syab.g_01305	Prbf.g_01065
OG0000721	Prbg	Syab.g_01305	Prbg.g_01339
OG0000721	Prbn	Syab.g_01305	Prbn.g_01366
OG0000721	Pram	Syab.g_01305	Pram.g_00990
OG0000721	Prbh	Syab.g_01305	Prbh.g_01133
OG0000721	Pral	Syab.g_01305	Pral.g_01607
OG0000721	Prat	Syab.g_01305	Prat.g_00946
OG0000721	Prbj	Syab.g_01305	Prbj.g_02203
OG0000721	Prbk	Syab.g_01305	Prbk.g_00594
OG0000721	Prbl	Syab.g_01305	Prbl.g_02542
OG0000721	Praf	Syab.g_01305	Praf.g_01327
OG0000721	Prah	Syab.g_01305	Prah.g_00862
OG0000721	Syar	Syab.g_01305	Syar.g_01788
OG0000721	Syas	Syab.g_01305	Syas.g_00207
OG0000721	Syan	Syab.g_01305	Syan.g_00352
OG0000721	Syao	Syab.g_01305	Syao.g_00459
OG0000721	Syap	Syab.g_01305	Syap.g_02782
OG0000721	Syat	Syab.g_01305	Syat.g_00697
OG0000721	Syaa	Syab.g_01305	Syaa.g_01287
OG0000721	Syai	Syab.g_01305	Syai.g_01423
OG0000721	Syaf	Syab.g_01305	Syaf.g_01941
OG0000721	Syam	Syab.g_01305	Syam.g_01199
OG0000721	Syae	Syab.g_01305	Syae.g_00431
OG0000721	Syad	Syab.g_01305	Syad.g_01675
OG0000721	Syaj	Syab.g_01305	Syaj.g_00803
OG0000721	Syac	Syab.g_01305	Syac.g_01252
OG0000721	Syah	Syab.g_01305	Syah.g_01693
OG0000721	Syak	Syab.g_01305	Syak.g_00657
OG0000721	Syag	Syab.g_01305	Syag.g_00882
OG0000721	Syaq	Syab.g_01305	Syaq.g_00055
OG0000721	Syal	Syab.g_01305	Syal.g_01906
OG0000722	Prab	Syab.g_01304	Prab.g_00946
OG0000722	Pran	Syab.g_01304	Pran.g_00551
OG0000722	Prai	Syab.g_01304	Prai.g_00935
OG0000722	Prac	Syab.g_01304	Prac.g_01273
OG0000722	Praq	Syab.g_01304	Praq.g_01602
OG0000722	Prar	Syab.g_01304	Prar.g_01887
OG0000722	Pras	Syab.g_01304	Pras.g_01917
OG0000722	Prau	Syab.g_01304	Prau.g_01072
OG0000722	Prao	Syab.g_01304	Prao.g_00957
OG0000722	Prax	Syab.g_01304	Prax.g_01187
OG0000722	Prag	Syab.g_01304	Prag.g_01019
OG0000722	Praw	Syab.g_01304	Praw.g_01484
OG0000722	Prav	Syab.g_01304	Prav.g_00916
OG0000722	Pray	Syab.g_01304	Pray.g_00567
OG0000722	Praz	Syab.g_01304	Praz.g_01293
OG0000722	Prba	Syab.g_01304	Prba.g_01281
OG0000722	Prbd	Syab.g_01304	Prbd.g_00323
OG0000722	Prad	Syab.g_01304	Prad.g_01036
OG0000722	Prae	Syab.g_01304	Prae.g_01023
OG0000722	Praa	Syab.g_01304	Praa.g_01022
OG0000722	Prbi	Syab.g_01304	Prbi.g_01069
OG0000722	Prbm	Syab.g_01304	Prbm.g_01044
OG0000722	Praj	Syab.g_01304	Praj.g_01004
OG0000722	Prbb	Syab.g_01304	Prbb.g_01050
OG0000722	Prbc	Syab.g_01304	Prbc.g_02093
OG0000722	Prak	Syab.g_01304	Prak.g_01026
OG0000722	Prap	Syab.g_01304	Prap.g_00310
OG0000722	Prbe	Syab.g_01304	Prbe.g_01403
OG0000722	Prbf	Syab.g_01304	Prbf.g_01064
OG0000722	Prbg	Syab.g_01304	Prbg.g_01340
OG0000722	Prbn	Syab.g_01304	Prbn.g_01365
OG0000722	Pram	Syab.g_01304	Pram.g_00991
OG0000722	Prbh	Syab.g_01304	Prbh.g_01134
OG0000722	Pral	Syab.g_01304	Pral.g_01608
OG0000722	Prat	Syab.g_01304	Prat.g_00947
OG0000722	Prbj	Syab.g_01304	Prbj.g_02202
OG0000722	Prbk	Syab.g_01304	Prbk.g_00595
OG0000722	Prbl	Syab.g_01304	Prbl.g_02543
OG0000722	Praf	Syab.g_01304	Praf.g_01326
OG0000722	Prah	Syab.g_01304	Prah.g_00863
OG0000722	Syat	Syab.g_01304	Syat.g_00696
OG0000722	Syar	Syab.g_01304	Syar.g_01787
OG0000722	Syap	Syab.g_01304	Syap.g_02783
OG0000722	Syas	Syab.g_01304	Syas.g_00206
OG0000722	Syan	Syab.g_01304	Syan.g_00351
OG0000722	Syao	Syab.g_01304	Syao.g_00460
OG0000722	Syae	Syab.g_01304	Syae.g_00432
OG0000722	Syad	Syab.g_01304	Syad.g_01674
OG0000722	Syaj	Syab.g_01304	Syaj.g_00802
OG0000722	Syaa	Syab.g_01304	Syaa.g_01286
OG0000722	Syac	Syab.g_01304	Syac.g_01253
OG0000722	Syah	Syab.g_01304	Syah.g_01694
OG0000722	Syai	Syab.g_01304	Syai.g_01422
OG0000722	Syaf	Syab.g_01304	Syaf.g_01942
OG0000722	Syam	Syab.g_01304	Syam.g_01200
OG0000722	Syag	Syab.g_01304	Syag.g_00883
OG0000722	Syaq	Syab.g_01304	Syaq.g_00054
OG0000722	Syak	Syab.g_01304	Syak.g_00658
OG0000722	Syal	Syab.g_01304	Syal.g_01905
OG0000723	Prac	Syab.g_01678	Prac.g_01270
OG0000723	Praq	Syab.g_01678	Praq.g_01605
OG0000723	Prar	Syab.g_01678	Prar.g_01890
OG0000723	Prao	Syab.g_01678	Prao.g_00960
OG0000723	Prad	Syab.g_01678	Prad.g_01033
OG0000723	Praa	Syab.g_01678	Praa.g_01025
OG0000723	Prbi	Syab.g_01678	Prbi.g_01072
OG0000723	Pray	Syab.g_01678	Pray.g_00570
OG0000723	Praz	Syab.g_01678	Praz.g_01290
OG0000723	Prba	Syab.g_01678	Prba.g_01278
OG0000723	Pras	Syab.g_01678	Pras.g_01920
OG0000723	Prau	Syab.g_01678	Prau.g_01075
OG0000723	Prae	Syab.g_01678	Prae.g_01026
OG0000723	Prax	Syab.g_01678	Prax.g_01190
OG0000723	Prbd	Syab.g_01678	Prbd.g_00326
OG0000723	Prav	Syab.g_01678	Prav.g_00919
OG0000723	Prag	Syab.g_01678	Prag.g_01022
OG0000723	Praw	Syab.g_01678	Praw.g_01481
OG0000723	Prab	Syab.g_01678	Prab.g_00943
OG0000723	Pran	Syab.g_01678	Pran.g_00554
OG0000723	Prai	Syab.g_01678	Prai.g_00932
OG0000723	Prbm	Syab.g_01678	Prbm.g_01048
OG0000723	Prbb	Syab.g_01678	Prbb.g_01054
OG0000723	Praj	Syab.g_01678	Praj.g_01008
OG0000723	Prbc	Syab.g_01678	Prbc.g_02097
OG0000723	Pral	Syab.g_01678	Pral.g_01575
OG0000723	Prat	Syab.g_01678	Prat.g_00951
OG0000723	Prak	Syab.g_01678	Prak.g_01030
OG0000723	Prap	Syab.g_01678	Prap.g_00314
OG0000723	Prbe	Syab.g_01678	Prbe.g_01407
OG0000723	Prbf	Syab.g_01678	Prbf.g_01060
OG0000723	Prbg	Syab.g_01678	Prbg.g_01344
OG0000723	Prbn	Syab.g_01678	Prbn.g_01361
OG0000723	Pram	Syab.g_01678	Pram.g_00995
OG0000723	Prbh	Syab.g_01678	Prbh.g_01138
OG0000723	Prah	Syab.g_01678	Prah.g_00867
OG0000723	Praf	Syab.g_01678	Praf.g_01322
OG0000723	Prbj	Syab.g_01678	Prbj.g_02198
OG0000723	Prbk	Syab.g_01678	Prbk.g_00599
OG0000723	Prbl	Syab.g_01678	Prbl.g_02547
OG0000723	Syap	Syab.g_01678	Syap.g_00532
OG0000723	Syas	Syab.g_01678	Syas.g_00196
OG0000723	Syan	Syab.g_01678	Syan.g_00341
OG0000723	Syao	Syab.g_01678	Syao.g_00469
OG0000723	Syar	Syab.g_01678	Syar.g_01560
OG0000723	Syat	Syab.g_01678	Syat.g_00686
OG0000723	Syae	Syab.g_01678	Syae.g_00445
OG0000723	Syad	Syab.g_01678	Syad.g_01791
OG0000723	Syaj	Syab.g_01678	Syaj.g_00934
OG0000723	Syaa	Syab.g_01678	Syaa.g_01268
OG0000723	Syac	Syab.g_01678	Syac.g_01261
OG0000723	Syah	Syab.g_01678	Syah.g_01704
OG0000723	Syai	Syab.g_01678	Syai.g_01411
OG0000723	Syam	Syab.g_01678	Syam.g_01224
OG0000723	Syaf	Syab.g_01678	Syaf.g_01957
OG0000723	Syaq	Syab.g_01678	Syaq.g_00046
OG0000723	Syak	Syab.g_01678	Syak.g_00790
OG0000723	Syag	Syab.g_01678	Syag.g_00897
OG0000723	Syal	Syab.g_01678	Syal.g_02433
OG0000724	Prab	Syab.g_01223	Prab.g_00934
OG0000724	Pran	Syab.g_01223	Pran.g_00563
OG0000724	Prai	Syab.g_01223	Prai.g_00923
OG0000724	Prac	Syab.g_01223	Prac.g_01261
OG0000724	Praq	Syab.g_01223	Praq.g_01614
OG0000724	Prar	Syab.g_01223	Prar.g_01899
OG0000724	Prag	Syab.g_01223	Prag.g_01031
OG0000724	Praw	Syab.g_01223	Praw.g_01472
OG0000724	Pray	Syab.g_01223	Pray.g_00579
OG0000724	Praz	Syab.g_01223	Praz.g_01281
OG0000724	Prba	Syab.g_01223	Prba.g_01269
OG0000724	Pras	Syab.g_01223	Pras.g_01929
OG0000724	Prau	Syab.g_01223	Prau.g_01084
OG0000724	Prav	Syab.g_01223	Prav.g_00928
OG0000724	Prad	Syab.g_01223	Prad.g_01023
OG0000724	Praa	Syab.g_01223	Praa.g_01034
OG0000724	Prbd	Syab.g_01223	Prbd.g_00335
OG0000724	Prae	Syab.g_01223	Prae.g_01035
OG0000724	Prbi	Syab.g_01223	Prbi.g_01081
OG0000724	Prao	Syab.g_01223	Prao.g_00969
OG0000724	Prax	Syab.g_01223	Prax.g_01199
OG0000724	Pram	Syab.g_01223	Pram.g_00893
OG0000724	Prbh	Syab.g_01223	Prbh.g_01036
OG0000724	Prak	Syab.g_01223	Prak.g_00925
OG0000724	Prap	Syab.g_01223	Prap.g_00703
OG0000724	Prbe	Syab.g_01223	Prbe.g_01302
OG0000724	Prbf	Syab.g_01223	Prbf.g_01165
OG0000724	Prbn	Syab.g_01223	Prbn.g_01466
OG0000724	Prbg	Syab.g_01223	Prbg.g_01239
OG0000724	Pral	Syab.g_01223	Pral.g_01566
OG0000724	Prat	Syab.g_01223	Prat.g_00960
OG0000724	Prbm	Syab.g_01223	Prbm.g_01059
OG0000724	Prbb	Syab.g_01223	Prbb.g_01065
OG0000724	Praj	Syab.g_01223	Praj.g_01019
OG0000724	Prbc	Syab.g_01223	Prbc.g_02108
OG0000724	Syas	Syab.g_01223	Syas.g_00999
OG0000724	Syan	Syab.g_01223	Syan.g_00299
OG0000724	Syao	Syab.g_01223	Syao.g_00513
OG0000724	Syar	Syab.g_01223	Syar.g_01367, Syar.g_02120
