Orthogroup	Species	Praq	Orthologs
OG0001009	Syae	Praq.g_01230	Syae.g_01744
OG0001009	Syaa	Praq.g_01230	Syaa.g_00034
OG0001009	Syac	Praq.g_01230	Syac.g_00030
OG0001009	Syah	Praq.g_01230	Syah.g_00344
OG0001009	Syam	Praq.g_01230	Syam.g_00032
OG0001009	Syaf	Praq.g_01230	Syaf.g_00466
OG0001009	Syai	Praq.g_01230	Syai.g_00034
OG0001009	Prai	Praq.g_01230	Prai.g_00027
OG0001009	Prab	Praq.g_01230	Prab.g_00027
OG0001009	Pran	Praq.g_01230	Pran.g_00397
OG0001009	Prag	Praq.g_01230	Prag.g_00027
OG0001009	Praw	Praq.g_01230	Praw.g_01401
OG0001009	Prao	Praq.g_01230	Prao.g_00174
OG0001009	Prav	Praq.g_01230	Prav.g_00095
OG0001009	Pray	Praq.g_01230	Pray.g_01489
OG0001009	Praz	Praq.g_01230	Praz.g_00392
OG0001009	Prba	Praq.g_01230	Prba.g_01820
OG0001009	Pras	Praq.g_01230	Pras.g_00869
OG0001009	Prau	Praq.g_01230	Prau.g_00027
OG0001009	Prbd	Praq.g_01230	Prbd.g_01210
OG0001009	Prax	Praq.g_01230	Prax.g_00286
OG0001009	Prbi	Praq.g_01230	Prbi.g_00027
OG0001009	Prae	Praq.g_01230	Prae.g_00027
OG0001009	Praa	Praq.g_01230	Praa.g_00027
OG0001009	Prad	Praq.g_01230	Prad.g_01959
OG0001009	Prac	Praq.g_01230	Prac.g_01920
OG0001009	Prar	Praq.g_01230	Prar.g_00011
OG0001010	Prak	Praq.g_01231	Prak.g_00028
OG0001010	Prap	Praq.g_01231	Prap.g_00927
OG0001010	Prbe	Praq.g_01231	Prbe.g_00128
OG0001010	Prbf	Praq.g_01231	Prbf.g_01350
OG0001010	Prbg	Praq.g_01231	Prbg.g_00846
OG0001010	Prbn	Praq.g_01231	Prbn.g_00754
OG0001010	Pram	Praq.g_01231	Pram.g_00015
OG0001010	Prbh	Praq.g_01231	Prbh.g_00752
OG0001010	Prbm	Praq.g_01231	Prbm.g_00028
OG0001010	Praj	Praq.g_01231	Praj.g_00028
OG0001010	Prbb	Praq.g_01231	Prbb.g_00029
OG0001010	Prbc	Praq.g_01231	Prbc.g_01098
OG0001010	Pral	Praq.g_01231	Pral.g_01016
OG0001010	Prat	Praq.g_01231	Prat.g_00029
OG0001010	Prah	Praq.g_01231	Prah.g_00034
OG0001010	Praf	Praq.g_01231	Praf.g_00033
OG0001010	Prbj	Praq.g_01231	Prbj.g_01200
OG0001010	Prbk	Praq.g_01231	Prbk.g_01621
OG0001010	Prbl	Praq.g_01231	Prbl.g_01973
OG0001010	Syaq	Praq.g_01231	Syaq.g_01117
OG0001010	Syak	Praq.g_01231	Syak.g_01761
OG0001010	Syab	Praq.g_01231	Syab.g_00034
OG0001010	Syal	Praq.g_01231	Syal.g_00130
OG0001010	Syag	Praq.g_01231	Syag.g_02305
OG0001010	Syar	Praq.g_01231	Syar.g_00501
OG0001010	Syat	Praq.g_01231	Syat.g_02310
OG0001010	Syas	Praq.g_01231	Syas.g_02066
OG0001010	Syan	Praq.g_01231	Syan.g_01747
OG0001010	Syao	Praq.g_01231	Syao.g_02238
OG0001010	Syae	Praq.g_01231	Syae.g_01745
OG0001010	Syac	Praq.g_01231	Syac.g_00031
OG0001010	Syah	Praq.g_01231	Syah.g_00343
OG0001010	Syaf	Praq.g_01231	Syaf.g_00465
OG0001010	Syai	Praq.g_01231	Syai.g_00035
OG0001010	Syam	Praq.g_01231	Syam.g_00033
OG0001010	Syaa	Praq.g_01231	Syaa.g_00035
OG0001010	Syad	Praq.g_01231	Syad.g_00195
OG0001010	Syaj	Praq.g_01231	Syaj.g_02295
OG0001010	Prab	Praq.g_01231	Prab.g_00028
OG0001010	Pran	Praq.g_01231	Pran.g_00396
OG0001010	Prai	Praq.g_01231	Prai.g_00028
OG0001010	Prao	Praq.g_01231	Prao.g_00175
OG0001010	Prav	Praq.g_01231	Prav.g_00096
OG0001010	Pray	Praq.g_01231	Pray.g_01490
OG0001010	Praz	Praq.g_01231	Praz.g_00393
OG0001010	Prba	Praq.g_01231	Prba.g_01821
OG0001010	Prax	Praq.g_01231	Prax.g_00285
OG0001010	Prbi	Praq.g_01231	Prbi.g_00028
OG0001010	Pras	Praq.g_01231	Pras.g_00870
OG0001010	Prau	Praq.g_01231	Prau.g_00028
OG0001010	Prbd	Praq.g_01231	Prbd.g_01209
OG0001010	Prad	Praq.g_01231	Prad.g_01958
OG0001010	Praa	Praq.g_01231	Praa.g_00028
OG0001010	Prae	Praq.g_01231	Prae.g_00028
OG0001010	Prag	Praq.g_01231	Prag.g_00028
OG0001010	Praw	Praq.g_01231	Praw.g_01400
OG0001010	Prac	Praq.g_01231	Prac.g_01919
OG0001010	Prar	Praq.g_01231	Prar.g_00010
OG0001011	Prah	Praq.g_01232	Prah.g_00036
OG0001011	Praf	Praq.g_01232	Praf.g_00035
OG0001011	Prbj	Praq.g_01232	Prbj.g_01202
OG0001011	Prbk	Praq.g_01232	Prbk.g_01619
OG0001011	Prbl	Praq.g_01232	Prbl.g_01975
OG0001011	Syag	Praq.g_01232	Syag.g_02307
OG0001011	Syaq	Praq.g_01232	Syaq.g_01115
OG0001011	Syak	Praq.g_01232	Syak.g_01759
OG0001011	Syab	Praq.g_01232	Syab.g_00035
OG0001011	Syal	Praq.g_01232	Syal.g_00131
OG0001011	Syar	Praq.g_01232	Syar.g_00503
OG0001011	Syan	Praq.g_01232	Syan.g_01745
OG0001011	Syao	Praq.g_01232	Syao.g_02236
OG0001011	Syas	Praq.g_01232	Syas.g_02068
OG0001011	Syat	Praq.g_01232	Syat.g_02308
OG0001011	Syaa	Praq.g_01232	Syaa.g_00037
OG0001011	Syac	Praq.g_01232	Syac.g_00032
OG0001011	Syah	Praq.g_01232	Syah.g_00342
OG0001011	Syaf	Praq.g_01232	Syaf.g_00463
OG0001011	Syai	Praq.g_01232	Syai.g_00037
OG0001011	Syam	Praq.g_01232	Syam.g_00034
OG0001011	Syad	Praq.g_01232	Syad.g_00196
OG0001011	Syaj	Praq.g_01232	Syaj.g_02296
OG0001011	Syae	Praq.g_01232	Syae.g_01747
OG0001011	Pram	Praq.g_01232	Pram.g_00016
OG0001011	Prbh	Praq.g_01232	Prbh.g_00751
OG0001011	Prak	Praq.g_01232	Prak.g_00030
OG0001011	Prap	Praq.g_01232	Prap.g_00925
OG0001011	Prbe	Praq.g_01232	Prbe.g_00130
OG0001011	Prbf	Praq.g_01232	Prbf.g_01352
OG0001011	Prbg	Praq.g_01232	Prbg.g_00844
OG0001011	Prbn	Praq.g_01232	Prbn.g_00752
OG0001011	Pral	Praq.g_01232	Pral.g_01014
OG0001011	Prat	Praq.g_01232	Prat.g_00031
OG0001011	Prbm	Praq.g_01232	Prbm.g_00029
OG0001011	Prbb	Praq.g_01232	Prbb.g_00030
OG0001011	Praj	Praq.g_01232	Praj.g_00029
OG0001011	Prbc	Praq.g_01232	Prbc.g_01099
OG0001011	Prab	Praq.g_01232	Prab.g_00029
OG0001011	Pran	Praq.g_01232	Pran.g_00395
OG0001011	Prai	Praq.g_01232	Prai.g_00029
OG0001011	Prag	Praq.g_01232	Prag.g_00029
OG0001011	Praw	Praq.g_01232	Praw.g_01399
OG0001011	Prav	Praq.g_01232	Prav.g_00097
OG0001011	Prad	Praq.g_01232	Prad.g_01957
OG0001011	Pras	Praq.g_01232	Pras.g_00871
OG0001011	Prau	Praq.g_01232	Prau.g_00029
OG0001011	Pray	Praq.g_01232	Pray.g_01491
OG0001011	Praz	Praq.g_01232	Praz.g_00394
OG0001011	Prba	Praq.g_01232	Prba.g_01822
OG0001011	Prbd	Praq.g_01232	Prbd.g_01208
OG0001011	Prax	Praq.g_01232	Prax.g_00284
OG0001011	Prbi	Praq.g_01232	Prbi.g_00029
OG0001011	Praa	Praq.g_01232	Praa.g_00029
OG0001011	Prae	Praq.g_01232	Prae.g_00029
OG0001011	Prao	Praq.g_01232	Prao.g_00176
OG0001011	Prac	Praq.g_01232	Prac.g_01918
OG0001011	Prar	Praq.g_01232	Prar.g_00009
OG0001012	Syad	Praq.g_01258	Syad.g_03030
OG0001012	Syaj	Praq.g_01258	Syaj.g_02108
OG0001012	Syat	Praq.g_01258	Syat.g_01004
OG0001012	Syao	Praq.g_01258	Syao.g_00322
OG0001012	Syas	Praq.g_01258	Syas.g_00152
OG0001012	Syan	Praq.g_01258	Syan.g_00281
OG0001012	Syap	Praq.g_01258	Syap.g_00371
OG0001012	Syaa	Praq.g_01258	Syaa.g_02589
OG0001012	Syam	Praq.g_01258	Syam.g_02310
OG0001012	Syai	Praq.g_01258	Syai.g_02773
OG0001012	Syaf	Praq.g_01258	Syaf.g_00649
OG0001012	Syak	Praq.g_01258	Syak.g_01946
OG0001012	Prbj	Praq.g_01258	Prbj.g_01953
OG0001012	Prbk	Praq.g_01258	Prbk.g_02158
OG0001012	Prbl	Praq.g_01258	Prbl.g_02241
OG0001012	Prah	Praq.g_01258	Prah.g_02488
OG0001012	Praf	Praq.g_01258	Praf.g_02654
OG0001012	Syae	Praq.g_01258	Syae.g_01564
OG0001012	Syag	Praq.g_01258	Syag.g_02123
OG0001012	Syaq	Praq.g_01258	Syaq.g_01267
OG0001012	Syac	Praq.g_01258	Syac.g_02351
OG0001012	Syah	Praq.g_01258	Syah.g_00514
OG0001012	Syab	Praq.g_01258	Syab.g_02752
OG0001012	Syal	Praq.g_01258	Syal.g_01064
OG0001012	Pral	Praq.g_01258	Pral.g_01001
OG0001012	Prbm	Praq.g_01258	Prbm.g_00052
OG0001012	Prbc	Praq.g_01258	Prbc.g_01121
OG0001012	Praj	Praq.g_01258	Praj.g_00047
OG0001012	Prbb	Praq.g_01258	Prbb.g_00058
OG0001012	Prak	Praq.g_01258	Prak.g_00044
OG0001012	Prap	Praq.g_01258	Prap.g_00911
OG0001012	Prbe	Praq.g_01258	Prbe.g_00144
OG0001012	Prbf	Praq.g_01258	Prbf.g_01366
OG0001012	Prbg	Praq.g_01258	Prbg.g_00830
OG0001012	Prbn	Praq.g_01258	Prbn.g_00738
OG0001012	Pram	Praq.g_01258	Pram.g_00028
OG0001012	Prbh	Praq.g_01258	Prbh.g_00739
OG0001012	Prat	Praq.g_01258	Prat.g_00046
OG0001012	Prab	Praq.g_01258	Prab.g_00042
OG0001012	Pran	Praq.g_01258	Pran.g_00382
OG0001012	Prai	Praq.g_01258	Prai.g_00050
OG0001012	Prao	Praq.g_01258	Prao.g_00189
OG0001012	Prag	Praq.g_01258	Prag.g_00043
OG0001012	Praw	Praq.g_01258	Praw.g_01385
OG0001012	Prav	Praq.g_01258	Prav.g_00114
OG0001012	Prad	Praq.g_01258	Prad.g_01944
OG0001012	Pray	Praq.g_01258	Pray.g_00240
OG0001012	Praz	Praq.g_01258	Praz.g_00409
OG0001012	Prba	Praq.g_01258	Prba.g_01837
OG0001012	Prax	Praq.g_01258	Prax.g_00270
OG0001012	Praa	Praq.g_01258	Praa.g_00043
OG0001012	Prae	Praq.g_01258	Prae.g_00045
OG0001012	Prau	Praq.g_01258	Prau.g_00050
OG0001012	Pras	Praq.g_01258	Pras.g_00896
OG0001012	Prbi	Praq.g_01258	Prbi.g_00052
OG0001012	Prbd	Praq.g_01258	Prbd.g_01195
OG0001012	Prac	Praq.g_01258	Prac.g_01889
OG0001012	Prar	Praq.g_01258	Prar.g_00577
OG0001013	Prak	Praq.g_01264	Prak.g_00051
OG0001013	Prap	Praq.g_01264	Prap.g_00904
OG0001013	Prbe	Praq.g_01264	Prbe.g_00151
OG0001013	Prbf	Praq.g_01264	Prbf.g_01373
OG0001013	Prbg	Praq.g_01264	Prbg.g_00823
OG0001013	Prbn	Praq.g_01264	Prbn.g_00731
OG0001013	Pram	Praq.g_01264	Pram.g_00035
OG0001013	Prbh	Praq.g_01264	Prbh.g_00732
OG0001013	Pral	Praq.g_01264	Pral.g_00994
OG0001013	Prat	Praq.g_01264	Prat.g_00053
OG0001013	Praj	Praq.g_01264	Praj.g_00052
OG0001013	Prbb	Praq.g_01264	Prbb.g_00063
OG0001013	Prbc	Praq.g_01264	Prbc.g_01126
OG0001013	Prbm	Praq.g_01264	Prbm.g_00057
OG0001013	Praf	Praq.g_01264	Praf.g_02603
OG0001013	Prah	Praq.g_01264	Prah.g_02466
OG0001013	Prbj	Praq.g_01264	Prbj.g_01928
OG0001013	Prbk	Praq.g_01264	Prbk.g_02133
OG0001013	Prbl	Praq.g_01264	Prbl.g_02266
OG0001013	Syad	Praq.g_01264	Syad.g_03011
OG0001013	Syag	Praq.g_01264	Syag.g_02098
OG0001013	Syai	Praq.g_01264	Syai.g_02750
OG0001013	Syaf	Praq.g_01264	Syaf.g_00669
OG0001013	Syam	Praq.g_01264	Syam.g_02296
OG0001013	Syac	Praq.g_01264	Syac.g_02337
OG0001013	Syah	Praq.g_01264	Syah.g_00527
OG0001013	Syaa	Praq.g_01264	Syaa.g_02576
OG0001013	Syae	Praq.g_01264	Syae.g_01552
OG0001013	Syao	Praq.g_01264	Syao.g_02413
OG0001013	Syan	Praq.g_01264	Syan.g_01542
OG0001013	Syar	Praq.g_01264	Syar.g_00906
OG0001013	Syat	Praq.g_01264	Syat.g_02716
OG0001013	Syap	Praq.g_01264	Syap.g_01325
OG0001013	Syab	Praq.g_01264	Syab.g_02716
OG0001013	Syal	Praq.g_01264	Syal.g_01026
OG0001013	Syak	Praq.g_01264	Syak.g_01969
OG0001013	Syaq	Praq.g_01264	Syaq.g_01289
OG0001013	Syas	Praq.g_01264	Syas.g_01866
OG0001013	Prab	Praq.g_01264	Prab.g_00047
OG0001013	Pran	Praq.g_01264	Pran.g_00377
OG0001013	Prai	Praq.g_01264	Prai.g_00055
OG0001013	Prbd	Praq.g_01264	Prbd.g_01189
OG0001013	Prao	Praq.g_01264	Prao.g_00194
OG0001013	Prax	Praq.g_01264	Prax.g_00623
OG0001013	Prae	Praq.g_01264	Prae.g_00050
OG0001013	Praa	Praq.g_01264	Praa.g_00048
OG0001013	Pray	Praq.g_01264	Pray.g_00235
OG0001013	Praz	Praq.g_01264	Praz.g_00414
OG0001013	Prba	Praq.g_01264	Prba.g_01842
OG0001013	Prag	Praq.g_01264	Prag.g_00048
OG0001013	Praw	Praq.g_01264	Praw.g_01380
OG0001013	Pras	Praq.g_01264	Pras.g_00901
OG0001013	Prau	Praq.g_01264	Prau.g_00056
OG0001013	Prbi	Praq.g_01264	Prbi.g_00059
OG0001013	Prav	Praq.g_01264	Prav.g_00119
OG0001013	Prad	Praq.g_01264	Prad.g_01938
OG0001013	Prac	Praq.g_01264	Prac.g_01883
OG0001013	Prar	Praq.g_01264	Prar.g_00571
OG0001014	Praj	Praq.g_01267	Praj.g_00055
OG0001014	Prbb	Praq.g_01267	Prbb.g_00066
OG0001014	Prbc	Praq.g_01267	Prbc.g_01129
OG0001014	Prbm	Praq.g_01267	Prbm.g_00060
OG0001014	Pral	Praq.g_01267	Pral.g_00991
OG0001014	Prak	Praq.g_01267	Prak.g_00054
OG0001014	Prap	Praq.g_01267	Prap.g_00901
OG0001014	Prbe	Praq.g_01267	Prbe.g_00154
OG0001014	Prbf	Praq.g_01267	Prbf.g_01376
OG0001014	Prbg	Praq.g_01267	Prbg.g_00820
OG0001014	Prbn	Praq.g_01267	Prbn.g_00728
OG0001014	Pram	Praq.g_01267	Pram.g_00038
OG0001014	Prbh	Praq.g_01267	Prbh.g_00729
OG0001014	Prat	Praq.g_01267	Prat.g_00056
OG0001014	Syac	Praq.g_01267	Syac.g_02333
OG0001014	Syah	Praq.g_01267	Syah.g_00531
OG0001014	Syab	Praq.g_01267	Syab.g_02712
OG0001014	Syal	Praq.g_01267	Syal.g_01022
OG0001014	Syaa	Praq.g_01267	Syaa.g_02572
OG0001014	Prbj	Praq.g_01267	Prbj.g_01919
OG0001014	Prbk	Praq.g_01267	Prbk.g_02124
OG0001014	Prbl	Praq.g_01267	Prbl.g_02275
OG0001014	Praf	Praq.g_01267	Praf.g_02597
OG0001014	Prah	Praq.g_01267	Prah.g_02454
OG0001014	Syao	Praq.g_01267	Syao.g_02407
OG0001014	Syan	Praq.g_01267	Syan.g_01535
OG0001014	Syat	Praq.g_01267	Syat.g_02721
OG0001014	Syar	Praq.g_01267	Syar.g_00914
OG0001014	Syas	Praq.g_01267	Syas.g_01857
OG0001014	Syaf	Praq.g_01267	Syaf.g_00691
OG0001014	Syai	Praq.g_01267	Syai.g_02726
OG0001014	Syam	Praq.g_01267	Syam.g_02292
OG0001014	Syak	Praq.g_01267	Syak.g_01975
OG0001014	Syaq	Praq.g_01267	Syaq.g_01295
OG0001014	Syad	Praq.g_01267	Syad.g_03002
OG0001014	Syaj	Praq.g_01267	Syaj.g_02083
OG0001014	Syae	Praq.g_01267	Syae.g_01548
OG0001014	Syag	Praq.g_01267	Syag.g_02084
OG0001014	Prab	Praq.g_01267	Prab.g_00050
OG0001014	Pran	Praq.g_01267	Pran.g_00374
OG0001014	Prai	Praq.g_01267	Prai.g_00058
OG0001014	Prav	Praq.g_01267	Prav.g_00122
OG0001014	Prag	Praq.g_01267	Prag.g_00051
OG0001014	Praw	Praq.g_01267	Praw.g_01377
OG0001014	Pras	Praq.g_01267	Pras.g_00904
OG0001014	Prau	Praq.g_01267	Prau.g_00059
OG0001014	Prbi	Praq.g_01267	Prbi.g_00062
OG0001014	Pray	Praq.g_01267	Pray.g_00232
OG0001014	Praz	Praq.g_01267	Praz.g_00417
OG0001014	Prba	Praq.g_01267	Prba.g_01845
OG0001014	Prae	Praq.g_01267	Prae.g_00053
OG0001014	Prax	Praq.g_01267	Prax.g_00626
OG0001014	Praa	Praq.g_01267	Praa.g_00051
OG0001014	Prao	Praq.g_01267	Prao.g_00197
OG0001014	Prbd	Praq.g_01267	Prbd.g_01186
OG0001014	Prad	Praq.g_01267	Prad.g_01935
OG0001014	Prac	Praq.g_01267	Prac.g_01880
OG0001014	Prar	Praq.g_01267	Prar.g_00568
OG0001015	Prak	Praq.g_01268	Prak.g_00056
OG0001015	Prap	Praq.g_01268	Prap.g_00899
OG0001015	Prbe	Praq.g_01268	Prbe.g_00156
OG0001015	Prbf	Praq.g_01268	Prbf.g_01378
OG0001015	Prbg	Praq.g_01268	Prbg.g_00818
OG0001015	Prbn	Praq.g_01268	Prbn.g_00726
OG0001015	Pram	Praq.g_01268	Pram.g_00039
OG0001015	Prbh	Praq.g_01268	Prbh.g_00728
OG0001015	Prbm	Praq.g_01268	Prbm.g_00061
OG0001015	Prbc	Praq.g_01268	Prbc.g_01130
OG0001015	Praj	Praq.g_01268	Praj.g_00056
OG0001015	Prbb	Praq.g_01268	Prbb.g_00067
OG0001015	Pral	Praq.g_01268	Pral.g_00990
OG0001015	Prat	Praq.g_01268	Prat.g_00057
OG0001015	Syab	Praq.g_01268	Syab.g_02711
OG0001015	Syal	Praq.g_01268	Syal.g_01021
OG0001015	Syaq	Praq.g_01268	Syaq.g_01296
OG0001015	Syag	Praq.g_01268	Syag.g_02083
OG0001015	Syar	Praq.g_01268	Syar.g_00915
OG0001015	Syat	Praq.g_01268	Syat.g_02722
OG0001015	Syas	Praq.g_01268	Syas.g_01856
OG0001015	Syan	Praq.g_01268	Syan.g_01534
OG0001015	Syao	Praq.g_01268	Syao.g_02406
OG0001015	Prbj	Praq.g_01268	Prbj.g_01918
OG0001015	Prbk	Praq.g_01268	Prbk.g_02123
OG0001015	Prbl	Praq.g_01268	Prbl.g_02276
OG0001015	Praf	Praq.g_01268	Praf.g_02596
OG0001015	Prah	Praq.g_01268	Prah.g_02453
OG0001015	Syae	Praq.g_01268	Syae.g_01547
OG0001015	Syak	Praq.g_01268	Syak.g_01976
OG0001015	Syad	Praq.g_01268	Syad.g_03001
OG0001015	Syaj	Praq.g_01268	Syaj.g_02082
OG0001015	Syaa	Praq.g_01268	Syaa.g_02571
OG0001015	Syac	Praq.g_01268	Syac.g_02332
OG0001015	Syah	Praq.g_01268	Syah.g_00532
OG0001015	Syam	Praq.g_01268	Syam.g_02291
OG0001015	Syai	Praq.g_01268	Syai.g_02725
OG0001015	Syaf	Praq.g_01268	Syaf.g_00692
OG0001015	Prab	Praq.g_01268	Prab.g_00051
OG0001015	Pran	Praq.g_01268	Pran.g_00373
OG0001015	Prai	Praq.g_01268	Prai.g_00059
OG0001015	Prag	Praq.g_01268	Prag.g_00052
OG0001015	Praw	Praq.g_01268	Praw.g_01376
OG0001015	Prav	Praq.g_01268	Prav.g_00123
OG0001015	Pray	Praq.g_01268	Pray.g_00231
OG0001015	Praz	Praq.g_01268	Praz.g_00418
OG0001015	Prba	Praq.g_01268	Prba.g_01846
OG0001015	Prad	Praq.g_01268	Prad.g_01934
OG0001015	Prbi	Praq.g_01268	Prbi.g_00063
OG0001015	Pras	Praq.g_01268	Pras.g_00905
OG0001015	Prau	Praq.g_01268	Prau.g_00060
OG0001015	Prao	Praq.g_01268	Prao.g_00198
OG0001015	Praa	Praq.g_01268	Praa.g_00052
OG0001015	Prax	Praq.g_01268	Prax.g_00627
OG0001015	Prbd	Praq.g_01268	Prbd.g_01185
OG0001015	Prae	Praq.g_01268	Prae.g_00054
OG0001015	Prac	Praq.g_01268	Prac.g_01879
OG0001015	Prar	Praq.g_01268	Prar.g_00567
OG0001016	Prbm	Praq.g_01930	Prbm.g_00130
OG0001016	Prbc	Praq.g_01930	Prbc.g_00500
OG0001016	Prbb	Praq.g_01930	Prbb.g_00128
OG0001016	Praj	Praq.g_01930	Praj.g_00111
OG0001016	Pral	Praq.g_01930	Pral.g_00974
OG0001016	Prat	Praq.g_01930	Prat.g_00070
OG0001016	Prak	Praq.g_01930	Prak.g_00078
OG0001016	Prap	Praq.g_01930	Prap.g_00877
OG0001016	Prbe	Praq.g_01930	Prbe.g_00178
OG0001016	Prbf	Praq.g_01930	Prbf.g_01400
OG0001016	Prbg	Praq.g_01930	Prbg.g_00796
OG0001016	Prbn	Praq.g_01930	Prbn.g_00704
OG0001016	Pram	Praq.g_01930	Pram.g_00058
OG0001016	Prbh	Praq.g_01930	Prbh.g_00709
OG0001016	Prbj	Praq.g_01930	Prbj.g_00569
OG0001016	Prbk	Praq.g_01930	Prbk.g_01315
OG0001016	Prbl	Praq.g_01930	Prbl.g_00603
OG0001016	Praf	Praq.g_01930	Praf.g_00316
OG0001016	Prah	Praq.g_01930	Prah.g_01843
OG0001016	Syae	Praq.g_01930	Syae.g_01290
OG0001016	Syad	Praq.g_01930	Syad.g_02734
OG0001016	Syaj	Praq.g_01930	Syaj.g_01824
OG0001016	Syaa	Praq.g_01930	Syaa.g_00348
OG0001016	Syac	Praq.g_01930	Syac.g_00446
OG0001016	Syah	Praq.g_01930	Syah.g_02487
OG0001016	Syaf	Praq.g_01930	Syaf.g_00958
OG0001016	Syai	Praq.g_01930	Syai.g_02479
OG0001016	Syam	Praq.g_01930	Syam.g_02067
OG0001016	Syat	Praq.g_01930	Syat.g_01474
OG0001016	Syas	Praq.g_01930	Syas.g_02517
OG0001016	Syap	Praq.g_01930	Syap.g_01695
OG0001016	Syan	Praq.g_01930	Syan.g_02912
OG0001016	Syao	Praq.g_01930	Syao.g_02622
OG0001016	Syag	Praq.g_01930	Syag.g_01824
OG0001016	Syaq	Praq.g_01930	Syaq.g_01554
OG0001016	Syak	Praq.g_01930	Syak.g_02250
OG0001016	Syab	Praq.g_01930	Syab.g_02439
OG0001016	Syal	Praq.g_01930	Syal.g_00756
OG0001016	Prab	Praq.g_01930	Prab.g_00065
OG0001016	Pran	Praq.g_01930	Pran.g_00359
OG0001016	Prai	Praq.g_01930	Prai.g_00073
OG0001016	Pras	Praq.g_01930	Pras.g_00924
OG0001016	Prau	Praq.g_01930	Prau.g_00074
OG0001016	Prbd	Praq.g_01930	Prbd.g_01171
OG0001016	Praa	Praq.g_01930	Praa.g_00073
OG0001016	Prao	Praq.g_01930	Prao.g_00212
OG0001016	Prax	Praq.g_01930	Prax.g_00644
OG0001016	Prbi	Praq.g_01930	Prbi.g_00080
OG0001016	Prae	Praq.g_01930	Prae.g_00073
OG0001016	Pray	Praq.g_01930	Pray.g_00216
OG0001016	Praz	Praq.g_01930	Praz.g_00433
OG0001016	Prba	Praq.g_01930	Prba.g_01861
OG0001016	Prad	Praq.g_01930	Prad.g_01920
OG0001016	Prav	Praq.g_01930	Prav.g_00138
OG0001016	Prag	Praq.g_01930	Prag.g_00067
OG0001016	Praw	Praq.g_01930	Praw.g_01361
OG0001016	Prar	Praq.g_01930	Prar.g_00255
OG0001016	Prac	Praq.g_01930	Prac.g_01858
OG0001017	Prbc	Praq.g_01926	Prbc.g_00496
OG0001017	Praj	Praq.g_01926	Praj.g_00115
OG0001017	Prbb	Praq.g_01926	Prbb.g_00132
OG0001017	Prbm	Praq.g_01926	Prbm.g_00134
OG0001017	Pral	Praq.g_01926	Pral.g_00970
OG0001017	Prat	Praq.g_01926	Prat.g_00074
OG0001017	Prak	Praq.g_01926	Prak.g_00082
OG0001017	Prap	Praq.g_01926	Prap.g_01100
OG0001017	Prbe	Praq.g_01926	Prbe.g_00182
OG0001017	Prbf	Praq.g_01926	Prbf.g_01404
OG0001017	Prbg	Praq.g_01926	Prbg.g_00792
OG0001017	Prbn	Praq.g_01926	Prbn.g_01343
OG0001017	Pram	Praq.g_01926	Pram.g_00062
OG0001017	Prbh	Praq.g_01926	Prbh.g_00705
OG0001017	Syak	Praq.g_01926	Syak.g_02244
OG0001017	Syac	Praq.g_01926	Syac.g_00440
OG0001017	Syah	Praq.g_01926	Syah.g_02493
OG0001017	Prah	Praq.g_01926	Prah.g_01849
OG0001017	Praf	Praq.g_01926	Praf.g_00310
OG0001017	Prbj	Praq.g_01926	Prbj.g_00575
OG0001017	Prbk	Praq.g_01926	Prbk.g_01309
OG0001017	Prbl	Praq.g_01926	Prbl.g_00597
OG0001017	Syae	Praq.g_01926	Syae.g_01296
OG0001017	Syaa	Praq.g_01926	Syaa.g_00342
OG0001017	Syam	Praq.g_01926	Syam.g_02073
OG0001017	Syai	Praq.g_01926	Syai.g_02485
OG0001017	Syaf	Praq.g_01926	Syaf.g_00952
OG0001017	Syan	Praq.g_01926	Syan.g_02918
OG0001017	Syao	Praq.g_01926	Syao.g_02628
OG0001017	Syag	Praq.g_01926	Syag.g_01830
OG0001017	Syad	Praq.g_01926	Syad.g_02740
OG0001017	Syaj	Praq.g_01926	Syaj.g_01830
OG0001017	Syas	Praq.g_01926	Syas.g_02511
OG0001017	Syaq	Praq.g_01926	Syaq.g_01548
OG0001017	Syal	Praq.g_01926	Syal.g_00762
OG0001017	Syab	Praq.g_01926	Syab.g_02445
OG0001017	Syar	Praq.g_01926	Syar.g_03050
OG0001017	Syat	Praq.g_01926	Syat.g_01480
OG0001017	Prab	Praq.g_01926	Prab.g_00069
OG0001017	Pran	Praq.g_01926	Pran.g_00355
OG0001017	Prai	Praq.g_01926	Prai.g_00077
OG0001017	Prag	Praq.g_01926	Prag.g_00071
OG0001017	Praw	Praq.g_01926	Praw.g_01357
OG0001017	Pras	Praq.g_01926	Pras.g_00928
OG0001017	Prau	Praq.g_01926	Prau.g_00078
OG0001017	Prad	Praq.g_01926	Prad.g_01916
OG0001017	Prae	Praq.g_01926	Prae.g_00077
OG0001017	Prbd	Praq.g_01926	Prbd.g_01167
OG0001017	Pray	Praq.g_01926	Pray.g_00212
OG0001017	Praz	Praq.g_01926	Praz.g_00437
OG0001017	Prba	Praq.g_01926	Prba.g_01865
OG0001017	Prbi	Praq.g_01926	Prbi.g_00084
OG0001017	Prao	Praq.g_01926	Prao.g_00216
OG0001017	Praa	Praq.g_01926	Praa.g_00077
OG0001017	Prax	Praq.g_01926	Prax.g_00648
OG0001017	Prav	Praq.g_01926	Prav.g_00142
