Orthogroup	Species	Prbn	Orthologs
OG0000951	Prbe	Prbn.g_00195	Prbe.g_00328
OG0000951	Prbg	Prbn.g_00195	Prbg.g_00574
OG0000952	Prau	Prbn.g_00196	Prau.g_01511
OG0000952	Praa	Prbn.g_00196	Praa.g_01459
OG0000952	Pras	Prbn.g_00196	Pras.g_00333
OG0000952	Prbd	Prbn.g_00196	Prbd.g_01706
OG0000952	Prbi	Prbn.g_00196	Prbi.g_01572
OG0000952	Prad	Prbn.g_00196	Prad.g_00532
OG0000952	Prba	Prbn.g_00196	Prba.g_00114
OG0000952	Pray	Prbn.g_00196	Pray.g_01739
OG0000952	Praz	Prbn.g_00196	Praz.g_01058
OG0000952	Prax	Prbn.g_00196	Prax.g_01750
OG0000952	Praw	Prbn.g_00196	Praw.g_01100
OG0000952	Prag	Prbn.g_00196	Prag.g_01471
OG0000952	Praq	Prbn.g_00196	Praq.g_00277
OG0000952	Prar	Prbn.g_00196	Prar.g_00356
OG0000952	Prac	Prbn.g_00196	Prac.g_00428
OG0000952	Pran	Prbn.g_00196	Pran.g_00750
OG0000952	Prab	Prbn.g_00196	Prab.g_01449
OG0000952	Prai	Prbn.g_00196	Prai.g_01446
OG0000952	Prao	Prbn.g_00196	Prao.g_01380
OG0000952	Prav	Prbn.g_00196	Prav.g_01561
OG0000952	Prae	Prbn.g_00196	Prae.g_01442
OG0000952	Prbb	Prbn.g_00196	Prbb.g_01669
OG0000952	Prbc	Prbn.g_00196	Prbc.g_00691
OG0000952	Praj	Prbn.g_00196	Praj.g_01614
OG0000952	Prbm	Prbn.g_00196	Prbm.g_01692
OG0000952	Prat	Prbn.g_00196	Prat.g_01334
OG0000952	Pral	Prbn.g_00196	Pral.g_01183
OG0000952	Praf	Prbn.g_00196	Praf.g_01766
OG0000952	Prbl	Prbn.g_00196	Prbl.g_00153
OG0000952	Prbj	Prbn.g_00196	Prbj.g_01303
OG0000952	Prbk	Prbn.g_00196	Prbk.g_01930
OG0000952	Prah	Prbn.g_00196	Prah.g_00434
OG0000952	Pram	Prbn.g_00196	Pram.g_01397
OG0000952	Prbh	Prbn.g_00196	Prbh.g_00080
OG0000952	Prbe	Prbn.g_00196	Prbe.g_00327
OG0000952	Prbf	Prbn.g_00196	Prbf.g_00141
OG0000952	Prak	Prbn.g_00196	Prak.g_01375
OG0000952	Prap	Prbn.g_00196	Prap.g_00105
OG0000952	Prbg	Prbn.g_00196	Prbg.g_00575
OG0000953	Prbd	Prbn.g_00197	Prbd.g_01705
OG0000953	Prao	Prbn.g_00197	Prao.g_01381
OG0000953	Prad	Prbn.g_00197	Prad.g_00531
OG0000953	Prag	Prbn.g_00197	Prag.g_01472
OG0000953	Praw	Prbn.g_00197	Praw.g_01099
OG0000953	Praq	Prbn.g_00197	Praq.g_00278
OG0000953	Prar	Prbn.g_00197	Prar.g_00355
OG0000953	Prac	Prbn.g_00197	Prac.g_00427
OG0000953	Prav	Prbn.g_00197	Prav.g_01562
OG0000953	Prbi	Prbn.g_00197	Prbi.g_01573
OG0000953	Pras	Prbn.g_00197	Pras.g_00334
OG0000953	Praa	Prbn.g_00197	Praa.g_01460
OG0000953	Prau	Prbn.g_00197	Prau.g_01512
OG0000953	Pran	Prbn.g_00197	Pran.g_00749
OG0000953	Prab	Prbn.g_00197	Prab.g_01450
OG0000953	Prai	Prbn.g_00197	Prai.g_01447
OG0000953	Prax	Prbn.g_00197	Prax.g_01749
OG0000953	Pray	Prbn.g_00197	Pray.g_01738
OG0000953	Praz	Prbn.g_00197	Praz.g_01057
OG0000953	Prba	Prbn.g_00197	Prba.g_00113
OG0000953	Prae	Prbn.g_00197	Prae.g_01443
OG0000953	Praj	Prbn.g_00197	Praj.g_01615
OG0000953	Prbb	Prbn.g_00197	Prbb.g_01670
OG0000953	Prbc	Prbn.g_00197	Prbc.g_00692
OG0000953	Prbm	Prbn.g_00197	Prbm.g_01693
OG0000953	Prah	Prbn.g_00197	Prah.g_00433
OG0000953	Prbj	Prbn.g_00197	Prbj.g_01302
OG0000953	Prbk	Prbn.g_00197	Prbk.g_01931
OG0000953	Prbl	Prbn.g_00197	Prbl.g_00154
OG0000953	Praf	Prbn.g_00197	Praf.g_01767
OG0000953	Pral	Prbn.g_00197	Pral.g_01182
OG0000953	Prat	Prbn.g_00197	Prat.g_01335
OG0000953	Prbh	Prbn.g_00197	Prbh.g_00081
OG0000953	Pram	Prbn.g_00197	Pram.g_01396
OG0000953	Prap	Prbn.g_00197	Prap.g_00106
OG0000953	Prak	Prbn.g_00197	Prak.g_01376
OG0000953	Prbf	Prbn.g_00197	Prbf.g_00142
OG0000953	Prbe	Prbn.g_00197	Prbe.g_00326
OG0000953	Prbg	Prbn.g_00197	Prbg.g_00576
OG0000954	Praw	Prbn.g_00198	Praw.g_01098
OG0000954	Prag	Prbn.g_00198	Prag.g_01473
OG0000954	Prao	Prbn.g_00198	Prao.g_01382
OG0000954	Prba	Prbn.g_00198	Prba.g_00112
OG0000954	Praz	Prbn.g_00198	Praz.g_01056
OG0000954	Pray	Prbn.g_00198	Pray.g_01737
OG0000954	Prav	Prbn.g_00198	Prav.g_01563
OG0000954	Prar	Prbn.g_00198	Prar.g_00354
OG0000954	Prac	Prbn.g_00198	Prac.g_00426
OG0000954	Praq	Prbn.g_00198	Praq.g_00279
OG0000954	Prad	Prbn.g_00198	Prad.g_00530
OG0000954	Prbi	Prbn.g_00198	Prbi.g_01574
OG0000954	Pras	Prbn.g_00198	Pras.g_00335
OG0000954	Prae	Prbn.g_00198	Prae.g_01444
OG0000954	Prbd	Prbn.g_00198	Prbd.g_01704
OG0000954	Prax	Prbn.g_00198	Prax.g_01748
OG0000954	Prau	Prbn.g_00198	Prau.g_01513
OG0000954	Praa	Prbn.g_00198	Praa.g_01461
OG0000954	Prai	Prbn.g_00198	Prai.g_01448
OG0000954	Pran	Prbn.g_00198	Pran.g_00748
OG0000954	Prab	Prbn.g_00198	Prab.g_01451
OG0000954	Prbc	Prbn.g_00198	Prbc.g_00693
OG0000954	Praj	Prbn.g_00198	Praj.g_01616
OG0000954	Prbb	Prbn.g_00198	Prbb.g_01671
OG0000954	Prbm	Prbn.g_00198	Prbm.g_01694
OG0000954	Prbj	Prbn.g_00198	Prbj.g_01294
OG0000954	Prbk	Prbn.g_00198	Prbk.g_01937
OG0000954	Prbl	Prbn.g_00198	Prbl.g_00160
OG0000954	Prah	Prbn.g_00198	Prah.g_00428
OG0000954	Praf	Prbn.g_00198	Praf.g_01772
OG0000954	Prat	Prbn.g_00198	Prat.g_01336
OG0000954	Pral	Prbn.g_00198	Pral.g_01181
OG0000954	Prbh	Prbn.g_00198	Prbh.g_00082
OG0000954	Pram	Prbn.g_00198	Pram.g_01395
OG0000954	Prbe	Prbn.g_00198	Prbe.g_00325
OG0000954	Prbg	Prbn.g_00198	Prbg.g_00577
OG0000954	Prap	Prbn.g_00198	Prap.g_00107
OG0000954	Prak	Prbn.g_00198	Prak.g_01377
OG0000954	Prbf	Prbn.g_00198	Prbf.g_00143
OG0000955	Prac	Prbn.g_00199	Prac.g_00425
OG0000955	Prar	Prbn.g_00199	Prar.g_00353
OG0000955	Praq	Prbn.g_00199	Praq.g_00280
OG0000955	Prao	Prbn.g_00199	Prao.g_01383
OG0000955	Pray	Prbn.g_00199	Pray.g_01736
OG0000955	Prba	Prbn.g_00199	Prba.g_00111
OG0000955	Praz	Prbn.g_00199	Praz.g_01055
OG0000955	Prad	Prbn.g_00199	Prad.g_00529
OG0000955	Prax	Prbn.g_00199	Prax.g_01747
OG0000955	Praa	Prbn.g_00199	Praa.g_01462
OG0000955	Prbd	Prbn.g_00199	Prbd.g_01703
OG0000955	Prae	Prbn.g_00199	Prae.g_01445
OG0000955	Prbi	Prbn.g_00199	Prbi.g_01575
OG0000955	Prau	Prbn.g_00199	Prau.g_01514
OG0000955	Praw	Prbn.g_00199	Praw.g_01097
OG0000955	Prag	Prbn.g_00199	Prag.g_01474
OG0000955	Prav	Prbn.g_00199	Prav.g_01564
OG0000955	Pras	Prbn.g_00199	Pras.g_00336
OG0000955	Prai	Prbn.g_00199	Prai.g_01449
OG0000955	Prab	Prbn.g_00199	Prab.g_01452
OG0000955	Pran	Prbn.g_00199	Pran.g_00747
OG0000955	Prah	Prbn.g_00199	Prah.g_00427
OG0000955	Praf	Prbn.g_00199	Praf.g_01773
OG0000955	Prbj	Prbn.g_00199	Prbj.g_01293
OG0000955	Prbl	Prbn.g_00199	Prbl.g_00161
OG0000955	Prbk	Prbn.g_00199	Prbk.g_01938
OG0000955	Prbb	Prbn.g_00199	Prbb.g_01672
OG0000955	Prbc	Prbn.g_00199	Prbc.g_00694
OG0000955	Praj	Prbn.g_00199	Praj.g_01617
OG0000955	Prbm	Prbn.g_00199	Prbm.g_01695
OG0000955	Pral	Prbn.g_00199	Pral.g_01180
OG0000955	Prat	Prbn.g_00199	Prat.g_01337
OG0000955	Prbh	Prbn.g_00199	Prbh.g_00083
OG0000955	Pram	Prbn.g_00199	Pram.g_01394
OG0000955	Prbf	Prbn.g_00199	Prbf.g_00144
OG0000955	Prbg	Prbn.g_00199	Prbg.g_00578
OG0000955	Prak	Prbn.g_00199	Prak.g_01378
OG0000955	Prbe	Prbn.g_00199	Prbe.g_00324
OG0000955	Prap	Prbn.g_00199	Prap.g_00108
OG0000956	Praw	Prbn.g_00201	Praw.g_01095
OG0000956	Prag	Prbn.g_00201	Prag.g_01476
OG0000956	Prad	Prbn.g_00201	Prad.g_00527
OG0000956	Prbd	Prbn.g_00201	Prbd.g_01701
OG0000956	Prax	Prbn.g_00201	Prax.g_01745
OG0000956	Prau	Prbn.g_00201	Prau.g_01516
OG0000956	Pras	Prbn.g_00201	Pras.g_00338
OG0000956	Praa	Prbn.g_00201	Praa.g_01464
OG0000956	Prae	Prbn.g_00201	Prae.g_01447
OG0000956	Prbi	Prbn.g_00201	Prbi.g_01577
OG0000956	Prav	Prbn.g_00201	Prav.g_01566
OG0000956	Prac	Prbn.g_00201	Prac.g_00423
OG0000956	Prar	Prbn.g_00201	Prar.g_00351
OG0000956	Praq	Prbn.g_00201	Praq.g_00282
OG0000956	Prba	Prbn.g_00201	Prba.g_00109
OG0000956	Praz	Prbn.g_00201	Praz.g_01053
OG0000956	Pray	Prbn.g_00201	Pray.g_01734
OG0000956	Prao	Prbn.g_00201	Prao.g_01385
OG0000956	Prai	Prbn.g_00201	Prai.g_01451
OG0000956	Pran	Prbn.g_00201	Pran.g_00745
OG0000956	Prab	Prbn.g_00201	Prab.g_01454
OG0000956	Prbm	Prbn.g_00201	Prbm.g_01697
OG0000956	Prbc	Prbn.g_00201	Prbc.g_00696
OG0000956	Praj	Prbn.g_00201	Praj.g_01619
OG0000956	Prbb	Prbn.g_00201	Prbb.g_01674
OG0000956	Pral	Prbn.g_00201	Pral.g_01178
OG0000956	Prat	Prbn.g_00201	Prat.g_01339
OG0000956	Prbk	Prbn.g_00201	Prbk.g_00244
OG0000956	Prbj	Prbn.g_00201	Prbj.g_01041
OG0000956	Prbl	Prbn.g_00201	Prbl.g_00257
OG0000956	Prah	Prbn.g_00201	Prah.g_00423
OG0000956	Praf	Prbn.g_00201	Praf.g_01779
OG0000956	Pram	Prbn.g_00201	Pram.g_01392
OG0000956	Prbh	Prbn.g_00201	Prbh.g_00085
OG0000956	Prak	Prbn.g_00201	Prak.g_01380
OG0000956	Prbg	Prbn.g_00201	Prbg.g_00580
OG0000956	Prap	Prbn.g_00201	Prap.g_00110
OG0000956	Prbe	Prbn.g_00201	Prbe.g_00322
OG0000956	Prbf	Prbn.g_00201	Prbf.g_00146
OG0000957	Prad	Prbn.g_00202	Prad.g_00526
OG0000957	Prau	Prbn.g_00202	Prau.g_01517
OG0000957	Prbd	Prbn.g_00202	Prbd.g_01700
OG0000957	Prax	Prbn.g_00202	Prax.g_01744
OG0000957	Praa	Prbn.g_00202	Praa.g_01465
OG0000957	Prba	Prbn.g_00202	Prba.g_00108
OG0000957	Praz	Prbn.g_00202	Praz.g_01052
OG0000957	Pray	Prbn.g_00202	Pray.g_01733
OG0000957	Prae	Prbn.g_00202	Prae.g_01448
OG0000957	Pras	Prbn.g_00202	Pras.g_00339
OG0000957	Praq	Prbn.g_00202	Praq.g_00283
OG0000957	Prar	Prbn.g_00202	Prar.g_00350
OG0000957	Prac	Prbn.g_00202	Prac.g_00422
OG0000957	Prag	Prbn.g_00202	Prag.g_01477
OG0000957	Praw	Prbn.g_00202	Praw.g_01094
OG0000957	Prao	Prbn.g_00202	Prao.g_01386
OG0000957	Prbi	Prbn.g_00202	Prbi.g_01578
OG0000957	Prav	Prbn.g_00202	Prav.g_01567
OG0000957	Prai	Prbn.g_00202	Prai.g_01452
OG0000957	Pran	Prbn.g_00202	Pran.g_00744
OG0000957	Prab	Prbn.g_00202	Prab.g_01455
OG0000957	Prbb	Prbn.g_00202	Prbb.g_01675
OG0000957	Prbc	Prbn.g_00202	Prbc.g_00697
OG0000957	Praj	Prbn.g_00202	Praj.g_01620
OG0000957	Prbm	Prbn.g_00202	Prbm.g_01698
OG0000957	Praf	Prbn.g_00202	Praf.g_01781
OG0000957	Prah	Prbn.g_00202	Prah.g_00421
OG0000957	Prbl	Prbn.g_00202	Prbl.g_00255
OG0000957	Prbk	Prbn.g_00202	Prbk.g_00246
OG0000957	Prbj	Prbn.g_00202	Prbj.g_01043
OG0000957	Pral	Prbn.g_00202	Pral.g_01177
OG0000957	Prat	Prbn.g_00202	Prat.g_01340
OG0000957	Pram	Prbn.g_00202	Pram.g_01391
OG0000957	Prbh	Prbn.g_00202	Prbh.g_00086
OG0000957	Prak	Prbn.g_00202	Prak.g_01381
OG0000957	Prbf	Prbn.g_00202	Prbf.g_00147
OG0000957	Prap	Prbn.g_00202	Prap.g_00111
OG0000957	Prbg	Prbn.g_00202	Prbg.g_00581
OG0000957	Prbe	Prbn.g_00202	Prbe.g_00321
OG0000958	Prag	Prbn.g_00203	Prag.g_01478
OG0000958	Praw	Prbn.g_00203	Praw.g_01093
OG0000958	Prao	Prbn.g_00203	Prao.g_01387
OG0000958	Prbi	Prbn.g_00203	Prbi.g_01579
OG0000958	Pras	Prbn.g_00203	Pras.g_00340
OG0000958	Prav	Prbn.g_00203	Prav.g_01568
OG0000958	Prax	Prbn.g_00203	Prax.g_01743
OG0000958	Prau	Prbn.g_00203	Prau.g_01518
OG0000958	Prbd	Prbn.g_00203	Prbd.g_01699
OG0000958	Prae	Prbn.g_00203	Prae.g_01449
OG0000958	Prba	Prbn.g_00203	Prba.g_00107
OG0000958	Praz	Prbn.g_00203	Praz.g_01051
OG0000958	Pray	Prbn.g_00203	Pray.g_01732
OG0000958	Praq	Prbn.g_00203	Praq.g_00284
OG0000958	Prar	Prbn.g_00203	Prar.g_00349
OG0000958	Prac	Prbn.g_00203	Prac.g_00421
OG0000958	Prad	Prbn.g_00203	Prad.g_00525
OG0000958	Praa	Prbn.g_00203	Praa.g_01466
OG0000958	Pran	Prbn.g_00203	Pran.g_00743
OG0000958	Prab	Prbn.g_00203	Prab.g_01456
OG0000958	Prai	Prbn.g_00203	Prai.g_01453
OG0000958	Pral	Prbn.g_00203	Pral.g_01176
OG0000958	Prat	Prbn.g_00203	Prat.g_01341
OG0000958	Prbj	Prbn.g_00203	Prbj.g_01044
OG0000958	Prbl	Prbn.g_00203	Prbl.g_00254
OG0000958	Prbk	Prbn.g_00203	Prbk.g_00247
OG0000958	Praf	Prbn.g_00203	Praf.g_01782
OG0000958	Prah	Prbn.g_00203	Prah.g_00420
OG0000958	Prbc	Prbn.g_00203	Prbc.g_00698
OG0000958	Prbb	Prbn.g_00203	Prbb.g_01676
OG0000958	Praj	Prbn.g_00203	Praj.g_01621
OG0000958	Prbm	Prbn.g_00203	Prbm.g_01699
OG0000958	Prbh	Prbn.g_00203	Prbh.g_00087
OG0000958	Pram	Prbn.g_00203	Pram.g_01390
OG0000958	Prbg	Prbn.g_00203	Prbg.g_00582
OG0000958	Prak	Prbn.g_00203	Prak.g_01382
OG0000958	Prbe	Prbn.g_00203	Prbe.g_00320
OG0000958	Prbf	Prbn.g_00203	Prbf.g_00148
OG0000958	Prap	Prbn.g_00203	Prap.g_00112
OG0000959	Pras	Prbn.g_00204	Pras.g_00341
OG0000959	Prau	Prbn.g_00204	Prau.g_01519
OG0000959	Prax	Prbn.g_00204	Prax.g_01742
OG0000959	Prbd	Prbn.g_00204	Prbd.g_01698
OG0000959	Prae	Prbn.g_00204	Prae.g_01450
OG0000959	Praa	Prbn.g_00204	Praa.g_01467
OG0000959	Prbi	Prbn.g_00204	Prbi.g_01580
OG0000959	Praq	Prbn.g_00204	Praq.g_00285
OG0000959	Prac	Prbn.g_00204	Prac.g_00420
OG0000959	Prar	Prbn.g_00204	Prar.g_00348
OG0000959	Pray	Prbn.g_00204	Pray.g_01731
OG0000959	Praz	Prbn.g_00204	Praz.g_01050
OG0000959	Prba	Prbn.g_00204	Prba.g_00106
OG0000959	Prad	Prbn.g_00204	Prad.g_00524
OG0000959	Prao	Prbn.g_00204	Prao.g_01388
OG0000959	Prag	Prbn.g_00204	Prag.g_01479
OG0000959	Praw	Prbn.g_00204	Praw.g_01092
OG0000959	Prav	Prbn.g_00204	Prav.g_01569
OG0000959	Pran	Prbn.g_00204	Pran.g_00742
OG0000959	Prab	Prbn.g_00204	Prab.g_01457
OG0000959	Prai	Prbn.g_00204	Prai.g_01454
OG0000959	Prat	Prbn.g_00204	Prat.g_01342
OG0000959	Pral	Prbn.g_00204	Pral.g_01175
OG0000959	Prbm	Prbn.g_00204	Prbm.g_01700
OG0000959	Praj	Prbn.g_00204	Praj.g_01622
OG0000959	Prbc	Prbn.g_00204	Prbc.g_00699
OG0000959	Prbb	Prbn.g_00204	Prbb.g_01677
OG0000959	Prbj	Prbn.g_00204	Prbj.g_01045
OG0000959	Prbk	Prbn.g_00204	Prbk.g_00248
OG0000959	Prbl	Prbn.g_00204	Prbl.g_00253
OG0000959	Praf	Prbn.g_00204	Praf.g_01783
OG0000959	Prah	Prbn.g_00204	Prah.g_00419
OG0000959	Pram	Prbn.g_00204	Pram.g_01389
OG0000959	Prbh	Prbn.g_00204	Prbh.g_00088
OG0000959	Prbg	Prbn.g_00204	Prbg.g_00583
OG0000959	Prbe	Prbn.g_00204	Prbe.g_00319
OG0000959	Prbf	Prbn.g_00204	Prbf.g_00149
OG0000959	Prap	Prbn.g_00204	Prap.g_00113
OG0000959	Prak	Prbn.g_00204	Prak.g_01383
OG0000960	Prae	Prbn.g_00205	Prae.g_01451
OG0000960	Prau	Prbn.g_00205	Prau.g_01520
OG0000960	Pras	Prbn.g_00205	Pras.g_00342
OG0000960	Prbi	Prbn.g_00205	Prbi.g_01581
OG0000960	Prad	Prbn.g_00205	Prad.g_00523
OG0000960	Pray	Prbn.g_00205	Pray.g_01730
OG0000960	Praz	Prbn.g_00205	Praz.g_01049
OG0000960	Prao	Prbn.g_00205	Prao.g_01389
OG0000960	Praw	Prbn.g_00205	Praw.g_01091
OG0000960	Prag	Prbn.g_00205	Prag.g_01480
OG0000960	Prba	Prbn.g_00205	Prba.g_00105
OG0000960	Praa	Prbn.g_00205	Praa.g_01468
OG0000960	Prax	Prbn.g_00205	Prax.g_01741
OG0000960	Prac	Prbn.g_00205	Prac.g_00419
OG0000960	Praq	Prbn.g_00205	Praq.g_00286
OG0000960	Prar	Prbn.g_00205	Prar.g_00347
OG0000960	Prav	Prbn.g_00205	Prav.g_01570
OG0000960	Prbd	Prbn.g_00205	Prbd.g_01697
OG0000960	Prab	Prbn.g_00205	Prab.g_01458
OG0000960	Pran	Prbn.g_00205	Pran.g_00741
OG0000960	Prai	Prbn.g_00205	Prai.g_01455
OG0000960	Prbm	Prbn.g_00205	Prbm.g_01701
OG0000960	Prbb	Prbn.g_00205	Prbb.g_01678
OG0000960	Prbc	Prbn.g_00205	Prbc.g_00700
OG0000960	Praj	Prbn.g_00205	Praj.g_01623
OG0000960	Prbl	Prbn.g_00205	Prbl.g_00252
OG0000960	Prbj	Prbn.g_00205	Prbj.g_01046
OG0000960	Prbk	Prbn.g_00205	Prbk.g_00249
OG0000960	Praf	Prbn.g_00205	Praf.g_01784
OG0000960	Prah	Prbn.g_00205	Prah.g_00418
OG0000960	Prat	Prbn.g_00205	Prat.g_01343
OG0000960	Pral	Prbn.g_00205	Pral.g_01174
OG0000960	Prbh	Prbn.g_00205	Prbh.g_00089
OG0000960	Pram	Prbn.g_00205	Pram.g_01388
OG0000960	Prak	Prbn.g_00205	Prak.g_01384
OG0000960	Prap	Prbn.g_00205	Prap.g_00114
OG0000960	Prbe	Prbn.g_00205	Prbe.g_00318
OG0000960	Prbg	Prbn.g_00205	Prbg.g_00584
OG0000960	Prbf	Prbn.g_00205	Prbf.g_00150
OG0000961	Praa	Prbn.g_00206	Praa.g_01469
OG0000961	Prau	Prbn.g_00206	Prau.g_01521
OG0000961	Prbd	Prbn.g_00206	Prbd.g_01696
OG0000961	Pras	Prbn.g_00206	Pras.g_00343
OG0000961	Prac	Prbn.g_00206	Prac.g_00418
OG0000961	Prar	Prbn.g_00206	Prar.g_00346
OG0000961	Praq	Prbn.g_00206	Praq.g_00287
OG0000961	Prad	Prbn.g_00206	Prad.g_00522
OG0000961	Praz	Prbn.g_00206	Praz.g_01048
OG0000961	Prba	Prbn.g_00206	Prba.g_00720
OG0000961	Pray	Prbn.g_00206	Pray.g_01729
OG0000961	Prav	Prbn.g_00206	Prav.g_01571
OG0000961	Prae	Prbn.g_00206	Prae.g_01452
OG0000961	Prax	Prbn.g_00206	Prax.g_01740
OG0000961	Prbi	Prbn.g_00206	Prbi.g_01582
OG0000961	Prao	Prbn.g_00206	Prao.g_01390
OG0000961	Praw	Prbn.g_00206	Praw.g_01090
OG0000961	Prag	Prbn.g_00206	Prag.g_01481
OG0000961	Prai	Prbn.g_00206	Prai.g_01456
OG0000961	Prab	Prbn.g_00206	Prab.g_01459
OG0000961	Pran	Prbn.g_00206	Pran.g_00740
OG0000961	Prbk	Prbn.g_00206	Prbk.g_00250
OG0000961	Prbj	Prbn.g_00206	Prbj.g_01047
OG0000961	Prbl	Prbn.g_00206	Prbl.g_00251
OG0000961	Praf	Prbn.g_00206	Praf.g_01785
OG0000961	Prah	Prbn.g_00206	Prah.g_00417
OG0000961	Prbm	Prbn.g_00206	Prbm.g_01702
OG0000961	Prbc	Prbn.g_00206	Prbc.g_00701
OG0000961	Praj	Prbn.g_00206	Praj.g_01624
OG0000961	Prbb	Prbn.g_00206	Prbb.g_01679
OG0000961	Pral	Prbn.g_00206	Pral.g_01173
OG0000961	Prat	Prbn.g_00206	Prat.g_01344
OG0000961	Prbh	Prbn.g_00206	Prbh.g_00090
OG0000961	Pram	Prbn.g_00206	Pram.g_01387
OG0000961	Prak	Prbn.g_00206	Prak.g_01385
OG0000961	Prbf	Prbn.g_00206	Prbf.g_00151
OG0000961	Prbg	Prbn.g_00206	Prbg.g_00585
OG0000961	Prbe	Prbn.g_00206	Prbe.g_00317
OG0000961	Prap	Prbn.g_00206	Prap.g_00115
OG0000962	Praw	Prbn.g_00207	Praw.g_01089
OG0000962	Prag	Prbn.g_00207	Prag.g_01482
OG0000962	Prav	Prbn.g_00207	Prav.g_01572
OG0000962	Prad	Prbn.g_00207	Prad.g_00521
OG0000962	Prao	Prbn.g_00207	Prao.g_01391
OG0000962	Prac	Prbn.g_00207	Prac.g_00417
OG0000962	Prar	Prbn.g_00207	Prar.g_00345
OG0000962	Praq	Prbn.g_00207	Praq.g_00288
OG0000962	Praa	Prbn.g_00207	Praa.g_01470
OG0000962	Prbd	Prbn.g_00207	Prbd.g_01695
OG0000962	Pras	Prbn.g_00207	Pras.g_00344
OG0000962	Prax	Prbn.g_00207	Prax.g_01739
OG0000962	Prau	Prbn.g_00207	Prau.g_01522
OG0000962	Prae	Prbn.g_00207	Prae.g_01453
OG0000962	Prbi	Prbn.g_00207	Prbi.g_01583
OG0000962	Prba	Prbn.g_00207	Prba.g_00719
OG0000962	Praz	Prbn.g_00207	Praz.g_01047
OG0000962	Pray	Prbn.g_00207	Pray.g_01728
OG0000962	Prab	Prbn.g_00207	Prab.g_01460
OG0000962	Pran	Prbn.g_00207	Pran.g_00739
OG0000962	Prai	Prbn.g_00207	Prai.g_01457
OG0000962	Prbl	Prbn.g_00207	Prbl.g_00249
OG0000962	Prbj	Prbn.g_00207	Prbj.g_01049
OG0000962	Prbk	Prbn.g_00207	Prbk.g_00252
OG0000962	Praf	Prbn.g_00207	Praf.g_01787
OG0000962	Prah	Prbn.g_00207	Prah.g_00415
OG0000962	Praj	Prbn.g_00207	Praj.g_01625
OG0000962	Prbb	Prbn.g_00207	Prbb.g_01680
OG0000962	Prbc	Prbn.g_00207	Prbc.g_00702
OG0000962	Prbm	Prbn.g_00207	Prbm.g_01703
OG0000962	Prat	Prbn.g_00207	Prat.g_01345
OG0000962	Pral	Prbn.g_00207	Pral.g_01172
OG0000962	Pram	Prbn.g_00207	Pram.g_01386
OG0000962	Prbh	Prbn.g_00207	Prbh.g_00091
OG0000962	Prbe	Prbn.g_00207	Prbe.g_00316
OG0000962	Prak	Prbn.g_00207	Prak.g_01386
OG0000962	Prbf	Prbn.g_00207	Prbf.g_00152
OG0000962	Prbg	Prbn.g_00207	Prbg.g_00586
OG0000962	Prap	Prbn.g_00207	Prap.g_00116
OG0000963	Prao	Prbn.g_00208	Prao.g_01392
OG0000963	Prag	Prbn.g_00208	Prag.g_01483
OG0000963	Praw	Prbn.g_00208	Praw.g_01088
OG0000963	Prax	Prbn.g_00208	Prax.g_01738
OG0000963	Prae	Prbn.g_00208	Prae.g_01454
OG0000963	Prau	Prbn.g_00208	Prau.g_01523
OG0000963	Praa	Prbn.g_00208	Praa.g_01471
OG0000963	Prbd	Prbn.g_00208	Prbd.g_01694
OG0000963	Praz	Prbn.g_00208	Praz.g_01046
OG0000963	Pray	Prbn.g_00208	Pray.g_01727
OG0000963	Prba	Prbn.g_00208	Prba.g_00718
OG0000963	Pras	Prbn.g_00208	Pras.g_00345
OG0000963	Prac	Prbn.g_00208	Prac.g_00416
OG0000963	Praq	Prbn.g_00208	Praq.g_00289
OG0000963	Prar	Prbn.g_00208	Prar.g_00344
OG0000963	Prbi	Prbn.g_00208	Prbi.g_01584
OG0000963	Prad	Prbn.g_00208	Prad.g_00520
OG0000963	Prav	Prbn.g_00208	Prav.g_01573
OG0000963	Pran	Prbn.g_00208	Pran.g_00738
OG0000963	Prab	Prbn.g_00208	Prab.g_01461
OG0000963	Prai	Prbn.g_00208	Prai.g_01458
OG0000963	Prbb	Prbn.g_00208	Prbb.g_01681
OG0000963	Prbc	Prbn.g_00208	Prbc.g_00703
OG0000963	Praj	Prbn.g_00208	Praj.g_01626
OG0000963	Prbm	Prbn.g_00208	Prbm.g_01704
OG0000963	Pral	Prbn.g_00208	Pral.g_01171
OG0000963	Prat	Prbn.g_00208	Prat.g_01346
OG0000963	Prbj	Prbn.g_00208	Prbj.g_01050
OG0000963	Praf	Prbn.g_00208	Praf.g_01788
OG0000963	Prah	Prbn.g_00208	Prah.g_00414
OG0000963	Prbl	Prbn.g_00208	Prbl.g_00248
OG0000963	Prbk	Prbn.g_00208	Prbk.g_00253
OG0000963	Prbh	Prbn.g_00208	Prbh.g_00092
OG0000963	Pram	Prbn.g_00208	Pram.g_01385
OG0000963	Prak	Prbn.g_00208	Prak.g_01387
OG0000963	Prbf	Prbn.g_00208	Prbf.g_00153
OG0000963	Prbg	Prbn.g_00208	Prbg.g_00587
OG0000963	Prbe	Prbn.g_00208	Prbe.g_00315
OG0000963	Prap	Prbn.g_00208	Prap.g_00117
OG0000964	Prad	Prbn.g_00209	Prad.g_00519
