assembly_accession	bioproject	biosample	wgs_master	refseq_category	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	asm_submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	excluded_from_refseq	relation_to_type_material	asm_not_live_date	assembly_type	group	genome_size	genome_size_ungapped	gc_percent	replicon_count	scaffold_count	contig_count	annotation_provider	annotation_name	annotation_date	total_gene_count	protein_coding_gene_count	non_coding_gene_count	pubmed_id
GCF_036630105.1	PRJNA224116	SAMN39556014	na	na	3115658	32046	Synechococcus elongatus IITB8	strain=IITB8	na	latest	Complete Genome	Major	Full	2024-04-05	ASM3663010v1	Indian Institute of Technology Bombay	GCA_036630105.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/630/105/GCF_036630105.1_ASM3663010v1	na	na	na	haploid	bacteria	2800620	2800620	55.000000	5	5	5	NCBI RefSeq	GCF_036630105.1-RS_2025_04_28	2025-04-28	2786	2722	53	na
GCF_036630115.1	PRJNA224116	SAMN39555939	na	na	3115655	32046	Synechococcus elongatus IITB5	strain=IITB5	na	latest	Complete Genome	Major	Full	2024-04-05	ASM3663011v1	Indian Institute of Technology Bombay	GCA_036630115.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/630/115/GCF_036630115.1_ASM3663011v1	na	na	na	haploid	bacteria	2799574	2799574	55.000000	5	5	5	NCBI RefSeq	GCF_036630115.1-RS_2025_04_27	2025-04-27	2860	2745	52	na
GCF_040371545.1	PRJNA224116	SAMD00659897	na	na	3103139	3103139	Synechococcus sp. M16CYN	strain=M16CYN	na	latest	Complete Genome	Major	Full	2024-06-28	ASM4037154v1	Center for Computational Sciences, University of Tsukuba	GCA_040371545.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/371/545/GCF_040371545.1_ASM4037154v1	na	na	na	haploid	bacteria	1957399	1957399	46.500000	2	2	2	NCBI RefSeq	GCF_040371545.1-RS_2024_06_28	2024-06-28	1889	1817	52	na
GCF_040378565.1	PRJNA224116	SAMN37556295	JBEIMU000000000.1	na	2116544	2116544	Synechococcus lacustris	na	Sample-105-S5-bin-23	latest	Contig	Major	Full	2024-06-27	ASM4037856v1	Stockholm University	GCA_040378565.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/378/565/GCF_040378565.1_ASM4037856v1	derived from metagenome	na	na	haploid	bacteria	2008289	2008289	52.500000	0	400	400	NCBI RefSeq	GCF_040378565.1-RS_2024_06_28	2024-06-28	2448	2260	41	37978200
GCF_040399555.1	PRJNA224116	SAMN40135954	JBBARX000000000.1	na	2116544	2116544	Synechococcus lacustris	na	EUL_230	latest	Scaffold	Major	Full	2024-06-27	ASM4039955v1	University of Duisburg Essen	GCA_040399555.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/399/555/GCF_040399555.1_ASM4039955v1	derived from metagenome	na	na	haploid	bacteria	1932483	1927283	52.500000	0	84	136	NCBI RefSeq	GCF_040399555.1-RS_2024_06_28	2024-06-28	2121	2057	40	38881319
GCF_040399585.1	PRJNA224116	SAMN40135955	JBBARY000000000.1	na	2116544	2116544	Synechococcus lacustris	na	EUL_231	latest	Scaffold	Major	Full	2024-06-27	ASM4039958v1	University of Duisburg Essen	GCA_040399585.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/399/585/GCF_040399585.1_ASM4039958v1	derived from metagenome	na	na	haploid	bacteria	1792386	1791416	53.000000	0	246	298	NCBI RefSeq	GCF_040399585.1-RS_2024_06_28	2024-06-28	2166	2015	37	38881319
GCF_040436315.1	PRJNA224116	SAMD00775684	na	na	3144951	3144951	Synechocystis sp. LKSZ1	strain=LKSZ1	na	latest	Complete Genome	Major	Full	2024-07-02	ASM4043631v1	Masuda Lab, School of Life Science and Technology, Tokyo Institute of Technology	GCA_040436315.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/040/436/315/GCF_040436315.1_ASM4043631v1	na	na	na	haploid	bacteria	3671396	3671396	50.500000	1	1	1	NCBI RefSeq	GCF_040436315.1-RS_2024_07_02	2024-07-02	3337	3249	53	na
GCF_042883245.1	PRJNA224116	SAMN41177415	JBDJKK000000000.1	na	3144208	3144208	Synechococcus sp. HIMB2401	strain=HIMB2401	na	latest	Contig	Major	Full	2024-10-09	ASM4288324v1	Hawaii Institute of Marine Biology	GCA_042883245.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/042/883/245/GCF_042883245.1_ASM4288324v1	na	na	na	haploid	bacteria	2128877	2128877	61.000000	0	8	8	NCBI RefSeq	GCF_042883245.1-RS_2024_10_10	2024-10-10	2418	2347	48	na
GCF_046846445.1	PRJNA224116	SAMN35656062	na	na	2930568	1148	Synechocystis sp. PCC 6803 substr. GT-T	strain=PCC 6803 substr. GT-T	DELrpoZ-S3	latest	Complete Genome	Major	Full	2025-01-22	ASM4684644v1	University of Turku	GCA_046846445.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/046/846/445/GCF_046846445.1_ASM4684644v1	out of scope for the RefSeq project	na	na	haploid	bacteria	3569582	3569582	47.500000	1	1	1	NCBI RefSeq	GCF_046846445.1-RS_2025_01_22	2025-01-22	3347	3240	51	na
GCF_046847935.1	PRJNA224116	SAMN35656061	na	na	2930568	1148	Synechocystis sp. PCC 6803 substr. GT-T	strain=PCC 6803 substr. GT-T	DELrpoZ-S2	latest	Complete Genome	Major	Full	2025-01-22	ASM4684793v1	University of Turku	GCA_046847935.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/046/847/935/GCF_046847935.1_ASM4684793v1	out of scope for the RefSeq project	na	na	haploid	bacteria	3569582	3569582	47.500000	1	1	1	NCBI RefSeq	GCF_046847935.1-RS_2025_01_22	2025-01-22	3347	3240	51	na
GCF_046847945.1	PRJNA224116	SAMN35656060	na	na	2930568	1148	Synechocystis sp. PCC 6803 substr. GT-T	strain=PCC 6803 substr. GT-T	DELrpoZ-S1	latest	Complete Genome	Major	Full	2025-01-22	ASM4684794v1	University of Turku	GCA_046847945.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/046/847/945/GCF_046847945.1_ASM4684794v1	out of scope for the RefSeq project	na	na	haploid	bacteria	3569582	3569582	47.500000	1	1	1	NCBI RefSeq	GCF_046847945.1-RS_2025_01_22	2025-01-22	3347	3240	51	na
GCF_046847955.1	PRJNA224116	SAMN35656059	na	na	2930568	1148	Synechocystis sp. PCC 6803 substr. GT-T	strain=PCC 6803 substr. GT-T	DELrpoZ	latest	Complete Genome	Major	Full	2025-01-22	ASM4684795v1	University of Turku	GCA_046847955.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/046/847/955/GCF_046847955.1_ASM4684795v1	out of scope for the RefSeq project	na	na	haploid	bacteria	3569582	3569582	47.500000	1	1	1	NCBI RefSeq	GCF_046847955.1-RS_2025_01_22	2025-01-22	3345	3238	51	na
GCF_047302735.1	PRJNA224116	SAMN38119986	na	na	3093725	3093725	Synechococcus sp. Cu2B8-bc1011	strain=Cu2B8-bc1011	na	latest	Complete Genome	Major	Full	2025-01-30	ASM4730273v1	Massachusetts Institute of Technology	GCA_047302735.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/047/302/735/GCF_047302735.1_ASM4730273v1	na	na	na	haploid	bacteria	2601836	2601836	53.000000	1	1	1	NCBI RefSeq	GCF_047302735.1-RS_2025_01_29	2025-01-29	2758	2689	54	na
GCF_047302785.1	PRJNA224116	SAMN37883972	na	na	166321	166321	Synechococcus sp. WH 8017	strain=WH 8017	na	latest	Complete Genome	Major	Full	2025-01-30	ASM4730278v1	Massachusetts Institute of Technology	GCA_047302785.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/047/302/785/GCF_047302785.1_ASM4730278v1	na	na	na	haploid	bacteria	2622390	2622390	57.500000	1	1	1	NCBI RefSeq	GCF_047302785.1-RS_2025_01_29	2025-01-29	2746	2670	54	na
GCF_047303025.1	PRJNA224116	SAMN37883961	na	na	3082549	3082549	Synechococcus sp. MIT S1220	strain=MIT S1220	na	latest	Complete Genome	Major	Full	2025-01-30	ASM4730302v1	Massachusetts Institute of Technology	GCA_047303025.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/047/303/025/GCF_047303025.1_ASM4730302v1	na	na	na	haploid	bacteria	3301540	3301540	53.500000	1	1	1	NCBI RefSeq	GCF_047303025.1-RS_2025_01_29	2025-01-29	3365	3272	56	na
GCF_047303035.1	PRJNA224116	SAMN37883960	na	na	1801630	1801630	Synechococcus sp. MIT S9509	strain=MIT S9509	na	latest	Complete Genome	Major	Full	2025-01-30	ASM4730303v1	Massachusetts Institute of Technology	GCA_047303035.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/047/303/035/GCF_047303035.1_ASM4730303v1	na	na	na	haploid	bacteria	2793560	2793560	56.000000	1	1	1	NCBI RefSeq	GCF_047303035.1-RS_2025_01_29	2025-01-29	3113	3035	53	na
GCF_047303045.1	PRJNA224116	SAMN37883959	na	na	1801629	1801629	Synechococcus sp. MIT S9508	strain=MIT S9508	na	latest	Complete Genome	Major	Full	2025-01-30	ASM4730304v1	Massachusetts Institute of Technology	GCA_047303045.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/047/303/045/GCF_047303045.1_ASM4730304v1	na	na	na	haploid	bacteria	2523922	2523922	56.000000	1	1	1	NCBI RefSeq	GCF_047303045.1-RS_2025_01_29	2025-01-29	2798	2731	54	na
GCF_047304065.1	PRJNA224116	SAMN37883946	na	na	3082548	3082548	Synechococcus sp. MIT S9510	strain=MIT S9510	na	latest	Complete Genome	Major	Full	2025-01-30	ASM4730406v1	Massachusetts Institute of Technology	GCA_047304065.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/047/304/065/GCF_047304065.1_ASM4730406v1	na	na	na	haploid	bacteria	2793565	2793565	56.000000	1	1	1	NCBI RefSeq	GCF_047304065.1-RS_2025_01_29	2025-01-29	3106	3028	53	na
GCF_047304175.1	PRJNA224116	SAMN37883945	na	na	3082547	3082547	Synechococcus sp. MIT S9503	strain=MIT S9503	na	latest	Complete Genome	Major	Full	2025-01-30	ASM4730417v1	Massachusetts Institute of Technology	GCA_047304175.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/047/304/175/GCF_047304175.1_ASM4730417v1	na	na	na	haploid	bacteria	2634970	2634970	57.000000	1	1	1	NCBI RefSeq	GCF_047304175.1-RS_2025_01_29	2025-01-29	2850	2782	53	na
GCF_047304245.1	PRJNA224116	SAMN37883944	na	na	3082546	3082546	Synechococcus sp. MIT S9452	strain=MIT S9452	na	latest	Complete Genome	Major	Full	2025-01-30	ASM4730424v1	Massachusetts Institute of Technology	GCA_047304245.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/047/304/245/GCF_047304245.1_ASM4730424v1	na	na	na	haploid	bacteria	2404523	2404523	60.000000	1	1	1	NCBI RefSeq	GCF_047304245.1-RS_2025_01_29	2025-01-29	2596	2541	48	na
GCF_047304545.1	PRJNA224116	SAMN37883938	na	na	3082545	3082545	Synechococcus sp. MIT S9501	strain=MIT S9501	na	latest	Complete Genome	Major	Full	2025-01-31	ASM4730454v1	Massachusetts Institute of Technology	GCA_047304545.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/047/304/545/GCF_047304545.1_ASM4730454v1	na	na	na	haploid	bacteria	2798325	2798325	56.000000	1	1	1	NCBI RefSeq	GCF_047304545.1-RS_2025_01_31	2025-01-31	3109	3033	53	na
GCF_047304555.1	PRJNA224116	SAMN37883937	na	na	166310	166310	Synechococcus sp. WH 6501	strain=WH 6501	na	latest	Complete Genome	Major	Full	2025-01-31	ASM4730455v1	Massachusetts Institute of Technology	GCA_047304555.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/047/304/555/GCF_047304555.1_ASM4730455v1	na	na	na	haploid	bacteria	2414443	2414443	56.500000	1	1	1	NCBI RefSeq	GCF_047304555.1-RS_2025_01_31	2025-01-31	2663	2595	53	na
GCF_047304705.1	PRJNA224116	SAMN37883931	na	na	166309	166309	Synechococcus sp. MIT S9220	strain=MIT S9220	na	latest	Complete Genome	Major	Full	2025-01-31	ASM4730470v1	Massachusetts Institute of Technology	GCA_047304705.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/047/304/705/GCF_047304705.1_ASM4730470v1	na	na	na	haploid	bacteria	2424801	2424801	56.500000	1	1	1	NCBI RefSeq	GCF_047304705.1-RS_2025_01_31	2025-01-31	2679	2606	53	na
GCF_047304715.1	PRJNA224116	SAMN37883930	na	na	3082544	3082544	Synechococcus sp. MIT S9507	strain=MIT S9507	na	latest	Complete Genome	Major	Full	2025-01-31	ASM4730471v1	Massachusetts Institute of Technology	GCA_047304715.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/047/304/715/GCF_047304715.1_ASM4730471v1	na	na	na	haploid	bacteria	2852717	2852717	56.000000	1	1	1	NCBI RefSeq	GCF_047304715.1-RS_2025_01_31	2025-01-31	3137	3045	55	na
GCF_047304725.1	PRJNA224116	SAMN37883929	na	na	3082543	3082543	Synechococcus sp. MIT S9451	strain=MIT S9451	na	latest	Complete Genome	Major	Full	2025-01-31	ASM4730472v1	Massachusetts Institute of Technology	GCA_047304725.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/047/304/725/GCF_047304725.1_ASM4730472v1	na	na	na	haploid	bacteria	2605724	2605724	58.000000	1	1	1	NCBI RefSeq	GCF_047304725.1-RS_2025_01_31	2025-01-31	2734	2669	53	na
GCF_047461475.1	PRJNA224116	SAMN29757948	JANSHF000000000.1	na	2964537	2964537	Synechococcus sp. WC10meta	strain=WC10meta	na	latest	Scaffold	Major	Full	2025-02-05	ASM4746147v1	University of Montana	GCA_047461475.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/047/461/475/GCF_047461475.1_ASM4746147v1	na	na	na	haploid	bacteria	2076464	2070775	60.000000	0	40	43	NCBI RefSeq	GCF_047461475.1-RS_2025_02_06	2025-02-06	2070	2003	45	na
GCF_047461515.1	PRJNA224116	SAMN29757945	JANSHH000000000.1	na	2964534	2964534	Synechococcus sp. W70.1	strain=W70.1	na	latest	Scaffold	Major	Full	2025-02-05	ASM4746151v1	University of Montana	GCA_047461515.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/047/461/515/GCF_047461515.1_ASM4746151v1	na	na	na	haploid	bacteria	2295909	2295699	60.000000	0	36	39	NCBI RefSeq	GCF_047461515.1-RS_2025_02_06	2025-02-06	2262	2168	64	na
GCF_047461555.1	PRJNA224116	SAMN29757947	JANSHG000000000.1	na	2964536	2964536	Synechococcus sp. WC101	strain=WC101	na	latest	Scaffold	Major	Full	2025-02-05	ASM4746155v1	University of Montana	GCA_047461555.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/047/461/555/GCF_047461555.1_ASM4746155v1	na	na	na	haploid	bacteria	2529669	2529569	61.000000	0	308	309	NCBI RefSeq	GCF_047461555.1-RS_2025_02_06	2025-02-06	2547	2385	42	na
GCF_047461575.1	PRJNA224116	SAMN29757923	JANSHL000000000.1	na	2964516	2964516	Synechococcus sp. W60.1	strain=W60.1	na	latest	Scaffold	Major	Full	2025-02-05	ASM4746157v1	University of Montana	GCA_047461575.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/047/461/575/GCF_047461575.1_ASM4746157v1	na	na	na	haploid	bacteria	2396133	2383500	58.500000	0	15	31	NCBI RefSeq	GCF_047461575.1-RS_2025_02_06	2025-02-06	2276	2181	37	na
GCF_047461595.1	PRJNA224116	SAMN29757929	JANSHK000000000.1	na	2964521	2964521	Synechococcus sp. W60.2	strain=W60.2	na	latest	Scaffold	Major	Full	2025-02-05	ASM4746159v1	University of Montana	GCA_047461595.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/047/461/595/GCF_047461595.1_ASM4746159v1	na	na	na	haploid	bacteria	2575073	2574323	60.500000	0	234	246	NCBI RefSeq	GCF_047461595.1-RS_2025_02_06	2025-02-06	2602	2476	44	na
GCF_047461615.1	PRJNA224116	SAMN29757936	JANSHI000000000.1	na	2964526	2964526	Synechococcus sp. W65.1	strain=W65.1	na	latest	Scaffold	Major	Full	2025-02-05	ASM4746161v1	University of Montana	GCA_047461615.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/047/461/615/GCF_047461615.1_ASM4746161v1	na	na	na	haploid	bacteria	2236887	2235287	60.000000	0	31	47	NCBI RefSeq	GCF_047461615.1-RS_2025_02_06	2025-02-06	2190	2112	47	na
GCF_047461635.1	PRJNA224116	SAMN29757915	JANSHM000000000.1	na	2964513	2964513	Synechococcus sp. W55.2	strain=W55.2	na	latest	Scaffold	Major	Full	2025-02-05	ASM4746163v1	University of Montana	GCA_047461635.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/047/461/635/GCF_047461635.1_ASM4746163v1	na	na	na	haploid	bacteria	2914768	2914368	58.500000	0	122	126	NCBI RefSeq	GCF_047461635.1-RS_2025_02_06	2025-02-06	2761	2650	44	na
GCF_047461655.1	PRJNA224116	SAMN29757914	JANSHN000000000.1	na	2964512	2964512	Synechococcus sp. W55.1	strain=W55.1	na	latest	Scaffold	Major	Full	2025-02-05	ASM4746165v1	University of Montana	GCA_047461655.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/047/461/655/GCF_047461655.1_ASM4746165v1	na	na	na	haploid	bacteria	3000410	2999710	58.500000	0	48	55	NCBI RefSeq	GCF_047461655.1-RS_2025_02_06	2025-02-06	2787	2676	55	na
GCF_047461675.1	PRJNA224116	SAMN29757941	JANSHR000000000.1	na	2964531	2964531	Synechococcus sp. R70.1	strain=R70.1	na	latest	Scaffold	Major	Full	2025-02-05	ASM4746167v1	University of Montana	GCA_047461675.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/047/461/675/GCF_047461675.1_ASM4746167v1	na	na	na	haploid	bacteria	2301405	2297305	60.000000	0	116	157	NCBI RefSeq	GCF_047461675.1-RS_2025_02_06	2025-02-06	2307	2194	65	na
GCF_047461695.1	PRJNA224116	SAMN29757922	JANSHS000000000.1	na	2291958	2291958	Synechococcus sp. R6-7	strain=R6-7	na	latest	Contig	Major	Full	2025-02-05	ASM4746169v1	University of Montana	GCA_047461695.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/047/461/695/GCF_047461695.1_ASM4746169v1	na	na	na	haploid	bacteria	2804242	2804242	58.500000	0	551	551	NCBI RefSeq	GCF_047461695.1-RS_2025_02_06	2025-02-06	2810	2647	45	na
GCF_047461715.1	PRJNA224116	SAMN29757932	JANSHQ000000000.1	na	2291959	2291959	Synechococcus sp. R8-2	strain=R8-2	na	latest	Contig	Major	Full	2025-02-05	ASM4746171v1	University of Montana	GCA_047461715.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/047/461/715/GCF_047461715.1_ASM4746171v1	na	na	na	haploid	bacteria	2809343	2809343	58.500000	0	775	775	NCBI RefSeq	GCF_047461715.1-RS_2025_02_06	2025-02-06	2918	2707	44	na
GCF_047461735.1	PRJNA224116	SAMN29757921	JANSHT000000000.1	na	2291957	2291957	Synechococcus sp. R6-6	strain=R6-6	na	latest	Contig	Major	Full	2025-02-05	ASM4746173v1	University of Montana	GCA_047461735.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/047/461/735/GCF_047461735.1_ASM4746173v1	na	na	na	haploid	bacteria	2801882	2801882	58.500000	0	618	618	NCBI RefSeq	GCF_047461735.1-RS_2025_02_06	2025-02-06	2866	2691	48	na
GCF_047461755.1	PRJNA224116	SAMN29757933	JANSHU000000000.1	na	2964524	2964524	Synechococcus sp. R65.1	strain=R65.1	na	latest	Scaffold	Major	Full	2025-02-05	ASM4746175v1	University of Montana	GCA_047461755.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/047/461/755/GCF_047461755.1_ASM4746175v1	na	na	na	haploid	bacteria	2260421	2258921	60.000000	0	40	55	NCBI RefSeq	GCF_047461755.1-RS_2025_02_06	2025-02-06	2203	2123	45	na
GCF_047461775.1	PRJNA224116	SAMN29757920	JANSHV000000000.1	na	2421326	2421326	Synechococcus sp. R6-5	strain=R6-5	na	latest	Contig	Major	Full	2025-02-05	ASM4746177v1	University of Montana	GCA_047461775.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/047/461/775/GCF_047461775.1_ASM4746177v1	na	na	na	haploid	bacteria	2883433	2883433	59.000000	0	413	413	NCBI RefSeq	GCF_047461775.1-RS_2025_02_06	2025-02-06	2811	2684	47	na
GCF_047461795.1	PRJNA224116	SAMN29757928	JANSHX000000000.1	na	2964520	2964520	Synechococcus sp. R60.4	strain=R60.4	na	latest	Scaffold	Major	Full	2025-02-05	ASM4746179v1	University of Montana	GCA_047461795.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/047/461/795/GCF_047461795.1_ASM4746179v1	na	na	na	haploid	bacteria	2652680	2652280	60.500000	0	168	172	NCBI RefSeq	GCF_047461795.1-RS_2025_02_06	2025-02-06	2628	2498	45	na
GCF_047461815.1	PRJNA224116	SAMN29757919	JANSHW000000000.1	na	2291956	2291956	Synechococcus sp. R6-10	strain=R6-10	na	latest	Scaffold	Major	Full	2025-02-05	ASM4746181v1	University of Montana	GCA_047461815.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/047/461/815/GCF_047461815.1_ASM4746181v1	na	na	na	haploid	bacteria	2994040	2994020	58.500000	0	764	766	NCBI RefSeq	GCF_047461815.1-RS_2025_02_06	2025-02-06	3183	2916	54	na
GCF_047461835.1	PRJNA224116	SAMN29757916	JANSIA000000000.1	na	2964514	2964514	Synechococcus sp. R60.1	strain=R60.1	na	latest	Scaffold	Major	Full	2025-02-05	ASM4746183v1	University of Montana	GCA_047461835.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/047/461/835/GCF_047461835.1_ASM4746183v1	na	na	na	haploid	bacteria	2905532	2903132	58.500000	0	162	186	NCBI RefSeq	GCF_047461835.1-RS_2025_02_06	2025-02-06	2736	2627	50	na
GCF_047461855.1	PRJNA224116	SAMN29757918	JANSHY000000000.1	na	2967123	2967123	Synechococcus sp. R60.3	strain=R60.3	na	latest	Scaffold	Major	Full	2025-02-05	ASM4746185v1	University of Montana	GCA_047461855.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/047/461/855/GCF_047461855.1_ASM4746185v1	na	na	na	haploid	bacteria	3086598	3083098	58.500000	0	328	363	NCBI RefSeq	GCF_047461855.1-RS_2025_02_06	2025-02-06	2916	2784	55	na
GCF_047461895.1	PRJNA224116	SAMN29757897	JANSIB000000000.1	na	2964501	2964501	Synechococcus sp. R55.8	strain=R55.8	na	latest	Scaffold	Major	Full	2025-02-05	ASM4746189v1	University of Montana	GCA_047461895.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/047/461/895/GCF_047461895.1_ASM4746189v1	na	na	na	haploid	bacteria	2619785	2611485	59.000000	0	199	282	NCBI RefSeq	GCF_047461895.1-RS_2025_02_06	2025-02-06	2468	2375	42	na
GCF_047461915.1	PRJNA224116	SAMN29757894	JANSIE000000000.1	na	2964498	2964498	Synechococcus sp. R55.5	strain=R55.5	na	latest	Scaffold	Major	Full	2025-02-05	ASM4746191v1	University of Montana	GCA_047461915.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/047/461/915/GCF_047461915.1_ASM4746191v1	na	na	na	haploid	bacteria	2911736	2909936	58.500000	0	123	141	NCBI RefSeq	GCF_047461915.1-RS_2025_02_06	2025-02-06	2732	2624	54	na
GCF_047461935.1	PRJNA224116	SAMN29757893	JANSIF000000000.1	na	2964497	2964497	Synechococcus sp. R55.4	strain=R55.4	na	latest	Scaffold	Major	Full	2025-02-05	ASM4746193v1	University of Montana	GCA_047461935.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/047/461/935/GCF_047461935.1_ASM4746193v1	na	na	na	haploid	bacteria	2980719	2980419	58.500000	0	92	95	NCBI RefSeq	GCF_047461935.1-RS_2025_02_06	2025-02-06	2780	2692	45	na
GCF_047461955.1	PRJNA224116	SAMN29757896	JANSIC000000000.1	na	2964500	2964500	Synechococcus sp. R55.7	strain=R55.7	na	latest	Scaffold	Major	Full	2025-02-05	ASM4746195v1	University of Montana	GCA_047461955.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/047/461/955/GCF_047461955.1_ASM4746195v1	na	na	na	haploid	bacteria	2707366	2682966	58.500000	0	533	777	NCBI RefSeq	GCF_047461955.1-RS_2025_02_06	2025-02-06	2708	2545	43	na
GCF_047461975.1	PRJNA224116	SAMN29757892	JANSIG000000000.1	na	2969647	2969647	Synechococcus sp. R55.3	strain=R55.3	na	latest	Scaffold	Major	Full	2025-02-05	ASM4746197v1	University of Montana	GCA_047461975.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/047/461/975/GCF_047461975.1_ASM4746197v1	na	na	na	haploid	bacteria	3036368	3033868	58.500000	0	165	190	NCBI RefSeq	GCF_047461975.1-RS_2025_02_06	2025-02-06	2868	2741	49	na
GCF_047461995.1	PRJNA224116	SAMN29757895	JANSID000000000.1	na	2964499	2964499	Synechococcus sp. R55.6	strain=R55.6	na	latest	Scaffold	Major	Full	2025-02-05	ASM4746199v1	University of Montana	GCA_047461995.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/047/461/995/GCF_047461995.1_ASM4746199v1	na	na	na	haploid	bacteria	2955413	2955213	58.500000	0	96	98	NCBI RefSeq	GCF_047461995.1-RS_2025_02_06	2025-02-06	2746	2655	45	na
GCF_047462015.1	PRJNA224116	SAMN29757901	JANSIL000000000.1	na	2291953	2291953	Synechococcus sp. R5-13	strain=R5-13	na	latest	Contig	Major	Full	2025-02-05	ASM4746201v1	University of Montana	GCA_047462015.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/047/462/015/GCF_047462015.1_ASM4746201v1	na	na	na	haploid	bacteria	2931709	2931709	58.500000	0	219	219	NCBI RefSeq	GCF_047462015.1-RS_2025_02_06	2025-02-06	2763	2669	48	na
