Query	F_000007925.1	F_000011465.1	F_000011485.1	F_000012465.1	F_000012645.1	F_000015645.1	F_000015665.1	F_000015685.1	F_000015705.1	F_000015965.1	F_000018065.1	F_000018585.1	F_000158595.1	F_000757845.1	F_000757865.1	F_000759855.1	F_000759865.1	F_000759875.1	F_000759885.1	F_000759935.1	F_000759955.1	F_000759975.1	F_000760015.1	F_000760035.1	F_000760055.1	F_000760075.1	F_000760095.1	F_000760115.1	F_000760155.1	F_000760175.1	F_000760195.1	F_000760215.1	F_000760235.1	F_000760255.1	F_000760275.1	F_000760295.1	F_000760315.1	F_000760335.1	F_000760355.1	F_000760375.1	F_001631965.1	F_001631985.1	F_001632005.1	F_001632025.1	F_001632045.1	F_001632065.1	F_001632075.1	F_001632125.1	F_001632145.1	F_001989415.1	F_001989435.1	F_001989455.1	F_002812945.1	F_003208055.1	F_003208065.1	F_012933585.1	F_012933595.1	F_012933605.1	F_017695955.1	F_017695965.1	F_017695975.1	F_017696015.1	F_017696035.1	F_017696055.1	F_017696075.1	F_017696085.1	F_017696175.1	F_017696205.1	F_017696245.1	F_017696275.1	F_017696315.1	F_019324835.1	F_019324845.1	F_019324885.1	F_019324905.1	F_019324925.1	F_019324945.1	F_019324955.1	F_019324985.1	F_019325005.1	F_019325015.1	F_019325045.1	F_019325055.1	F_019325065.1	F_019325105.1	F_019325115.1	F_027359355.1	F_027359375.1	F_027359395.1	F_027359415.1	F_027359475.1	F_027359525.1	F_027359575.1	F_027359595.1	F_034092375.1	F_034092395.1	F_034092415.1	F_034092465.1	F_034093315.1	F_047302725.1	F_047302745.1	F_047302755.1	F_047302765.1	F_047302795.1	F_047302805.1	F_047302855.1	F_047302865.1	F_047302875.1	F_047302905.1	F_047302975.1	F_047302985.1	F_047303155.1	F_047303165.1	F_047303175.1	F_047303345.1	F_047303415.1	F_047303465.1	F_047303495.1	F_047303505.1	F_047303555.1	F_047304495.1	F_047304505.1	F_047304515.1	F_047304525.1	F_047304535.1	F_047304605.1	F_047304615.1	F_047304625.1	F_047304675.1	F_047304685.1	F_047304785.1	F_047304905.1	F_047305015.1	F_047305065.1	F_047305115.1	F_047305125.1	F_047305145.1	F_047305155.1	F_047305225.1	F_047305235.1	F_047497115.1	F_047497125.1	F_047947085.1	F_902521235.1	F_902622435.1	F_965655815.1
F_047304615.1	0.224783	0.257415	0.355355	0.276802	0.275775	0.259726	0.259726	0.270882	0.339272	0.27183	0.262949	0.253747	0.262949	0.259726	0.269949	0.261316	0.260516	0.257415	0.265481	0.261316	0.262127	0.268123	0.275775	0.268123	0.268123	0.268123	0.268123	0.274765	0.224341	0.256664	3.75338e-05	1.87584e-05	0.269029	0.223902	0.223902	0.351789	0.351789	0.351789	0.223902	0.223902	0.351789	0.3365	0.351789	0.339272	0.326503	0.324237	0.339272	0.345216	0.351789	0.269029	0.269029	0.269029	0.27183	0.269949	0.269029	0.351789	0.351789	0.355355	0.270882	0.273771	0.272793	0.258946	0.270882	0.273771	0.262949	0.269029	0.27183	0.268123	0.272793	0.266349	0.270882	0.273771	0.272793	0.258946	0.270882	0.270882	0.265481	0.269949	0.262127	0.265481	0.27183	0.269949	0.268123	0.270882	0.270882	0.272793	0.260516	0.257415	0.269949	0.224341	0.278908	0.265481	0.275775	0.264625	0.303595	0.281089	0.276802	0.253747	0.268123	0.257415	0.277846	0.351789	0.224341	0.261316	0.351789	0.265481	0.351789	0.265481	0.224341	0.224341	0.351789	0.324237	0.351789	1.25038e-05	0.348416	0.3365	0.351789	0.351789	0.261316	0.268123	0.351789	0.326503	0.3365	0.268123	0.268123	0.224341	0	0	0.269029	0.275775	0.348416	0.3365	0.27183	0.27183	0.257415	0.260516	0.268123	0.269029	0.274765	0.279989	0.257415	0.257415	0.268123	0.266349	0.269949	0.27183
F_047304625.1	0.224783	0.257415	0.355355	0.276802	0.275775	0.259726	0.259726	0.270882	0.339272	0.27183	0.262949	0.253747	0.262949	0.259726	0.269949	0.261316	0.260516	0.257415	0.265481	0.261316	0.262127	0.268123	0.275775	0.268123	0.268123	0.268123	0.268123	0.274765	0.224341	0.256664	3.75338e-05	1.87584e-05	0.269029	0.223902	0.223902	0.351789	0.351789	0.351789	0.223902	0.223902	0.351789	0.3365	0.351789	0.339272	0.326503	0.324237	0.339272	0.345216	0.351789	0.269029	0.269029	0.269029	0.27183	0.269949	0.269029	0.351789	0.351789	0.355355	0.270882	0.273771	0.272793	0.258946	0.270882	0.273771	0.262949	0.269029	0.27183	0.268123	0.272793	0.266349	0.270882	0.273771	0.272793	0.258946	0.270882	0.270882	0.265481	0.269949	0.262127	0.265481	0.27183	0.269949	0.268123	0.270882	0.270882	0.272793	0.260516	0.257415	0.269949	0.224341	0.278908	0.265481	0.275775	0.264625	0.303595	0.281089	0.276802	0.253747	0.268123	0.257415	0.277846	0.351789	0.224341	0.261316	0.351789	0.265481	0.351789	0.265481	0.224341	0.224341	0.351789	0.324237	0.351789	1.25038e-05	0.348416	0.3365	0.351789	0.351789	0.261316	0.268123	0.351789	0.326503	0.3365	0.268123	0.268123	0.224341	0	0	0.269029	0.275775	0.348416	0.3365	0.27183	0.27183	0.257415	0.260516	0.268123	0.269029	0.274765	0.279989	0.257415	0.257415	0.268123	0.266349	0.269949	0.27183
F_047304675.1	0.268123	0.242697	0.32205	0.034051	0.263781	0.249616	0.239228	0.0338343	0.324237	0.250285	0.255188	0.270882	0.253039	0.253039	0.0612951	0.258176	0.258946	0.242697	0.242105	0.258946	0.252339	0.257415	0.263781	0.245745	0.264625	0.264625	0.264625	0.256664	0.268123	0.265481	0.269029	0.269029	0.000525293	0.268123	0.268123	0.333846	0.333846	0.333846	0.268123	0.268123	0.345216	0.345216	0.328856	0.328856	0.331301	0.331301	0.331301	0.326503	0.328856	0.261316	0.261316	0.261316	0.261316	0.127111	0.0344114	0.326503	0.328856	0.328856	0.248298	0.262949	0.253747	0.255921	0.254463	0.253039	0.250962	0.256664	0.254463	0.260516	0.261316	0.251646	0.250285	0.262949	0.253747	0.255921	0.254463	0.250285	0.251646	0.255921	0.249616	0.251646	0.254463	0.1262	0.260516	0.0335869	0.248298	0.260516	0.0980766	0.266349	0.106604	0.262127	0.0341489	0.100192	0.0975016	0.0999915	0.289391	0.275775	0.288135	0.250285	0.254463	0.242697	0.105757	0.333846	0.268123	0.258176	0.333846	0.242105	0.333846	0.242105	0.268123	0.268123	0.333846	0.331301	0.328856	0.269029	0.326503	0.319937	0.333846	0.333846	0.258946	0.245745	0.328856	0.331301	0.345216	0.264625	0.264625	0.269029	0.269029	0.269029	0	0.262949	0.326503	0.328856	0.250285	0.250285	0.242697	0.250962	0.264625	0.101825	0.256664	0.107522	0.242697	0.242697	0.258176	0.254463	0.258946	0.242105
F_047304685.1	0.265481	0.183863	0.363165	0.258176	3.44034e-05	0.0903636	0.189266	0.259726	0.351789	0.0904049	0.097454	0.286903	0.096745	0.0944513	0.256664	0.101618	0.101618	0.183863	0.0965576	0.101618	0.098415	0.0790973	1.25038e-05	0.0900753	0.0972166	0.0972166	0.0973589	0.0927323	0.265481	0.270882	0.275775	0.275775	0.262127	0.265481	0.265481	0.345216	0.345216	0.345216	0.265481	0.265481	0.359138	0.351789	0.3365	0.359138	0.348416	0.348416	0.355355	0.3365	0.345216	0.0904876	0.0904876	0.0904876	0.0897887	0.261316	0.262127	0.3365	0.339272	0.345216	0.0933426	0.08453	0.0917457	0.0897071	0.0914915	0.0875542	0.0926025	0.0891398	0.0931675	0.0917457	0.0905705	0.0901986	0.0909034	0.0844202	0.0917457	0.0897071	0.0914915	0.0906951	0.0900342	0.0890191	0.0925162	0.0900342	0.0930801	0.263781	0.0917457	0.260516	0.0935183	0.0905705	0.263781	0.269949	0.261316	0.257415	0.26723	0.252339	0.254463	0.255188	0.298982	0.263781	0.286903	0.272793	0.0923869	0.183863	0.266349	0.345216	0.265481	0.101515	0.345216	0.0965109	0.345216	0.0965109	0.265481	0.265481	0.345216	0.348416	0.3365	0.275775	0.3365	0.355355	0.345216	0.345216	0.10167	0.0900753	0.345216	0.348416	0.351789	0.0971219	0.0973114	0.265481	0.275775	0.275775	0.262949	0	0.3365	0.359138	0.0903636	0.0903636	0.183863	0.0988535	0.097264	0.266349	0.0925162	0.259726	0.184088	0.184088	0.079032	0.0917457	0.0911127	0.180164
F_047304785.1	0.351789	0.359138	0.0331925	0.326503	0.3365	0.363165	0.342173	0.331301	0.0466157	0.331301	0.348416	0.326503	0.339272	0.355355	0.3365	0.359138	0.351789	0.359138	0.355355	0.355355	0.339272	0.348416	0.3365	0.348416	0.339272	0.339272	0.339272	0.348416	0.351789	0.3365	0.348416	0.348416	0.326503	0.351789	0.351789	0.062117	0.0620497	0.0619826	0.351789	0.351789	0.04177	0.0440649	0.00199438	0.0367737	0.0384455	0.0386183	0.0326772	0.000493274	0.0346428	0.363165	0.363165	0.363165	0.351789	0.331301	0.328856	0.00138191	0.00248377	0.00309231	0.348416	0.333846	0.3365	0.333846	0.363165	0.342173	0.348416	0.342173	0.324237	0.359138	0.351789	0.348416	0.348416	0.333846	0.3365	0.333846	0.363165	0.348416	0.348416	0.342173	0.348416	0.348416	0.324237	0.331301	0.359138	0.328856	0.348416	0.351789	0.339272	0.3365	0.3365	0.342173	0.326503	0.313999	0.326503	0.310334	0.326503	0.312139	0.328856	0.333846	0.342173	0.359138	0.331301	0.0624999	0.351789	0.359138	0.0624095	0.355355	0.0626132	0.355355	0.351789	0.351789	0.0626359	0.0386678	0.00111997	0.348416	0.00103774	0.0217436	0.0625226	0.0627041	0.355355	0.348416	0.0347313	0.0385071	0.0441655	0.339272	0.339272	0.351789	0.348416	0.348416	0.326503	0.3365	0	0.036809	0.331301	0.331301	0.359138	0.339272	0.339272	0.348416	0.348416	0.331301	0.359138	0.359138	0.348416	0.351789	0.351789	0.351789
F_047304905.1	0.342173	0.355355	0.0354932	0.326503	0.359138	0.363165	0.331301	0.3365	0.0461735	0.348416	0.372096	0.328856	0.359138	0.359138	0.345216	0.377093	0.372096	0.355355	0.359138	0.377093	0.355355	0.359138	0.359138	0.372096	0.355355	0.355355	0.355355	0.363165	0.342173	0.355355	0.3365	0.3365	0.328856	0.342173	0.342173	0.061871	0.061871	0.0618933	0.342173	0.342173	0.0429486	0.0436371	0.0367385	4.3796e-05	0.0391417	0.0391919	0.0354592	0.0371517	0.0377625	0.372096	0.372096	0.372096	0.359138	0.339272	0.342173	0.0363069	0.0364812	0.0358461	0.377093	0.351789	0.348416	0.359138	0.377093	0.345216	0.351789	0.351789	0.345216	0.363165	0.363165	0.3365	0.377093	0.351789	0.348416	0.359138	0.377093	0.377093	0.333846	0.355355	0.351789	0.333846	0.342173	0.339272	0.363165	0.342173	0.377093	0.363165	0.333846	0.355355	0.339272	0.359138	0.339272	0.317894	0.331301	0.315916	0.319937	0.305212	0.317894	0.333846	0.355355	0.355355	0.342173	0.0624547	0.342173	0.377093	0.0622292	0.359138	0.0625226	0.359138	0.342173	0.342173	0.0626132	0.0392548	0.0369504	0.3365	0.0370213	0.0352786	0.0624999	0.0625905	0.377093	0.372096	0.0377987	0.0392045	0.0437507	0.355355	0.355355	0.342173	0.3365	0.3365	0.328856	0.359138	0.036809	0	0.348416	0.348416	0.355355	0.359138	0.355355	0.339272	0.363165	0.342173	0.355355	0.355355	0.359138	0.363165	0.367471	0.363165
F_047305015.1	0.265481	0.182531	0.342173	0.238669	0.0903636	0.0575894	0.194132	0.244508	0.345216	4.06646e-05	0.0803564	0.269029	0.0795573	0.0648002	0.246374	0.108633	0.108693	0.182312	0.0740803	0.108693	0.0825908	0.0917457	0.0903636	0.0580963	0.0759675	0.0758149	0.0759064	0.0582189	0.265481	0.264625	0.27183	0.27183	0.250285	0.265481	0.265481	0.351789	0.351789	0.351789	0.265481	0.265481	0.359138	0.348416	0.331301	0.348416	0.328856	0.331301	0.345216	0.333846	0.339272	0.0556213	0.0556213	0.0556213	0.054223	0.255188	0.244508	0.328856	0.331301	0.333846	0.0750892	0.0935183	0.0720986	0.0961849	0.056163	0.0639964	0.0722676	0.0558139	0.0834072	0.0767383	0.0548407	0.0612731	0.0583419	0.0933865	0.0720986	0.0961849	0.056202	0.0581576	0.0612291	0.055679	0.0720425	0.0612291	0.0833714	0.252339	0.0767383	0.245745	0.0752997	0.0548973	0.255921	0.264625	0.257415	0.256664	0.250285	0.255921	0.258946	0.254463	0.290674	0.281089	0.289391	0.263781	0.092689	0.182531	0.247008	0.348416	0.265481	0.108633	0.351789	0.0741097	0.351789	0.0741097	0.265481	0.265481	0.348416	0.331301	0.333846	0.27183	0.333846	0.342173	0.351789	0.348416	0.10887	0.0581167	0.339272	0.328856	0.348416	0.075754	0.0759064	0.265481	0.27183	0.27183	0.250285	0.0903636	0.331301	0.348416	0	0	0.182531	0.082944	0.0759369	0.26723	0.0581372	0.242105	0.182531	0.182531	0.0917032	0.0573683	0.0593596	0.184541
F_047305065.1	0.265481	0.182531	0.342173	0.238669	0.0903636	0.0575894	0.194132	0.244508	0.345216	4.06646e-05	0.0803564	0.269029	0.0795573	0.0648002	0.246374	0.108633	0.108693	0.182312	0.0740803	0.108693	0.0825908	0.0917457	0.0903636	0.0580963	0.0759675	0.0758149	0.0759064	0.0582189	0.265481	0.264625	0.27183	0.27183	0.250285	0.265481	0.265481	0.351789	0.351789	0.351789	0.265481	0.265481	0.359138	0.348416	0.331301	0.348416	0.328856	0.331301	0.345216	0.333846	0.339272	0.0556213	0.0556213	0.0556213	0.054223	0.255188	0.244508	0.328856	0.331301	0.333846	0.0750892	0.0935183	0.0720986	0.0961849	0.056163	0.0639964	0.0722676	0.0558139	0.0834072	0.0767383	0.0548407	0.0612731	0.0583419	0.0933865	0.0720986	0.0961849	0.056202	0.0581576	0.0612291	0.055679	0.0720425	0.0612291	0.0833714	0.252339	0.0767383	0.245745	0.0752997	0.0548973	0.255921	0.264625	0.257415	0.256664	0.250285	0.255921	0.258946	0.254463	0.290674	0.281089	0.289391	0.263781	0.092689	0.182531	0.247008	0.348416	0.265481	0.108633	0.351789	0.0741097	0.351789	0.0741097	0.265481	0.265481	0.348416	0.331301	0.333846	0.27183	0.333846	0.342173	0.351789	0.348416	0.10887	0.0581167	0.339272	0.328856	0.348416	0.075754	0.0759064	0.265481	0.27183	0.27183	0.250285	0.0903636	0.331301	0.348416	0	0	0.182531	0.082944	0.0759369	0.26723	0.0581372	0.242105	0.182531	0.182531	0.0917032	0.0573683	0.0593596	0.184541
F_047305115.1	0.261316	3.44034e-05	0.3365	0.248298	0.183863	0.183416	0.124345	0.250285	0.348416	0.182531	0.187809	0.278908	0.186857	0.184768	0.252339	0.194132	0.194132	7.19992e-05	0.189021	0.194132	0.185226	0.180588	0.183863	0.1808	0.185687	0.185687	0.185919	0.184997	0.261316	0.259726	0.257415	0.257415	0.242105	0.261316	0.261316	0.377093	0.377093	0.377093	0.261316	0.261316	0.359138	0.359138	0.359138	0.355355	0.355355	0.355355	0.339272	0.359138	0.348416	0.180164	0.180164	0.180164	0.183416	0.24765	0.245745	0.355355	0.363165	0.359138	0.181014	0.179954	0.179954	0.187331	0.182094	0.180588	0.189513	0.180375	0.188533	0.182094	0.184088	0.188049	0.179954	0.179744	0.179954	0.187569	0.181876	0.180164	0.187809	0.180375	0.189266	0.187809	0.188291	0.246374	0.182094	0.245123	0.1808	0.184088	0.252339	0.260516	0.248953	0.245123	0.242697	0.261316	0.242105	0.256664	0.303595	0.282209	0.296087	0.258176	0.185919	3.75338e-05	0.247008	0.377093	0.261316	0.194132	0.377093	0.189021	0.377093	0.189021	0.261316	0.261316	0.377093	0.359138	0.359138	0.257415	0.359138	0.351789	0.377093	0.377093	0.193866	0.1808	0.348416	0.359138	0.359138	0.185919	0.185919	0.261316	0.257415	0.257415	0.242697	0.183863	0.359138	0.355355	0.182531	0.182531	0	0.185226	0.185687	0.258176	0.184997	0.250962	3.12735e-05	3.12735e-05	0.180588	0.182972	0.179535	0.0293417
F_047305125.1	0.263781	0.185226	0.339272	0.249616	0.0988046	0.0826965	0.193601	0.247008	0.355355	0.082944	0.0901575	0.266349	0.0881033	0.0848609	0.248953	0.105925	0.106433	0.185226	0.0887386	0.10649	0.000349788	0.0976925	0.0988046	0.0836584	0.089585	0.0893821	0.0895037	0.0826965	0.263781	0.269029	0.260516	0.260516	0.252339	0.263781	0.263781	0.348416	0.348416	0.348416	0.263781	0.263781	0.367471	0.367471	0.339272	0.359138	0.339272	0.342173	0.342173	0.339272	0.342173	0.0823801	0.0823801	0.0823801	0.0799219	0.250285	0.244508	0.339272	0.342173	0.345216	0.0905705	0.0979803	0.0881823	0.0998915	0.0804236	0.0816844	0.0873207	0.0809307	0.0919159	0.0911127	0.0808288	0.0837305	0.0822751	0.0979322	0.0882218	0.0998915	0.0804572	0.0820658	0.0836584	0.0807949	0.0873984	0.0836584	0.0919585	0.248298	0.0911127	0.243898	0.0907783	0.0808288	0.253747	0.269029	0.247008	0.244508	0.250962	0.250962	0.245745	0.255188	0.308579	0.285696	0.284512	0.263781	0.102137	0.185226	0.247008	0.348416	0.263781	0.105869	0.348416	0.0887386	0.348416	0.0887386	0.263781	0.263781	0.348416	0.342173	0.3365	0.260516	0.3365	0.342173	0.348416	0.348416	0.10649	0.0836584	0.342173	0.339272	0.367471	0.0893417	0.0895037	0.263781	0.260516	0.260516	0.250962	0.0988535	0.339272	0.359138	0.082944	0.082944	0.185226	0	0.0895443	0.262949	0.0828024	0.244508	0.185456	0.185456	0.0976925	0.0833714	0.0855297	0.189266
F_047305145.1	0.259726	0.185687	0.345216	0.252339	0.0973114	0.0740803	0.191013	0.251646	0.367471	0.0759675	0.0891398	0.279989	0.0869341	0.0793596	0.245123	0.10893	0.108752	0.185456	0.0857923	0.10887	0.0892608	0.094676	0.0973114	0.0762435	2.5015e-05	0.000419814	0.000474086	0.0762435	0.259726	0.263781	0.268123	0.268123	0.263781	0.259726	0.259726	0.372096	0.372096	0.372096	0.259726	0.259726	0.359138	0.345216	0.342173	0.355355	0.328856	0.331301	0.351789	0.339272	0.355355	0.073497	0.073526	0.073497	0.0719864	0.248298	0.254463	0.3365	0.339272	0.3365	0.085343	0.0976925	0.0835147	0.0982214	0.0739338	0.0763359	0.0831216	0.0726358	0.0909452	0.0864742	0.0728639	0.0760593	0.0753902	0.0976447	0.0835506	0.0982697	0.0739631	0.0751492	0.0759369	0.0724372	0.0828378	0.0759369	0.0907783	0.24765	0.0864742	0.254463	0.0856421	0.0729211	0.259726	0.264625	0.250285	0.255188	0.257415	0.255921	0.246374	0.256664	0.302019	0.270882	0.286903	0.273771	0.0977883	0.185687	0.248298	0.367471	0.259726	0.10893	0.372096	0.0858299	0.367471	0.0858299	0.259726	0.259726	0.367471	0.331301	0.342173	0.268123	0.342173	0.351789	0.367471	0.367471	0.109049	0.0762435	0.355355	0.328856	0.345216	0.000461303	0.000522089	0.259726	0.268123	0.268123	0.264625	0.097264	0.339272	0.355355	0.0759369	0.0759369	0.185687	0.0895443	0	0.255188	0.0761206	0.242105	0.185919	0.185919	0.094631	0.0756628	0.0768005	0.187809
F_047305155.1	0.272793	0.258176	0.324237	0.101722	0.26723	0.260516	0.252339	0.102609	0.326503	0.26723	0.264625	0.274765	0.260516	0.253039	0.105646	0.257415	0.258176	0.258176	0.252339	0.258946	0.262949	0.266349	0.26723	0.253039	0.255188	0.255921	0.255921	0.258946	0.272793	0.268123	0.269029	0.269029	0.101618	0.272793	0.272793	0.348416	0.348416	0.348416	0.272793	0.272793	0.355355	0.345216	0.351789	0.339272	0.328856	0.331301	0.342173	0.348416	0.351789	0.266349	0.266349	0.266349	0.262127	0.12255	0.103085	0.351789	0.351789	0.348416	0.256664	0.26723	0.255921	0.264625	0.259726	0.260516	0.257415	0.261316	0.256664	0.255921	0.262127	0.256664	0.264625	0.26723	0.255921	0.264625	0.259726	0.263781	0.255921	0.261316	0.256664	0.255921	0.256664	0.120295	0.255921	0.102033	0.256664	0.262127	0.0921722	0.269949	0.0964175	0.26723	0.102979	0.0981248	0.0893417	0.0991972	0.313999	0.286903	0.300482	0.253039	0.251646	0.258176	0.096792	0.348416	0.272793	0.257415	0.348416	0.252339	0.348416	0.252339	0.272793	0.273771	0.348416	0.331301	0.351789	0.269029	0.348416	0.3365	0.348416	0.348416	0.258176	0.253039	0.351789	0.328856	0.345216	0.255921	0.255921	0.272793	0.269029	0.269029	0.101825	0.266349	0.348416	0.339272	0.26723	0.26723	0.258176	0.262949	0.255188	0	0.258946	0.0964175	0.258176	0.258176	0.265481	0.263781	0.255188	0.255188
F_047305225.1	0.266349	0.184997	0.348416	0.242105	0.092473	0.0544092	0.194132	0.249616	0.388475	0.0581167	0.078739	0.273771	0.0769564	0.0630006	0.250285	0.107638	0.107464	0.184768	0.0752094	0.10758	0.0825556	0.0941829	0.092473	0.0538348	0.0761513	0.0761206	0.0762435	0.000292667	0.266349	0.270882	0.274765	0.274765	0.255921	0.266349	0.266349	0.402409	0.402409	0.402409	0.266349	0.266349	0.377093	0.372096	0.348416	0.363165	0.331301	0.333846	0.345216	0.348416	0.355355	0.0511304	0.0511476	0.0511304	0.0476728	0.249616	0.24765	0.348416	0.351789	0.355355	0.0765831	0.0959072	0.0701998	0.0964642	0.0502456	0.0630923	0.0739631	0.0526025	0.0868571	0.0766141	0.0485333	0.0604455	0.0536146	0.095861	0.0702267	0.0965109	0.050313	0.0533592	0.0603163	0.0525133	0.0739045	0.0603163	0.0867803	0.249616	0.0766141	0.248953	0.0767383	0.0485978	0.253747	0.270882	0.253747	0.252339	0.248953	0.270882	0.253747	0.269949	0.297518	0.28335	0.282209	0.277846	0.0952195	0.184997	0.258176	0.402409	0.266349	0.10758	0.402409	0.0752094	0.402409	0.0752094	0.266349	0.266349	0.402409	0.333846	0.348416	0.274765	0.348416	0.359138	0.402409	0.402409	0.107812	0.0538716	0.355355	0.331301	0.372096	0.0760287	0.0762128	0.266349	0.274765	0.274765	0.256664	0.0925162	0.348416	0.363165	0.0581372	0.0581372	0.184997	0.0828024	0.0761206	0.258946	0	0.248298	0.185226	0.185226	0.0942276	0.0503299	0.0548218	0.185919
F_047305235.1	0.275775	0.250962	0.333846	0.106377	0.260516	0.250962	0.245745	0.105035	0.342173	0.242105	0.241519	0.269029	0.249616	0.245123	0.108162	0.245745	0.245745	0.250962	0.248953	0.246374	0.245123	0.239793	0.260516	0.242697	0.242105	0.241519	0.241519	0.24765	0.275775	0.260516	0.279989	0.279989	0.107754	0.274765	0.274765	0.328856	0.328856	0.331301	0.274765	0.274765	0.342173	0.331301	0.333846	0.342173	0.333846	0.333846	0.345216	0.331301	0.3365	0.253747	0.253747	0.253747	0.255921	0.121111	0.107754	0.331301	0.333846	0.331301	0.242697	0.244508	0.259726	0.248953	0.245123	0.24765	0.253039	0.248298	0.249616	0.240363	0.256664	0.246374	0.247008	0.244508	0.259726	0.248953	0.245123	0.247008	0.246374	0.248298	0.252339	0.246374	0.249616	0.11813	0.240363	0.107291	0.243294	0.256664	0.0969331	0.260516	0.0973589	0.253039	0.106775	0.0999915	0.0982214	0.101773	0.291983	0.264625	0.279989	0.255188	0.250962	0.250962	0.039571	0.3365	0.275775	0.245745	0.328856	0.248953	0.333846	0.248953	0.275775	0.275775	0.333846	0.333846	0.333846	0.279989	0.331301	0.328856	0.333846	0.333846	0.245745	0.242697	0.3365	0.333846	0.331301	0.242105	0.241519	0.275775	0.279989	0.279989	0.107522	0.259726	0.331301	0.342173	0.242105	0.242105	0.250962	0.244508	0.242105	0.0964175	0.248298	0	0.250962	0.250962	0.239793	0.251646	0.253747	0.254463
F_047497115.1	0.261316	4.06646e-05	0.3365	0.248298	0.184088	0.183639	0.124424	0.250285	0.348416	0.182531	0.188049	0.278908	0.187093	0.184997	0.252339	0.194132	0.194132	7.19992e-05	0.189266	0.194132	0.185456	0.1808	0.184088	0.181014	0.185919	0.185919	0.186152	0.185226	0.261316	0.259726	0.257415	0.257415	0.242105	0.261316	0.261316	0.377093	0.377093	0.377093	0.261316	0.261316	0.359138	0.359138	0.359138	0.355355	0.355355	0.355355	0.339272	0.359138	0.348416	0.180375	0.180375	0.180375	0.183639	0.24765	0.245745	0.355355	0.363165	0.359138	0.181014	0.180164	0.180164	0.187569	0.182312	0.1808	0.18976	0.180588	0.188777	0.182094	0.184314	0.188291	0.180164	0.179954	0.180164	0.187809	0.182094	0.180375	0.188291	0.1808	0.189513	0.188291	0.188533	0.246374	0.182094	0.245123	0.1808	0.184314	0.252339	0.260516	0.248953	0.245123	0.242697	0.261316	0.242105	0.256664	0.303595	0.282209	0.296087	0.258176	0.186152	4.3796e-05	0.247008	0.377093	0.261316	0.194132	0.377093	0.189266	0.377093	0.189266	0.261316	0.261316	0.377093	0.359138	0.359138	0.257415	0.359138	0.351789	0.377093	0.377093	0.193866	0.181014	0.348416	0.359138	0.359138	0.186152	0.186152	0.261316	0.257415	0.257415	0.242697	0.184088	0.359138	0.355355	0.182531	0.182531	3.12735e-05	0.185456	0.185919	0.258176	0.185226	0.250962	0	0	0.1808	0.183194	0.179744	0.0293228
F_047497125.1	0.261316	4.06646e-05	0.3365	0.248298	0.184088	0.183639	0.124424	0.250285	0.348416	0.182531	0.188049	0.278908	0.187093	0.184997	0.252339	0.194132	0.194132	7.19992e-05	0.189266	0.194132	0.185456	0.1808	0.184088	0.181014	0.185919	0.185919	0.186152	0.185226	0.261316	0.259726	0.257415	0.257415	0.242105	0.261316	0.261316	0.377093	0.377093	0.377093	0.261316	0.261316	0.359138	0.359138	0.359138	0.355355	0.355355	0.355355	0.339272	0.359138	0.348416	0.180375	0.180375	0.180375	0.183639	0.24765	0.245745	0.355355	0.363165	0.359138	0.181014	0.180164	0.180164	0.187569	0.182312	0.1808	0.18976	0.180588	0.188777	0.182094	0.184314	0.188291	0.180164	0.179954	0.180164	0.187809	0.182094	0.180375	0.188291	0.1808	0.189513	0.188291	0.188533	0.246374	0.182094	0.245123	0.1808	0.184314	0.252339	0.260516	0.248953	0.245123	0.242697	0.261316	0.242105	0.256664	0.303595	0.282209	0.296087	0.258176	0.186152	4.3796e-05	0.247008	0.377093	0.261316	0.194132	0.377093	0.189266	0.377093	0.189266	0.261316	0.261316	0.377093	0.359138	0.359138	0.257415	0.359138	0.351789	0.377093	0.377093	0.193866	0.181014	0.348416	0.359138	0.359138	0.186152	0.186152	0.261316	0.257415	0.257415	0.242697	0.184088	0.359138	0.355355	0.182531	0.182531	3.12735e-05	0.185456	0.185919	0.258176	0.185226	0.250962	0	0	0.1808	0.183194	0.179744	0.0293228
