Orthogroup	Species	Prar	Orthologs
OG0000902	Prag	Prar.g_01098	Prag.g_01748
OG0000902	Praw	Prar.g_01098	Praw.g_01901
OG0000902	Prav	Prar.g_01098	Prav.g_00284
OG0000902	Prae	Prar.g_01098	Prae.g_01702
OG0000902	Prbd	Prar.g_01098	Prbd.g_01447
OG0000902	Prao	Prar.g_01098	Prao.g_01631
OG0000902	Pray	Prar.g_01098	Pray.g_01250
OG0000902	Praz	Prar.g_01098	Praz.g_00319
OG0000902	Prba	Prar.g_01098	Prba.g_00373
OG0000902	Praa	Prar.g_01098	Praa.g_01715
OG0000902	Prax	Prar.g_01098	Prax.g_01278
OG0000902	Pras	Prar.g_01098	Pras.g_00629
OG0000902	Prau	Prar.g_01098	Prau.g_01810
OG0000902	Prad	Prar.g_01098	Prad.g_00863
OG0000902	Prac	Prar.g_01098	Prac.g_00492
OG0000902	Praq	Prar.g_01098	Praq.g_00935
OG0000903	Syar	Prar.g_01095	Syar.g_01026
OG0000903	Syan	Prar.g_01095	Syan.g_02252
OG0000903	Syao	Prar.g_01095	Syao.g_01798
OG0000903	Syap	Prar.g_01095	Syap.g_01916
OG0000903	Syas	Prar.g_01095	Syas.g_01637
OG0000903	Syat	Prar.g_01095	Syat.g_01830
OG0000903	Syad	Prar.g_01095	Syad.g_00645
OG0000903	Syaj	Prar.g_01095	Syaj.g_02689
OG0000903	Syae	Prar.g_01095	Syae.g_02077
OG0000903	Syaa	Prar.g_01095	Syaa.g_02313
OG0000903	Syam	Prar.g_01095	Syam.g_00322
OG0000903	Syai	Prar.g_01095	Syai.g_00353
OG0000903	Syaf	Prar.g_01095	Syaf.g_00141
OG0000903	Syac	Prar.g_01095	Syac.g_02140
OG0000903	Syah	Prar.g_01095	Syah.g_00739
OG0000903	Syaq	Prar.g_01095	Syaq.g_00655
OG0000903	Syag	Prar.g_01095	Syag.g_02724
OG0000903	Syak	Prar.g_01095	Syak.g_01353
OG0000903	Syab	Prar.g_01095	Syab.g_00399
OG0000903	Syal	Prar.g_01095	Syal.g_00227
OG0000903	Praf	Prar.g_01095	Praf.g_02170
OG0000903	Prah	Prar.g_01095	Prah.g_02041
OG0000903	Prbj	Prar.g_01095	Prbj.g_01027
OG0000903	Prbk	Prar.g_01095	Prbk.g_00990
OG0000903	Prbl	Prar.g_01095	Prbl.g_00954
OG0000903	Prbc	Prar.g_01095	Prbc.g_00960
OG0000903	Prbm	Prar.g_01095	Prbm.g_01975
OG0000903	Prbb	Prar.g_01095	Prbb.g_01948
OG0000903	Praj	Prar.g_01095	Praj.g_01894
OG0000903	Pral	Prar.g_01095	Pral.g_00193
OG0000903	Prat	Prar.g_01095	Prat.g_01677
OG0000903	Prak	Prar.g_01095	Prak.g_01730
OG0000903	Prap	Prar.g_01095	Prap.g_01693
OG0000903	Prbe	Prar.g_01095	Prbe.g_01096
OG0000903	Prbf	Prar.g_01095	Prbf.g_00608
OG0000903	Prbg	Prar.g_01095	Prbg.g_01735
OG0000903	Prbn	Prar.g_01095	Prbn.g_01831
OG0000903	Pram	Prar.g_01095	Pram.g_01717
OG0000903	Prbh	Prar.g_01095	Prbh.g_01697
OG0000903	Prab	Prar.g_01095	Prab.g_01750
OG0000903	Pran	Prar.g_01095	Pran.g_01052
OG0000903	Prai	Prar.g_01095	Prai.g_01720
OG0000903	Pras	Prar.g_01095	Pras.g_00632
OG0000903	Prau	Prar.g_01095	Prau.g_01813
OG0000903	Prav	Prar.g_01095	Prav.g_00287
OG0000903	Prag	Prar.g_01095	Prag.g_01751
OG0000903	Praw	Prar.g_01095	Praw.g_01898
OG0000903	Pray	Prar.g_01095	Pray.g_01253
OG0000903	Praz	Prar.g_01095	Praz.g_00316
OG0000903	Prba	Prar.g_01095	Prba.g_00376
OG0000903	Prae	Prar.g_01095	Prae.g_01705
OG0000903	Prbd	Prar.g_01095	Prbd.g_01444
OG0000903	Prbi	Prar.g_01095	Prbi.g_01868
OG0000903	Prao	Prar.g_01095	Prao.g_01634
OG0000903	Prax	Prar.g_01095	Prax.g_01281
OG0000903	Praa	Prar.g_01095	Praa.g_01718
OG0000903	Prad	Prar.g_01095	Prad.g_00860
OG0000903	Prac	Prar.g_01095	Prac.g_00495
OG0000903	Praq	Prar.g_01095	Praq.g_00932
OG0000904	Syas	Prar.g_01093	Syas.g_01642
OG0000904	Syar	Prar.g_01093	Syar.g_01021
OG0000904	Syat	Prar.g_01093	Syat.g_01834
OG0000904	Syap	Prar.g_01093	Syap.g_01922
OG0000904	Syan	Prar.g_01093	Syan.g_02258
OG0000904	Syao	Prar.g_01093	Syao.g_01804
OG0000904	Syaq	Prar.g_01093	Syaq.g_00660
OG0000904	Syak	Prar.g_01093	Syak.g_01358
OG0000904	Syal	Prar.g_01093	Syal.g_00222
OG0000904	Syab	Prar.g_01093	Syab.g_00395
OG0000904	Syag	Prar.g_01093	Syag.g_02718
OG0000904	Syac	Prar.g_01093	Syac.g_02145
OG0000904	Syah	Prar.g_01093	Syah.g_00734
OG0000904	Syaa	Prar.g_01093	Syaa.g_02318
OG0000904	Syaf	Prar.g_01093	Syaf.g_00146
OG0000904	Syai	Prar.g_01093	Syai.g_00348
OG0000904	Syam	Prar.g_01093	Syam.g_00317
OG0000904	Syad	Prar.g_01093	Syad.g_00640
OG0000904	Syaj	Prar.g_01093	Syaj.g_02684
OG0000904	Syae	Prar.g_01093	Syae.g_02071
OG0000904	Praf	Prar.g_01093	Praf.g_02175
OG0000904	Prah	Prar.g_01093	Prah.g_02046
OG0000904	Prbj	Prar.g_01093	Prbj.g_01032
OG0000904	Prbk	Prar.g_01093	Prbk.g_00995
OG0000904	Prbl	Prar.g_01093	Prbl.g_00949
OG0000904	Pral	Prar.g_01093	Pral.g_00198
OG0000904	Prat	Prar.g_01093	Prat.g_01682
OG0000904	Prak	Prar.g_01093	Prak.g_01734
OG0000904	Prap	Prar.g_01093	Prap.g_01689
OG0000904	Prbe	Prar.g_01093	Prbe.g_01092
OG0000904	Prbf	Prar.g_01093	Prbf.g_00604
OG0000904	Prbg	Prar.g_01093	Prbg.g_01739
OG0000904	Prbn	Prar.g_01093	Prbn.g_01835
OG0000904	Pram	Prar.g_01093	Pram.g_01722
OG0000904	Prbh	Prar.g_01093	Prbh.g_01692
OG0000904	Prab	Prar.g_01093	Prab.g_01752
OG0000904	Pran	Prar.g_01093	Pran.g_01054
OG0000904	Prai	Prar.g_01093	Prai.g_01722
OG0000904	Prbm	Prar.g_01093	Prbm.g_01970
OG0000904	Praj	Prar.g_01093	Praj.g_01889
OG0000904	Prbb	Prar.g_01093	Prbb.g_01943
OG0000904	Prbc	Prar.g_01093	Prbc.g_00955
OG0000904	Pray	Prar.g_01093	Pray.g_01255
OG0000904	Praz	Prar.g_01093	Praz.g_00314
OG0000904	Prba	Prar.g_01093	Prba.g_00378
OG0000904	Prag	Prar.g_01093	Prag.g_01753
OG0000904	Praw	Prar.g_01093	Praw.g_01896
OG0000904	Prav	Prar.g_01093	Prav.g_00289
OG0000904	Praa	Prar.g_01093	Praa.g_01720
OG0000904	Prao	Prar.g_01093	Prao.g_01636
OG0000904	Prad	Prar.g_01093	Prad.g_00858
OG0000904	Prbd	Prar.g_01093	Prbd.g_01442
OG0000904	Prbi	Prar.g_01093	Prbi.g_01870
OG0000904	Prae	Prar.g_01093	Prae.g_01707
OG0000904	Prax	Prar.g_01093	Prax.g_01283
OG0000904	Pras	Prar.g_01093	Pras.g_00634
OG0000904	Prau	Prar.g_01093	Prau.g_01815
OG0000904	Prac	Prar.g_01093	Prac.g_00497
OG0000904	Praq	Prar.g_01093	Praq.g_00930
OG0000905	Syas	Prar.g_01088	Syas.g_01647
OG0000905	Syar	Prar.g_01088	Syar.g_01018
OG0000905	Syat	Prar.g_01088	Syat.g_01839
OG0000905	Syap	Prar.g_01088	Syap.g_01925
OG0000905	Syan	Prar.g_01088	Syan.g_02129
OG0000905	Syao	Prar.g_01088	Syao.g_01862
OG0000905	Syak	Prar.g_01088	Syak.g_01363
OG0000905	Syab	Prar.g_01088	Syab.g_00390
OG0000905	Syal	Prar.g_01088	Syal.g_00217
OG0000905	Syaq	Prar.g_01088	Syaq.g_00666
OG0000905	Syag	Prar.g_01088	Syag.g_02714
OG0000905	Syai	Prar.g_01088	Syai.g_00342
OG0000905	Syaf	Prar.g_01088	Syaf.g_00151
OG0000905	Syam	Prar.g_01088	Syam.g_00312
OG0000905	Syac	Prar.g_01088	Syac.g_02148
OG0000905	Syah	Prar.g_01088	Syah.g_00731
OG0000905	Syae	Prar.g_01088	Syae.g_02065
OG0000905	Syaa	Prar.g_01088	Syaa.g_02324
OG0000905	Syad	Prar.g_01088	Syad.g_00632
OG0000905	Syaj	Prar.g_01088	Syaj.g_02678
OG0000905	Prbj	Prar.g_01088	Prbj.g_01034
OG0000905	Prbk	Prar.g_01088	Prbk.g_00997
OG0000905	Prbl	Prar.g_01088	Prbl.g_00947
OG0000905	Praf	Prar.g_01088	Praf.g_02177
OG0000905	Prah	Prar.g_01088	Prah.g_02048
OG0000905	Pram	Prar.g_01088	Pram.g_01715
OG0000905	Prbh	Prar.g_01088	Prbh.g_01699
OG0000905	Prak	Prar.g_01088	Prak.g_01728
OG0000905	Prap	Prar.g_01088	Prap.g_01695
OG0000905	Prbe	Prar.g_01088	Prbe.g_01098
OG0000905	Prbf	Prar.g_01088	Prbf.g_00610
OG0000905	Prbg	Prar.g_01088	Prbg.g_01733
OG0000905	Prbn	Prar.g_01088	Prbn.g_01829
OG0000905	Pral	Prar.g_01088	Pral.g_00191
OG0000905	Prat	Prar.g_01088	Prat.g_01675
OG0000905	Prbm	Prar.g_01088	Prbm.g_01967
OG0000905	Praj	Prar.g_01088	Praj.g_01887
OG0000905	Prbb	Prar.g_01088	Prbb.g_01941
OG0000905	Prbc	Prar.g_01088	Prbc.g_00952
OG0000905	Prag	Prar.g_01088	Prag.g_01757
OG0000905	Praw	Prar.g_01088	Praw.g_01892
OG0000905	Prav	Prar.g_01088	Prav.g_00294
OG0000905	Prab	Prar.g_01088	Prab.g_01756
OG0000905	Pran	Prar.g_01088	Pran.g_01058
OG0000905	Prbd	Prar.g_01088	Prbd.g_01437
OG0000905	Praa	Prar.g_01088	Praa.g_01725
OG0000905	Prbi	Prar.g_01088	Prbi.g_01875
OG0000905	Prao	Prar.g_01088	Prao.g_01641
OG0000905	Prae	Prar.g_01088	Prae.g_01712
OG0000905	Prax	Prar.g_01088	Prax.g_01288
OG0000905	Pray	Prar.g_01088	Pray.g_01260
OG0000905	Praz	Prar.g_01088	Praz.g_00309
OG0000905	Prba	Prar.g_01088	Prba.g_00383
OG0000905	Prai	Prar.g_01088	Prai.g_01727
OG0000905	Prad	Prar.g_01088	Prad.g_00853
OG0000905	Pras	Prar.g_01088	Pras.g_00639
OG0000905	Prau	Prar.g_01088	Prau.g_01820
OG0000905	Prac	Prar.g_01088	Prac.g_00502
OG0000905	Praq	Prar.g_01088	Praq.g_00925
OG0000906	Syan	Prar.g_01087	Syan.g_02127
OG0000906	Syao	Prar.g_01087	Syao.g_01931
OG0000906	Syap	Prar.g_01087	Syap.g_01927
OG0000906	Syar	Prar.g_01087	Syar.g_01015
OG0000906	Syat	Prar.g_01087	Syat.g_01841
OG0000906	Syas	Prar.g_01087	Syas.g_01649
OG0000906	Syac	Prar.g_01087	Syac.g_02150
OG0000906	Syah	Prar.g_01087	Syah.g_00729
OG0000906	Syad	Prar.g_01087	Syad.g_00630
OG0000906	Syaj	Prar.g_01087	Syaj.g_02676
OG0000906	Syaa	Prar.g_01087	Syaa.g_02327
OG0000906	Syae	Prar.g_01087	Syae.g_02063
OG0000906	Syaf	Prar.g_01087	Syaf.g_00154
OG0000906	Syai	Prar.g_01087	Syai.g_00340
OG0000906	Syam	Prar.g_01087	Syam.g_00309
OG0000906	Syak	Prar.g_01087	Syak.g_01366
OG0000906	Syaq	Prar.g_01087	Syaq.g_00669
OG0000906	Syag	Prar.g_01087	Syag.g_02711
OG0000906	Syab	Prar.g_01087	Syab.g_00388
OG0000906	Syal	Prar.g_01087	Syal.g_00215
OG0000906	Prbj	Prar.g_01087	Prbj.g_02635
OG0000906	Prbk	Prar.g_01087	Prbk.g_01926
OG0000906	Prbl	Prar.g_01087	Prbl.g_01045
OG0000906	Praf	Prar.g_01087	Praf.g_02179
OG0000906	Prah	Prar.g_01087	Prah.g_02050
OG0000906	Pral	Prar.g_01087	Pral.g_00190
OG0000906	Prat	Prar.g_01087	Prat.g_01674
OG0000906	Prak	Prar.g_01087	Prak.g_01727
OG0000906	Prap	Prar.g_01087	Prap.g_01696
OG0000906	Prbe	Prar.g_01087	Prbe.g_01099
OG0000906	Prbf	Prar.g_01087	Prbf.g_00611
OG0000906	Prbg	Prar.g_01087	Prbg.g_01732
OG0000906	Prbn	Prar.g_01087	Prbn.g_01828
OG0000906	Pram	Prar.g_01087	Pram.g_01714
OG0000906	Prbh	Prar.g_01087	Prbh.g_01700
OG0000906	Prbm	Prar.g_01087	Prbm.g_01966
OG0000906	Praj	Prar.g_01087	Praj.g_01886
OG0000906	Prbb	Prar.g_01087	Prbb.g_01940
OG0000906	Prbc	Prar.g_01087	Prbc.g_00951
OG0000906	Prab	Prar.g_01087	Prab.g_01757
OG0000906	Pran	Prar.g_01087	Pran.g_01059
OG0000906	Prai	Prar.g_01087	Prai.g_01728
OG0000906	Pras	Prar.g_01087	Pras.g_00640
OG0000906	Prau	Prar.g_01087	Prau.g_01821
OG0000906	Pray	Prar.g_01087	Pray.g_01261
OG0000906	Praz	Prar.g_01087	Praz.g_00308
OG0000906	Prba	Prar.g_01087	Prba.g_00384
OG0000906	Praa	Prar.g_01087	Praa.g_01726
OG0000906	Prad	Prar.g_01087	Prad.g_00852
OG0000906	Prao	Prar.g_01087	Prao.g_01642
OG0000906	Prae	Prar.g_01087	Prae.g_01713
OG0000906	Prbd	Prar.g_01087	Prbd.g_01436
OG0000906	Prax	Prar.g_01087	Prax.g_01289
OG0000906	Prbi	Prar.g_01087	Prbi.g_01876
OG0000906	Prag	Prar.g_01087	Prag.g_01758
OG0000906	Praw	Prar.g_01087	Praw.g_01891
OG0000906	Prav	Prar.g_01087	Prav.g_00295
OG0000906	Prac	Prar.g_01087	Prac.g_00503
OG0000906	Praq	Prar.g_01087	Praq.g_00924
OG0000907	Syar	Prar.g_01069	Syar.g_01028
OG0000907	Syan	Prar.g_01069	Syan.g_02245
OG0000907	Syao	Prar.g_01069	Syao.g_01796
OG0000907	Syat	Prar.g_01069	Syat.g_01828
OG0000907	Syap	Prar.g_01069	Syap.g_01914
OG0000907	Syae	Prar.g_01069	Syae.g_02079
OG0000907	Syaa	Prar.g_01069	Syaa.g_02295
OG0000907	Syac	Prar.g_01069	Syac.g_02138
OG0000907	Syah	Prar.g_01069	Syah.g_00741
OG0000907	Syaf	Prar.g_01069	Syaf.g_00139
OG0000907	Syai	Prar.g_01069	Syai.g_00358
OG0000907	Syam	Prar.g_01069	Syam.g_00324
OG0000907	Syad	Prar.g_01069	Syad.g_00648
OG0000907	Syaj	Prar.g_01069	Syaj.g_02692
OG0000907	Syag	Prar.g_01069	Syag.g_02727
OG0000907	Syaq	Prar.g_01069	Syaq.g_00653
OG0000907	Syak	Prar.g_01069	Syak.g_01351
OG0000907	Syab	Prar.g_01069	Syab.g_00401
OG0000907	Syal	Prar.g_01069	Syal.g_00229
OG0000907	Praf	Prar.g_01069	Praf.g_02163
OG0000907	Prah	Prar.g_01069	Prah.g_02039
OG0000907	Prbj	Prar.g_01069	Prbj.g_01025
OG0000907	Prbk	Prar.g_01069	Prbk.g_00988
OG0000907	Prbl	Prar.g_01069	Prbl.g_00956
OG0000907	Pral	Prar.g_01069	Pral.g_00200
OG0000907	Prat	Prar.g_01069	Prat.g_01684
OG0000907	Prak	Prar.g_01069	Prak.g_01737
OG0000907	Prap	Prar.g_01069	Prap.g_01686
OG0000907	Prbe	Prar.g_01069	Prbe.g_01089
OG0000907	Prbf	Prar.g_01069	Prbf.g_00601
OG0000907	Prbg	Prar.g_01069	Prbg.g_01742
OG0000907	Prbn	Prar.g_01069	Prbn.g_01838
OG0000907	Pram	Prar.g_01069	Pram.g_01727
OG0000907	Prbh	Prar.g_01069	Prbh.g_01687
OG0000907	Prbm	Prar.g_01069	Prbm.g_01990
OG0000907	Praj	Prar.g_01069	Praj.g_01909
OG0000907	Prbb	Prar.g_01069	Prbb.g_01958
OG0000907	Prbc	Prar.g_01069	Prbc.g_00327
OG0000907	Syas	Prar.g_01069	Syas.g_01635
OG0000907	Prab	Prar.g_01069	Prab.g_01760
OG0000907	Pran	Prar.g_01069	Pran.g_01062
OG0000907	Prai	Prar.g_01069	Prai.g_01734
OG0000907	Prao	Prar.g_01069	Prao.g_01645
OG0000907	Prag	Prar.g_01069	Prag.g_01762
OG0000907	Praw	Prar.g_01069	Praw.g_00138
OG0000907	Prad	Prar.g_01069	Prad.g_00849
OG0000907	Pray	Prar.g_01069	Pray.g_01264
OG0000907	Praz	Prar.g_01069	Praz.g_00305
OG0000907	Prba	Prar.g_01069	Prba.g_00387
OG0000907	Praa	Prar.g_01069	Praa.g_01733
OG0000907	Prae	Prar.g_01069	Prae.g_01716
OG0000907	Pras	Prar.g_01069	Pras.g_00645
OG0000907	Prau	Prar.g_01069	Prau.g_01827
OG0000907	Prbd	Prar.g_01069	Prbd.g_01433
OG0000907	Prav	Prar.g_01069	Prav.g_00590
OG0000907	Prax	Prar.g_01069	Prax.g_01296
OG0000907	Prbi	Prar.g_01069	Prbi.g_01896
OG0000907	Prac	Prar.g_01069	Prac.g_00506
OG0000907	Praq	Prar.g_01069	Praq.g_00921
OG0000908	Syat	Prar.g_01066	Syat.g_01825
OG0000908	Syas	Prar.g_01066	Syas.g_01632
OG0000908	Syag	Prar.g_01066	Syag.g_02730
OG0000908	Syae	Prar.g_01066	Syae.g_02082
OG0000908	Syad	Prar.g_01066	Syad.g_00651
OG0000908	Syaa	Prar.g_01066	Syaa.g_02292
OG0000908	Syaf	Prar.g_01066	Syaf.g_00136
OG0000908	Syai	Prar.g_01066	Syai.g_00361
OG0000908	Syam	Prar.g_01066	Syam.g_00327
OG0000908	Syaj	Prar.g_01066	Syaj.g_02695
OG0000908	Syac	Prar.g_01066	Syac.g_02135
OG0000908	Syah	Prar.g_01066	Syah.g_00744
OG0000908	Prbc	Prar.g_01066	Prbc.g_00324
OG0000908	Prbm	Prar.g_01066	Prbm.g_01993
OG0000908	Praj	Prar.g_01066	Praj.g_01912
OG0000908	Prbb	Prar.g_01066	Prbb.g_01961
OG0000908	Syan	Prar.g_01066	Syan.g_02242
OG0000908	Syao	Prar.g_01066	Syao.g_01793
OG0000908	Syar	Prar.g_01066	Syar.g_01031
OG0000908	Syaq	Prar.g_01066	Syaq.g_00650
OG0000908	Syab	Prar.g_01066	Syab.g_00404
OG0000908	Syal	Prar.g_01066	Syal.g_00232
OG0000908	Pral	Prar.g_01066	Pral.g_00203
OG0000908	Prak	Prar.g_01066	Prak.g_01740
OG0000908	Prap	Prar.g_01066	Prap.g_01683
OG0000908	Prbe	Prar.g_01066	Prbe.g_01086
OG0000908	Prbf	Prar.g_01066	Prbf.g_00598
OG0000908	Prbg	Prar.g_01066	Prbg.g_01745
OG0000908	Prbn	Prar.g_01066	Prbn.g_01841
OG0000908	Prat	Prar.g_01066	Prat.g_01687
OG0000908	Syap	Prar.g_01066	Syap.g_01235
OG0000908	Praf	Prar.g_01066	Praf.g_02160
OG0000908	Prah	Prar.g_01066	Prah.g_02036
OG0000908	Prbj	Prar.g_01066	Prbj.g_01022
OG0000908	Prbk	Prar.g_01066	Prbk.g_00985
OG0000908	Prbl	Prar.g_01066	Prbl.g_00959
OG0000908	Syak	Prar.g_01066	Syak.g_01348
OG0000908	Pram	Prar.g_01066	Pram.g_01730
OG0000908	Prbh	Prar.g_01066	Prbh.g_01684
OG0000908	Prab	Prar.g_01066	Prab.g_01763
OG0000908	Pran	Prar.g_01066	Pran.g_01065
OG0000908	Prai	Prar.g_01066	Prai.g_01737
OG0000908	Prbd	Prar.g_01066	Prbd.g_01430
OG0000908	Pray	Prar.g_01066	Pray.g_01267
OG0000908	Praz	Prar.g_01066	Praz.g_00302
OG0000908	Prba	Prar.g_01066	Prba.g_00390
OG0000908	Prag	Prar.g_01066	Prag.g_01765
OG0000908	Praw	Prar.g_01066	Praw.g_00135
OG0000908	Prad	Prar.g_01066	Prad.g_00846
OG0000908	Praa	Prar.g_01066	Praa.g_01736
OG0000908	Pras	Prar.g_01066	Pras.g_00648
OG0000908	Prau	Prar.g_01066	Prau.g_01830
OG0000908	Prav	Prar.g_01066	Prav.g_00593
OG0000908	Prae	Prar.g_01066	Prae.g_01719
OG0000908	Prax	Prar.g_01066	Prax.g_01299
OG0000908	Prbi	Prar.g_01066	Prbi.g_01899
OG0000908	Prao	Prar.g_01066	Prao.g_01648
OG0000908	Praq	Prar.g_01066	Praq.g_00918
OG0000908	Prac	Prar.g_01066	Prac.g_00509
OG0000909	Syao	Prar.g_01065	Syao.g_01792
OG0000909	Syan	Prar.g_01065	Syan.g_02241
OG0000909	Syas	Prar.g_01065	Syas.g_01631
OG0000909	Syap	Prar.g_01065	Syap.g_01236
OG0000909	Syar	Prar.g_01065	Syar.g_01032
OG0000909	Syat	Prar.g_01065	Syat.g_01824
OG0000909	Syae	Prar.g_01065	Syae.g_02083
OG0000909	Syaj	Prar.g_01065	Syaj.g_02696
OG0000909	Syad	Prar.g_01065	Syad.g_00652
OG0000909	Syac	Prar.g_01065	Syac.g_02134
OG0000909	Syah	Prar.g_01065	Syah.g_00745
OG0000909	Syaa	Prar.g_01065	Syaa.g_02291
OG0000909	Syaf	Prar.g_01065	Syaf.g_00135
OG0000909	Syai	Prar.g_01065	Syai.g_00362
OG0000909	Syam	Prar.g_01065	Syam.g_00328
OG0000909	Syaq	Prar.g_01065	Syaq.g_00649
OG0000909	Syag	Prar.g_01065	Syag.g_02731
OG0000909	Syak	Prar.g_01065	Syak.g_01347
OG0000909	Syab	Prar.g_01065	Syab.g_00405
OG0000909	Syal	Prar.g_01065	Syal.g_00233
OG0000909	Prah	Prar.g_01065	Prah.g_02035
OG0000909	Praf	Prar.g_01065	Praf.g_02159
OG0000909	Prbj	Prar.g_01065	Prbj.g_01021
OG0000909	Prbk	Prar.g_01065	Prbk.g_00984
OG0000909	Prbl	Prar.g_01065	Prbl.g_00960
OG0000909	Prbm	Prar.g_01065	Prbm.g_01994
OG0000909	Prbc	Prar.g_01065	Prbc.g_00323
OG0000909	Praj	Prar.g_01065	Praj.g_01913
OG0000909	Prbb	Prar.g_01065	Prbb.g_01962
OG0000909	Pral	Prar.g_01065	Pral.g_00204
OG0000909	Prat	Prar.g_01065	Prat.g_01688
OG0000909	Prak	Prar.g_01065	Prak.g_01741
OG0000909	Prap	Prar.g_01065	Prap.g_01682
OG0000909	Prbe	Prar.g_01065	Prbe.g_01085
OG0000909	Prbf	Prar.g_01065	Prbf.g_00597
OG0000909	Prbg	Prar.g_01065	Prbg.g_01746
OG0000909	Prbn	Prar.g_01065	Prbn.g_01842
OG0000909	Pram	Prar.g_01065	Pram.g_01731
OG0000909	Prbh	Prar.g_01065	Prbh.g_01683
OG0000909	Pray	Prar.g_01065	Pray.g_01268
OG0000909	Praz	Prar.g_01065	Praz.g_00301
OG0000909	Prba	Prar.g_01065	Prba.g_00391
OG0000909	Prao	Prar.g_01065	Prao.g_01649
OG0000909	Pras	Prar.g_01065	Pras.g_00649
OG0000909	Prau	Prar.g_01065	Prau.g_01831
OG0000909	Praa	Prar.g_01065	Praa.g_01737
OG0000909	Prax	Prar.g_01065	Prax.g_01300
OG0000909	Prbi	Prar.g_01065	Prbi.g_01900
OG0000909	Prbd	Prar.g_01065	Prbd.g_01429
OG0000909	Prae	Prar.g_01065	Prae.g_01720
OG0000909	Prad	Prar.g_01065	Prad.g_00845
OG0000909	Prag	Prar.g_01065	Prag.g_01766
OG0000909	Praw	Prar.g_01065	Praw.g_00134
OG0000909	Prav	Prar.g_01065	Prav.g_00594
OG0000909	Prab	Prar.g_01065	Prab.g_01764
OG0000909	Pran	Prar.g_01065	Pran.g_01066
OG0000909	Prai	Prar.g_01065	Prai.g_01738
OG0000909	Prac	Prar.g_01065	Prac.g_00510
OG0000909	Praq	Prar.g_01065	Praq.g_00917
OG0000910	Syat	Prar.g_01064	Syat.g_01823
OG0000910	Syas	Prar.g_01064	Syas.g_01630
OG0000910	Syap	Prar.g_01064	Syap.g_01237
OG0000910	Syar	Prar.g_01064	Syar.g_01033
OG0000910	Syan	Prar.g_01064	Syan.g_02240
OG0000910	Syao	Prar.g_01064	Syao.g_01791
OG0000910	Syag	Prar.g_01064	Syag.g_02732
OG0000910	Syab	Prar.g_01064	Syab.g_00406
OG0000910	Syal	Prar.g_01064	Syal.g_00234
OG0000910	Syak	Prar.g_01064	Syak.g_01346
OG0000910	Syaq	Prar.g_01064	Syaq.g_00648
OG0000910	Praf	Prar.g_01064	Praf.g_02158
OG0000910	Prah	Prar.g_01064	Prah.g_02034
OG0000910	Prbj	Prar.g_01064	Prbj.g_01020
OG0000910	Prbk	Prar.g_01064	Prbk.g_00983
OG0000910	Prbl	Prar.g_01064	Prbl.g_00961
OG0000910	Syaa	Prar.g_01064	Syaa.g_02290
OG0000910	Syad	Prar.g_01064	Syad.g_00653
OG0000910	Syaj	Prar.g_01064	Syaj.g_02697
OG0000910	Syae	Prar.g_01064	Syae.g_02084
OG0000910	Syac	Prar.g_01064	Syac.g_02133
OG0000910	Syah	Prar.g_01064	Syah.g_00746
OG0000910	Syaf	Prar.g_01064	Syaf.g_00134
OG0000910	Syai	Prar.g_01064	Syai.g_00363
OG0000910	Syam	Prar.g_01064	Syam.g_00329
OG0000910	Praj	Prar.g_01064	Praj.g_01914
OG0000910	Prbb	Prar.g_01064	Prbb.g_01963
OG0000910	Prbc	Prar.g_01064	Prbc.g_00322
OG0000910	Prbm	Prar.g_01064	Prbm.g_01995
OG0000910	Pral	Prar.g_01064	Pral.g_00205
OG0000910	Prak	Prar.g_01064	Prak.g_01742
OG0000910	Prap	Prar.g_01064	Prap.g_01681
OG0000910	Prbe	Prar.g_01064	Prbe.g_01084
OG0000910	Prbf	Prar.g_01064	Prbf.g_00596
OG0000910	Prbg	Prar.g_01064	Prbg.g_01747
OG0000910	Prbn	Prar.g_01064	Prbn.g_01843
OG0000910	Pram	Prar.g_01064	Pram.g_01732
OG0000910	Prbh	Prar.g_01064	Prbh.g_01682
OG0000910	Prat	Prar.g_01064	Prat.g_01689
OG0000910	Prao	Prar.g_01064	Prao.g_01650
OG0000910	Prab	Prar.g_01064	Prab.g_01765
OG0000910	Pran	Prar.g_01064	Pran.g_01067
OG0000910	Prai	Prar.g_01064	Prai.g_01739
OG0000910	Pras	Prar.g_01064	Pras.g_00650
OG0000910	Prau	Prar.g_01064	Prau.g_01832
OG0000910	Prag	Prar.g_01064	Prag.g_01767
OG0000910	Praw	Prar.g_01064	Praw.g_00133
OG0000910	Prae	Prar.g_01064	Prae.g_01721
OG0000910	Prax	Prar.g_01064	Prax.g_01301
OG0000910	Prbd	Prar.g_01064	Prbd.g_01428
OG0000910	Praa	Prar.g_01064	Praa.g_01738
OG0000910	Prbi	Prar.g_01064	Prbi.g_01901
OG0000910	Pray	Prar.g_01064	Pray.g_01269
OG0000910	Praz	Prar.g_01064	Praz.g_00300
OG0000910	Prba	Prar.g_01064	Prba.g_00392
OG0000910	Prav	Prar.g_01064	Prav.g_00595
OG0000910	Prad	Prar.g_01064	Prad.g_00844
OG0000910	Prac	Prar.g_01064	Prac.g_00511
OG0000910	Praq	Prar.g_01064	Praq.g_00916
OG0000911	Syan	Prar.g_01062	Syan.g_02238
