Orthogroup	Species	Syad	Orthologs
OG0000595	Prbk	Syad.g_02154	Prbk.g_02629
OG0000595	Prbl	Syad.g_02154	Prbl.g_01637
OG0000595	Praf	Syad.g_02154	Praf.g_01690
OG0000595	Prah	Syad.g_02154	Prah.g_00503
OG0000595	Praj	Syad.g_02154	Praj.g_00622
OG0000595	Prbb	Syad.g_02154	Prbb.g_00635
OG0000595	Prbc	Syad.g_02154	Prbc.g_01711
OG0000595	Prbm	Syad.g_02154	Prbm.g_00665
OG0000595	Pral	Syad.g_02154	Pral.g_01435
OG0000595	Prat	Syad.g_02154	Prat.g_01091
OG0000595	Pram	Syad.g_02154	Pram.g_01076
OG0000595	Prbh	Syad.g_02154	Prbh.g_01219
OG0000595	Prak	Syad.g_02154	Prak.g_01109
OG0000595	Prap	Syad.g_02154	Prap.g_00393
OG0000595	Prbe	Syad.g_02154	Prbe.g_01486
OG0000595	Prbg	Syad.g_02154	Prbg.g_01423
OG0000595	Prbn	Syad.g_02154	Prbn.g_00425
OG0000595	Prbf	Syad.g_02154	Prbf.g_00981
OG0000595	Prab	Syad.g_02154	Prab.g_00639
OG0000595	Pran	Syad.g_02154	Pran.g_01544
OG0000595	Prai	Syad.g_02154	Prai.g_00663
OG0000595	Prav	Syad.g_02154	Prav.g_01232
OG0000595	Prac	Syad.g_02154	Prac.g_00737
OG0000595	Praq	Syad.g_02154	Praq.g_00968
OG0000595	Prar	Syad.g_02154	Prar.g_01464
OG0000595	Prae	Syad.g_02154	Prae.g_00608
OG0000595	Pray	Syad.g_02154	Pray.g_01129
OG0000595	Praz	Syad.g_02154	Praz.g_01696
OG0000595	Prba	Syad.g_02154	Prba.g_01683
OG0000595	Prad	Syad.g_02154	Prad.g_01423
OG0000595	Prax	Syad.g_02154	Prax.g_00093
OG0000595	Prbd	Syad.g_02154	Prbd.g_00610
OG0000595	Praa	Syad.g_02154	Praa.g_00634
OG0000595	Prao	Syad.g_02154	Prao.g_00073
OG0000595	Prbi	Syad.g_02154	Prbi.g_00637
OG0000595	Prag	Syad.g_02154	Prag.g_00612
OG0000595	Praw	Syad.g_02154	Praw.g_01888
OG0000595	Pras	Syad.g_02154	Pras.g_01510
OG0000595	Prau	Syad.g_02154	Prau.g_00674
OG0000595	Syak	Syad.g_02154	Syak.g_00033
OG0000595	Syaq	Syad.g_02154	Syaq.g_02080
OG0000595	Syab	Syad.g_02154	Syab.g_01875
OG0000595	Syal	Syad.g_02154	Syal.g_02638
OG0000595	Syaa	Syad.g_02154	Syaa.g_01636
OG0000595	Syac	Syad.g_02154	Syac.g_00977
OG0000595	Syah	Syad.g_02154	Syah.g_01937
OG0000595	Syam	Syad.g_02154	Syam.g_01469
OG0000595	Syai	Syad.g_02154	Syai.g_01102
OG0000595	Syaf	Syad.g_02154	Syaf.g_02312
OG0000595	Syae	Syad.g_02154	Syae.g_00072
OG0000595	Syaj	Syad.g_02154	Syaj.g_01285
OG0000596	Syar	Syad.g_02149	Syar.g_02421
OG0000596	Syap	Syad.g_02149	Syap.g_00898
OG0000596	Syat	Syad.g_02149	Syat.g_00129
OG0000596	Syas	Syad.g_02149	Syas.g_00743
OG0000596	Syan	Syad.g_02149	Syan.g_00813
OG0000596	Syao	Syad.g_02149	Syao.g_00897
OG0000596	Syag	Syad.g_02149	Syag.g_00413
OG0000596	Syaq	Syad.g_02149	Syaq.g_02085
OG0000596	Syak	Syad.g_02149	Syak.g_00038
OG0000596	Syab	Syad.g_02149	Syab.g_01871
OG0000596	Syal	Syad.g_02149	Syal.g_02633
OG0000596	Prbj	Syad.g_02149	Prbj.g_02576
OG0000596	Prbk	Syad.g_02149	Prbk.g_02634
OG0000596	Prbl	Syad.g_02149	Prbl.g_01642
OG0000596	Praf	Syad.g_02149	Praf.g_01695
OG0000596	Prah	Syad.g_02149	Prah.g_00498
OG0000596	Prak	Syad.g_02149	Prak.g_01105
OG0000596	Prap	Syad.g_02149	Prap.g_00389
OG0000596	Prbe	Syad.g_02149	Prbe.g_01482
OG0000596	Prbf	Syad.g_02149	Prbf.g_00985
OG0000596	Prbg	Syad.g_02149	Prbg.g_01419
OG0000596	Prbn	Syad.g_02149	Prbn.g_00429
OG0000596	Prat	Syad.g_02149	Prat.g_01087
OG0000596	Pral	Syad.g_02149	Pral.g_01439
OG0000596	Pram	Syad.g_02149	Pram.g_01073
OG0000596	Prbh	Syad.g_02149	Prbh.g_01216
OG0000596	Prbm	Syad.g_02149	Prbm.g_00669
OG0000596	Prbb	Syad.g_02149	Prbb.g_00639
OG0000596	Praj	Syad.g_02149	Praj.g_00626
OG0000596	Prbc	Syad.g_02149	Prbc.g_01715
OG0000596	Prab	Syad.g_02149	Prab.g_00643
OG0000596	Pran	Syad.g_02149	Pran.g_01540
OG0000596	Prai	Syad.g_02149	Prai.g_00667
OG0000596	Prad	Syad.g_02149	Prad.g_01427
OG0000596	Prag	Syad.g_02149	Prag.g_00616
OG0000596	Praw	Syad.g_02149	Praw.g_01884
OG0000596	Prac	Syad.g_02149	Prac.g_00733
OG0000596	Praq	Syad.g_02149	Praq.g_00964
OG0000596	Prar	Syad.g_02149	Prar.g_01468
OG0000596	Prav	Syad.g_02149	Prav.g_01236
OG0000596	Prax	Syad.g_02149	Prax.g_00097
OG0000596	Pray	Syad.g_02149	Pray.g_01125
OG0000596	Praz	Syad.g_02149	Praz.g_01692
OG0000596	Prba	Syad.g_02149	Prba.g_01679
OG0000596	Pras	Syad.g_02149	Pras.g_01514
OG0000596	Prau	Syad.g_02149	Prau.g_00678
OG0000596	Prae	Syad.g_02149	Prae.g_00612
OG0000596	Praa	Syad.g_02149	Praa.g_00638
OG0000596	Prbd	Syad.g_02149	Prbd.g_00606
OG0000596	Prao	Syad.g_02149	Prao.g_00077
OG0000596	Prbi	Syad.g_02149	Prbi.g_00641
OG0000596	Syae	Syad.g_02149	Syae.g_00077
OG0000596	Syaa	Syad.g_02149	Syaa.g_01630
OG0000596	Syac	Syad.g_02149	Syac.g_00982
OG0000596	Syah	Syad.g_02149	Syah.g_01932
OG0000596	Syaf	Syad.g_02149	Syaf.g_02307
OG0000596	Syai	Syad.g_02149	Syai.g_01107
OG0000596	Syam	Syad.g_02149	Syam.g_01465
OG0000596	Syaj	Syad.g_02149	Syaj.g_01280
OG0000597	Syan	Syad.g_02146	Syan.g_00810
OG0000597	Syao	Syad.g_02146	Syao.g_00900
OG0000597	Syat	Syad.g_02146	Syat.g_00132
OG0000597	Syas	Syad.g_02146	Syas.g_00740
OG0000597	Syap	Syad.g_02146	Syap.g_00903
OG0000597	Syar	Syad.g_02146	Syar.g_02424
OG0000597	Prbj	Syad.g_02146	Prbj.g_02579
OG0000597	Prbk	Syad.g_02146	Prbk.g_02637
OG0000597	Prbl	Syad.g_02146	Prbl.g_01645
OG0000597	Praf	Syad.g_02146	Praf.g_01698
OG0000597	Prah	Syad.g_02146	Prah.g_00495
OG0000597	Prak	Syad.g_02146	Prak.g_01102
OG0000597	Prap	Syad.g_02146	Prap.g_00386
OG0000597	Prbe	Syad.g_02146	Prbe.g_01479
OG0000597	Prbf	Syad.g_02146	Prbf.g_00988
OG0000597	Prbg	Syad.g_02146	Prbg.g_01416
OG0000597	Prbn	Syad.g_02146	Prbn.g_00432
OG0000597	Pram	Syad.g_02146	Pram.g_01070
OG0000597	Prbh	Syad.g_02146	Prbh.g_01213
OG0000597	Pral	Syad.g_02146	Pral.g_01441
OG0000597	Prat	Syad.g_02146	Prat.g_01084
OG0000597	Praj	Syad.g_02146	Praj.g_00628
OG0000597	Prbb	Syad.g_02146	Prbb.g_00641
OG0000597	Prbm	Syad.g_02146	Prbm.g_00671
OG0000597	Prbc	Syad.g_02146	Prbc.g_01717
OG0000597	Prab	Syad.g_02146	Prab.g_00645
OG0000597	Pran	Syad.g_02146	Pran.g_01538
OG0000597	Prai	Syad.g_02146	Prai.g_00669
OG0000597	Prav	Syad.g_02146	Prav.g_01238
OG0000597	Prag	Syad.g_02146	Prag.g_00618
OG0000597	Praw	Syad.g_02146	Praw.g_01882
OG0000597	Prad	Syad.g_02146	Prad.g_01429
OG0000597	Praa	Syad.g_02146	Praa.g_00640
OG0000597	Prbd	Syad.g_02146	Prbd.g_00604
OG0000597	Pray	Syad.g_02146	Pray.g_01123
OG0000597	Praz	Syad.g_02146	Praz.g_01690
OG0000597	Prba	Syad.g_02146	Prba.g_01677
OG0000597	Prae	Syad.g_02146	Prae.g_00614
OG0000597	Pras	Syad.g_02146	Pras.g_01516
OG0000597	Prau	Syad.g_02146	Prau.g_00680
OG0000597	Prax	Syad.g_02146	Prax.g_00099
OG0000597	Prbi	Syad.g_02146	Prbi.g_00643
OG0000597	Prao	Syad.g_02146	Prao.g_00079
OG0000597	Prac	Syad.g_02146	Prac.g_00731
OG0000597	Praq	Syad.g_02146	Praq.g_00962
OG0000597	Prar	Syad.g_02146	Prar.g_01470
OG0000597	Syaq	Syad.g_02146	Syaq.g_02088
OG0000597	Syag	Syad.g_02146	Syag.g_00416
OG0000597	Syab	Syad.g_02146	Syab.g_01868
OG0000597	Syal	Syad.g_02146	Syal.g_02630
OG0000597	Syae	Syad.g_02146	Syae.g_00080
OG0000597	Syaa	Syad.g_02146	Syaa.g_01627
OG0000597	Syak	Syad.g_02146	Syak.g_00041
OG0000597	Syac	Syad.g_02146	Syac.g_00985
OG0000597	Syah	Syad.g_02146	Syah.g_01929
OG0000597	Syam	Syad.g_02146	Syam.g_01462
OG0000597	Syaf	Syad.g_02146	Syaf.g_02304
OG0000597	Syai	Syad.g_02146	Syai.g_01110
OG0000597	Syaj	Syad.g_02146	Syaj.g_01277
OG0000598	Syar	Syad.g_02145	Syar.g_02425
OG0000598	Syan	Syad.g_02145	Syan.g_00809
OG0000598	Syao	Syad.g_02145	Syao.g_00901
OG0000598	Syap	Syad.g_02145	Syap.g_00904
OG0000598	Syas	Syad.g_02145	Syas.g_00739
OG0000598	Syat	Syad.g_02145	Syat.g_00133
OG0000598	Syaa	Syad.g_02145	Syaa.g_01626
OG0000598	Syae	Syad.g_02145	Syae.g_00081
OG0000598	Syac	Syad.g_02145	Syac.g_00986
OG0000598	Syah	Syad.g_02145	Syah.g_01928
OG0000598	Syam	Syad.g_02145	Syam.g_01461
OG0000598	Syaf	Syad.g_02145	Syaf.g_02303
OG0000598	Syai	Syad.g_02145	Syai.g_01111
OG0000598	Praf	Syad.g_02145	Praf.g_01699
OG0000598	Prah	Syad.g_02145	Prah.g_00494
OG0000598	Prbj	Syad.g_02145	Prbj.g_02580
OG0000598	Prbk	Syad.g_02145	Prbk.g_02638
OG0000598	Prbl	Syad.g_02145	Prbl.g_01646
OG0000598	Syag	Syad.g_02145	Syag.g_00417
OG0000598	Syaq	Syad.g_02145	Syaq.g_02089
OG0000598	Prak	Syad.g_02145	Prak.g_01101
OG0000598	Prap	Syad.g_02145	Prap.g_00385
OG0000598	Prbe	Syad.g_02145	Prbe.g_01478
OG0000598	Prbf	Syad.g_02145	Prbf.g_00989
OG0000598	Prbg	Syad.g_02145	Prbg.g_01415
OG0000598	Prbn	Syad.g_02145	Prbn.g_00433
OG0000598	Pral	Syad.g_02145	Pral.g_01442
OG0000598	Prav	Syad.g_02145	Prav.g_01239
OG0000598	Prac	Syad.g_02145	Prac.g_00730
OG0000598	Praq	Syad.g_02145	Praq.g_00961
OG0000598	Prar	Syad.g_02145	Prar.g_01471
OG0000598	Prag	Syad.g_02145	Prag.g_00619
OG0000598	Praw	Syad.g_02145	Praw.g_01881
OG0000598	Prae	Syad.g_02145	Prae.g_00615
OG0000598	Prao	Syad.g_02145	Prao.g_00080
OG0000598	Pray	Syad.g_02145	Pray.g_01122
OG0000598	Praz	Syad.g_02145	Praz.g_01689
OG0000598	Prba	Syad.g_02145	Prba.g_01676
OG0000598	Pras	Syad.g_02145	Pras.g_01517
OG0000598	Prau	Syad.g_02145	Prau.g_00681
OG0000598	Prad	Syad.g_02145	Prad.g_01430
OG0000598	Prbi	Syad.g_02145	Prbi.g_00644
OG0000598	Prbd	Syad.g_02145	Prbd.g_00603
OG0000598	Prax	Syad.g_02145	Prax.g_00100
OG0000598	Praa	Syad.g_02145	Praa.g_00641
OG0000598	Prab	Syad.g_02145	Prab.g_00646
OG0000598	Pran	Syad.g_02145	Pran.g_01537
OG0000598	Prai	Syad.g_02145	Prai.g_00670
OG0000598	Prat	Syad.g_02145	Prat.g_01083
OG0000598	Pram	Syad.g_02145	Pram.g_01069
OG0000598	Prbh	Syad.g_02145	Prbh.g_01212
OG0000598	Prbm	Syad.g_02145	Prbm.g_00672
OG0000598	Prbc	Syad.g_02145	Prbc.g_01718
OG0000598	Praj	Syad.g_02145	Praj.g_00629
OG0000598	Prbb	Syad.g_02145	Prbb.g_00642
OG0000598	Syak	Syad.g_02145	Syak.g_00042
OG0000598	Syab	Syad.g_02145	Syab.g_01867
OG0000598	Syal	Syad.g_02145	Syal.g_02629
OG0000598	Syaj	Syad.g_02145	Syaj.g_01276
OG0000599	Syap	Syad.g_02142	Syap.g_00908
OG0000599	Syas	Syad.g_02142	Syas.g_00732
OG0000599	Syat	Syad.g_02142	Syat.g_00381
OG0000599	Syar	Syad.g_02142	Syar.g_02428
OG0000599	Syan	Syad.g_02142	Syan.g_00802
OG0000599	Syao	Syad.g_02142	Syao.g_00908
OG0000599	Prbj	Syad.g_02142	Prbj.g_02590
OG0000599	Prbk	Syad.g_02142	Prbk.g_02648
OG0000599	Prbl	Syad.g_02142	Prbl.g_01656
OG0000599	Praf	Syad.g_02142	Praf.g_01709
OG0000599	Prah	Syad.g_02142	Prah.g_00485
OG0000599	Prak	Syad.g_02142	Prak.g_01098
OG0000599	Prap	Syad.g_02142	Prap.g_00382
OG0000599	Prbe	Syad.g_02142	Prbe.g_01475
OG0000599	Prbf	Syad.g_02142	Prbf.g_00992
OG0000599	Prbg	Syad.g_02142	Prbg.g_01412
OG0000599	Prbn	Syad.g_02142	Prbn.g_00436
OG0000599	Pram	Syad.g_02142	Pram.g_01066
OG0000599	Prbh	Syad.g_02142	Prbh.g_01209
OG0000599	Pral	Syad.g_02142	Pral.g_01445
OG0000599	Prat	Syad.g_02142	Prat.g_01080
OG0000599	Prbc	Syad.g_02142	Prbc.g_01721
OG0000599	Prbm	Syad.g_02142	Prbm.g_00675
OG0000599	Praj	Syad.g_02142	Praj.g_00632
OG0000599	Prbb	Syad.g_02142	Prbb.g_00645
OG0000599	Prad	Syad.g_02142	Prad.g_01433
OG0000599	Prai	Syad.g_02142	Prai.g_00673
OG0000599	Prab	Syad.g_02142	Prab.g_00649
OG0000599	Pran	Syad.g_02142	Pran.g_01534
OG0000599	Prav	Syad.g_02142	Prav.g_01242
OG0000599	Prac	Syad.g_02142	Prac.g_00727
OG0000599	Praq	Syad.g_02142	Praq.g_00958
OG0000599	Prar	Syad.g_02142	Prar.g_01474
OG0000599	Prag	Syad.g_02142	Prag.g_00622
OG0000599	Praw	Syad.g_02142	Praw.g_01878
OG0000599	Pras	Syad.g_02142	Pras.g_01520
OG0000599	Prau	Syad.g_02142	Prau.g_00684
OG0000599	Praa	Syad.g_02142	Praa.g_00644
OG0000599	Prao	Syad.g_02142	Prao.g_00083
OG0000599	Prbi	Syad.g_02142	Prbi.g_00647
OG0000599	Pray	Syad.g_02142	Pray.g_01119
OG0000599	Praz	Syad.g_02142	Praz.g_01686
OG0000599	Prba	Syad.g_02142	Prba.g_01673
OG0000599	Prae	Syad.g_02142	Prae.g_00618
OG0000599	Prax	Syad.g_02142	Prax.g_00103
OG0000599	Prbd	Syad.g_02142	Prbd.g_00600
OG0000599	Syag	Syad.g_02142	Syag.g_00424
OG0000599	Syaq	Syad.g_02142	Syaq.g_02096
OG0000599	Syab	Syad.g_02142	Syab.g_01860
OG0000599	Syal	Syad.g_02142	Syal.g_02622
OG0000599	Syak	Syad.g_02142	Syak.g_00045
OG0000599	Syae	Syad.g_02142	Syae.g_00084
OG0000599	Syaa	Syad.g_02142	Syaa.g_01623
OG0000599	Syac	Syad.g_02142	Syac.g_00989
OG0000599	Syah	Syad.g_02142	Syah.g_01925
OG0000599	Syaf	Syad.g_02142	Syaf.g_02300
OG0000599	Syai	Syad.g_02142	Syai.g_01114
OG0000599	Syam	Syad.g_02142	Syam.g_01458
OG0000599	Syaj	Syad.g_02142	Syaj.g_01273
OG0000600	Syap	Syad.g_02141	Syap.g_00909
OG0000600	Syas	Syad.g_02141	Syas.g_00731
OG0000600	Syar	Syad.g_02141	Syar.g_02429
OG0000600	Syat	Syad.g_02141	Syat.g_00380
OG0000600	Syan	Syad.g_02141	Syan.g_00801
OG0000600	Syao	Syad.g_02141	Syao.g_00909
OG0000600	Syak	Syad.g_02141	Syak.g_00046
OG0000600	Syab	Syad.g_02141	Syab.g_01859
OG0000600	Syal	Syad.g_02141	Syal.g_02621
OG0000600	Syag	Syad.g_02141	Syag.g_00425
OG0000600	Syaq	Syad.g_02141	Syaq.g_02097
OG0000600	Prbj	Syad.g_02141	Prbj.g_02591
OG0000600	Prbk	Syad.g_02141	Prbk.g_02649
OG0000600	Prbl	Syad.g_02141	Prbl.g_01657
OG0000600	Praf	Syad.g_02141	Praf.g_01710
OG0000600	Prah	Syad.g_02141	Prah.g_00484
OG0000600	Praj	Syad.g_02141	Praj.g_00633
OG0000600	Prbm	Syad.g_02141	Prbm.g_00676
OG0000600	Prbb	Syad.g_02141	Prbb.g_00646
OG0000600	Prbc	Syad.g_02141	Prbc.g_01722
OG0000600	Pral	Syad.g_02141	Pral.g_01446
OG0000600	Prat	Syad.g_02141	Prat.g_01079
OG0000600	Prak	Syad.g_02141	Prak.g_01097
OG0000600	Prap	Syad.g_02141	Prap.g_00381
OG0000600	Prbe	Syad.g_02141	Prbe.g_01474
OG0000600	Prbf	Syad.g_02141	Prbf.g_00993
OG0000600	Prbg	Syad.g_02141	Prbg.g_01411
OG0000600	Prbn	Syad.g_02141	Prbn.g_00437
OG0000600	Pram	Syad.g_02141	Pram.g_01065
OG0000600	Prbh	Syad.g_02141	Prbh.g_01208
OG0000600	Prai	Syad.g_02141	Prai.g_00674
OG0000600	Prab	Syad.g_02141	Prab.g_00650
OG0000600	Pran	Syad.g_02141	Pran.g_01533
OG0000600	Prag	Syad.g_02141	Prag.g_00623
OG0000600	Praw	Syad.g_02141	Praw.g_01877
OG0000600	Prav	Syad.g_02141	Prav.g_01243
OG0000600	Prac	Syad.g_02141	Prac.g_00726
OG0000600	Praq	Syad.g_02141	Praq.g_00957
OG0000600	Prar	Syad.g_02141	Prar.g_01475
OG0000600	Praa	Syad.g_02141	Praa.g_00645
OG0000600	Prao	Syad.g_02141	Prao.g_00084
OG0000600	Prbd	Syad.g_02141	Prbd.g_00599
OG0000600	Prax	Syad.g_02141	Prax.g_00104
OG0000600	Pras	Syad.g_02141	Pras.g_01521
OG0000600	Prau	Syad.g_02141	Prau.g_00685
OG0000600	Pray	Syad.g_02141	Pray.g_01118
OG0000600	Praz	Syad.g_02141	Praz.g_01685
OG0000600	Prba	Syad.g_02141	Prba.g_01672
OG0000600	Prbi	Syad.g_02141	Prbi.g_00648
OG0000600	Prae	Syad.g_02141	Prae.g_00619
OG0000600	Prad	Syad.g_02141	Prad.g_01219
OG0000600	Syaf	Syad.g_02141	Syaf.g_02299
OG0000600	Syam	Syad.g_02141	Syam.g_01457
OG0000600	Syai	Syad.g_02141	Syai.g_01115
OG0000600	Syac	Syad.g_02141	Syac.g_00990
OG0000600	Syah	Syad.g_02141	Syah.g_01924
OG0000600	Syae	Syad.g_02141	Syae.g_00085
OG0000600	Syaa	Syad.g_02141	Syaa.g_01622
OG0000600	Syaj	Syad.g_02141	Syaj.g_01272
OG0000601	Syat	Syad.g_02140	Syat.g_00379
OG0000601	Syap	Syad.g_02140	Syap.g_00910
OG0000601	Syas	Syad.g_02140	Syas.g_00730
OG0000601	Syar	Syad.g_02140	Syar.g_02430
OG0000601	Syan	Syad.g_02140	Syan.g_00800
OG0000601	Syao	Syad.g_02140	Syao.g_00910
OG0000601	Syag	Syad.g_02140	Syag.g_00426
OG0000601	Syaq	Syad.g_02140	Syaq.g_02098
OG0000601	Syak	Syad.g_02140	Syak.g_00047
OG0000601	Syab	Syad.g_02140	Syab.g_01858
OG0000601	Syal	Syad.g_02140	Syal.g_02620
OG0000601	Prbj	Syad.g_02140	Prbj.g_02592
OG0000601	Prbk	Syad.g_02140	Prbk.g_02650
OG0000601	Prbl	Syad.g_02140	Prbl.g_01658
OG0000601	Praf	Syad.g_02140	Praf.g_01711
OG0000601	Prah	Syad.g_02140	Prah.g_00483
OG0000601	Pral	Syad.g_02140	Pral.g_01447
OG0000601	Prat	Syad.g_02140	Prat.g_01078
OG0000601	Prak	Syad.g_02140	Prak.g_01096
OG0000601	Prap	Syad.g_02140	Prap.g_00380
OG0000601	Prbe	Syad.g_02140	Prbe.g_01473
OG0000601	Prbf	Syad.g_02140	Prbf.g_00994
OG0000601	Prbg	Syad.g_02140	Prbg.g_01410
OG0000601	Prbn	Syad.g_02140	Prbn.g_00438
OG0000601	Pram	Syad.g_02140	Pram.g_01064
OG0000601	Prbh	Syad.g_02140	Prbh.g_01207
OG0000601	Prbc	Syad.g_02140	Prbc.g_01723
OG0000601	Prbb	Syad.g_02140	Prbb.g_00647
OG0000601	Praj	Syad.g_02140	Praj.g_00634
OG0000601	Prbm	Syad.g_02140	Prbm.g_00677
OG0000601	Prai	Syad.g_02140	Prai.g_00675
OG0000601	Prab	Syad.g_02140	Prab.g_00651
OG0000601	Pran	Syad.g_02140	Pran.g_01532
OG0000601	Prav	Syad.g_02140	Prav.g_01244
OG0000601	Prad	Syad.g_02140	Prad.g_01220
OG0000601	Prag	Syad.g_02140	Prag.g_00624
OG0000601	Praw	Syad.g_02140	Praw.g_01876
OG0000601	Prao	Syad.g_02140	Prao.g_00085
OG0000601	Prax	Syad.g_02140	Prax.g_00105
OG0000601	Pray	Syad.g_02140	Pray.g_01117
OG0000601	Praz	Syad.g_02140	Praz.g_01684
OG0000601	Prba	Syad.g_02140	Prba.g_01671
OG0000601	Prbi	Syad.g_02140	Prbi.g_00649
OG0000601	Pras	Syad.g_02140	Pras.g_01522
OG0000601	Prau	Syad.g_02140	Prau.g_00686
OG0000601	Prbd	Syad.g_02140	Prbd.g_00598
OG0000601	Praa	Syad.g_02140	Praa.g_00646
OG0000601	Prae	Syad.g_02140	Prae.g_00620
OG0000601	Prac	Syad.g_02140	Prac.g_00725
OG0000601	Praq	Syad.g_02140	Praq.g_00775
OG0000601	Prar	Syad.g_02140	Prar.g_01476
OG0000601	Syai	Syad.g_02140	Syai.g_01116
OG0000601	Syaf	Syad.g_02140	Syaf.g_02298
OG0000601	Syam	Syad.g_02140	Syam.g_01456
OG0000601	Syae	Syad.g_02140	Syae.g_00086
OG0000601	Syaa	Syad.g_02140	Syaa.g_01621
OG0000601	Syac	Syad.g_02140	Syac.g_00991
OG0000601	Syah	Syad.g_02140	Syah.g_01923
OG0000601	Syaj	Syad.g_02140	Syaj.g_01271
OG0000602	Syas	Syad.g_02135	Syas.g_00725
OG0000602	Syap	Syad.g_02135	Syap.g_00640
OG0000602	Syan	Syad.g_02135	Syan.g_00796
OG0000602	Syao	Syad.g_02135	Syao.g_00914
OG0000602	Syar	Syad.g_02135	Syar.g_02435
OG0000602	Syat	Syad.g_02135	Syat.g_00375
OG0000602	Syag	Syad.g_02135	Syag.g_00431
OG0000602	Syaq	Syad.g_02135	Syaq.g_02104
OG0000602	Syab	Syad.g_02135	Syab.g_01853
OG0000602	Syal	Syad.g_02135	Syal.g_02615
OG0000602	Syak	Syad.g_02135	Syak.g_00053
OG0000602	Prbj	Syad.g_02135	Prbj.g_02596
OG0000602	Prbk	Syad.g_02135	Prbk.g_02654
OG0000602	Prbl	Syad.g_02135	Prbl.g_01662
OG0000602	Praf	Syad.g_02135	Praf.g_01716
OG0000602	Prah	Syad.g_02135	Prah.g_00478
OG0000602	Prbm	Syad.g_02135	Prbm.g_00679
OG0000602	Prbb	Syad.g_02135	Prbb.g_00649
OG0000602	Praj	Syad.g_02135	Praj.g_00636
OG0000602	Prbc	Syad.g_02135	Prbc.g_01725
OG0000602	Pral	Syad.g_02135	Pral.g_01449
OG0000602	Prab	Syad.g_02135	Prab.g_00653
OG0000602	Pran	Syad.g_02135	Pran.g_01530
OG0000602	Prai	Syad.g_02135	Prai.g_00677
OG0000602	Prao	Syad.g_02135	Prao.g_00087
OG0000602	Prag	Syad.g_02135	Prag.g_00626
OG0000602	Praw	Syad.g_02135	Praw.g_01874
OG0000602	Pray	Syad.g_02135	Pray.g_01115
OG0000602	Praz	Syad.g_02135	Praz.g_01682
OG0000602	Prba	Syad.g_02135	Prba.g_01669
OG0000602	Prac	Syad.g_02135	Prac.g_00723
OG0000602	Praq	Syad.g_02135	Praq.g_00777
OG0000602	Prar	Syad.g_02135	Prar.g_01478
OG0000602	Pras	Syad.g_02135	Pras.g_01524
OG0000602	Prau	Syad.g_02135	Prau.g_00688
OG0000602	Prax	Syad.g_02135	Prax.g_00107
OG0000602	Prbi	Syad.g_02135	Prbi.g_00651
OG0000602	Prae	Syad.g_02135	Prae.g_00622
OG0000602	Praa	Syad.g_02135	Praa.g_00648
OG0000602	Prbd	Syad.g_02135	Prbd.g_00596
OG0000602	Prad	Syad.g_02135	Prad.g_01222
OG0000602	Prav	Syad.g_02135	Prav.g_01246
OG0000602	Prak	Syad.g_02135	Prak.g_01094
OG0000602	Prap	Syad.g_02135	Prap.g_00378
OG0000602	Prbe	Syad.g_02135	Prbe.g_01471
OG0000602	Prbf	Syad.g_02135	Prbf.g_00996
OG0000602	Prbg	Syad.g_02135	Prbg.g_01408
OG0000602	Prbn	Syad.g_02135	Prbn.g_00440
OG0000602	Pram	Syad.g_02135	Pram.g_01062
OG0000602	Prbh	Syad.g_02135	Prbh.g_01205
OG0000602	Prat	Syad.g_02135	Prat.g_01076
OG0000602	Syaa	Syad.g_02135	Syaa.g_01616
OG0000602	Syae	Syad.g_02135	Syae.g_00091
OG0000602	Syac	Syad.g_02135	Syac.g_00996
OG0000602	Syah	Syad.g_02135	Syah.g_01917
OG0000602	Syaf	Syad.g_02135	Syaf.g_02293
OG0000602	Syai	Syad.g_02135	Syai.g_01121
OG0000602	Syam	Syad.g_02135	Syam.g_01451
OG0000602	Syaj	Syad.g_02135	Syaj.g_01266
OG0000603	Syar	Syad.g_02134	Syar.g_02436
OG0000603	Syap	Syad.g_02134	Syap.g_00641
OG0000603	Syas	Syad.g_02134	Syas.g_00724
OG0000603	Syat	Syad.g_02134	Syat.g_00374
OG0000603	Syan	Syad.g_02134	Syan.g_00795
OG0000603	Syao	Syad.g_02134	Syao.g_00915
OG0000603	Prbb	Syad.g_02134	Prbb.g_00650
OG0000603	Praj	Syad.g_02134	Praj.g_00637
OG0000603	Prbc	Syad.g_02134	Prbc.g_01726
OG0000603	Prbm	Syad.g_02134	Prbm.g_00680
OG0000603	Prak	Syad.g_02134	Prak.g_01093
OG0000603	Prap	Syad.g_02134	Prap.g_00377
OG0000603	Prbe	Syad.g_02134	Prbe.g_01470
OG0000603	Prbf	Syad.g_02134	Prbf.g_00997
OG0000603	Prbg	Syad.g_02134	Prbg.g_01407
OG0000603	Prbn	Syad.g_02134	Prbn.g_00441
OG0000603	Pram	Syad.g_02134	Pram.g_01061
OG0000603	Prbh	Syad.g_02134	Prbh.g_01204
OG0000603	Prat	Syad.g_02134	Prat.g_01075
OG0000603	Pral	Syad.g_02134	Pral.g_01450
OG0000603	Prag	Syad.g_02134	Prag.g_00627
OG0000603	Praw	Syad.g_02134	Praw.g_01873
OG0000603	Prab	Syad.g_02134	Prab.g_00654
OG0000603	Pran	Syad.g_02134	Pran.g_01529
OG0000603	Prai	Syad.g_02134	Prai.g_00678
