Orthogroup	Species	Syak	Orthologs
OG0000793	Prav	Syak.g_02552	Prav.g_01484
OG0000793	Prao	Syak.g_02552	Prao.g_01228
OG0000793	Pray	Syak.g_02552	Pray.g_01818
OG0000793	Praz	Syak.g_02552	Praz.g_01128
OG0000793	Prba	Syak.g_02552	Prba.g_00185
OG0000793	Pras	Syak.g_02552	Pras.g_00261
OG0000793	Prau	Syak.g_02552	Prau.g_01420
OG0000793	Praa	Syak.g_02552	Praa.g_01377
OG0000793	Prae	Syak.g_02552	Prae.g_01379
OG0000793	Prag	Syak.g_02552	Prag.g_01400
OG0000793	Praw	Syak.g_02552	Praw.g_01027
OG0000793	Prac	Syak.g_02552	Prac.g_00228
OG0000793	Praq	Syak.g_02552	Praq.g_00188
OG0000793	Prar	Syak.g_02552	Prar.g_00900
OG0000793	Prax	Syak.g_02552	Prax.g_01852
OG0000793	Prad	Syak.g_02552	Prad.g_00583
OG0000793	Prbi	Syak.g_02552	Prbi.g_01450
OG0000793	Prbc	Syak.g_02552	Prbc.g_00668
OG0000793	Prbb	Syak.g_02552	Prbb.g_01650
OG0000793	Prbm	Syak.g_02552	Prbm.g_01671
OG0000793	Praj	Syak.g_02552	Praj.g_01586
OG0000793	Pral	Syak.g_02552	Pral.g_01211
OG0000793	Prat	Syak.g_02552	Prat.g_01302
OG0000793	Prak	Syak.g_02552	Prak.g_01340
OG0000793	Prap	Syak.g_02552	Prap.g_00070
OG0000793	Prbe	Syak.g_02552	Prbe.g_00362
OG0000793	Prbf	Syak.g_02552	Prbf.g_00106
OG0000793	Prbg	Syak.g_02552	Prbg.g_00540
OG0000793	Prbn	Syak.g_02552	Prbn.g_00161
OG0000793	Pram	Syak.g_02552	Pram.g_01456
OG0000793	Prbh	Syak.g_02552	Prbh.g_00021
OG0000793	Syar	Syak.g_02552	Syar.g_01243
OG0000793	Syan	Syak.g_02552	Syan.g_02879
OG0000793	Syao	Syak.g_02552	Syao.g_02700
OG0000793	Syap	Syak.g_02552	Syap.g_02141
OG0000793	Syas	Syak.g_02552	Syas.g_01359
OG0000793	Syat	Syak.g_02552	Syat.g_01412
OG0000793	Syab	Syak.g_02552	Syab.g_02074
OG0000793	Syal	Syak.g_02552	Syal.g_02876
OG0000793	Syaq	Syak.g_02552	Syaq.g_01750
OG0000793	Prbj	Syak.g_02552	Prbj.g_01650
OG0000793	Prbk	Syak.g_02552	Prbk.g_02041
OG0000793	Prbl	Syak.g_02552	Prbl.g_00491
OG0000793	Praf	Syak.g_02552	Praf.g_00572
OG0000793	Prah	Syak.g_02552	Prah.g_01587
OG0000793	Syad	Syak.g_02552	Syad.g_00879
OG0000793	Syaj	Syak.g_02552	Syaj.g_00047
OG0000793	Syaa	Syak.g_02552	Syaa.g_02072
OG0000793	Syae	Syak.g_02552	Syae.g_02286
OG0000793	Syai	Syak.g_02552	Syai.g_00615
OG0000793	Syaf	Syak.g_02552	Syaf.g_02746
OG0000793	Syam	Syak.g_02552	Syam.g_00562
OG0000793	Syac	Syak.g_02552	Syac.g_01928
OG0000793	Syah	Syak.g_02552	Syah.g_00974
OG0000793	Syag	Syak.g_02552	Syag.g_01550
OG0000794	Prai	Syak.g_02551	Prai.g_01382
OG0000794	Prab	Syak.g_02551	Prab.g_01372
OG0000794	Pran	Syak.g_02551	Pran.g_00829
OG0000794	Prao	Syak.g_02551	Prao.g_01227
OG0000794	Prbd	Syak.g_02551	Prbd.g_01752
OG0000794	Prag	Syak.g_02551	Prag.g_01401
OG0000794	Praw	Syak.g_02551	Praw.g_01028
OG0000794	Prav	Syak.g_02551	Prav.g_01485
OG0000794	Prac	Syak.g_02551	Prac.g_00229
OG0000794	Praq	Syak.g_02551	Praq.g_00189
OG0000794	Prar	Syak.g_02551	Prar.g_00899
OG0000794	Prae	Syak.g_02551	Prae.g_01380
OG0000794	Praa	Syak.g_02551	Praa.g_01378
OG0000794	Pray	Syak.g_02551	Pray.g_01817
OG0000794	Praz	Syak.g_02551	Praz.g_01127
OG0000794	Prba	Syak.g_02551	Prba.g_00184
OG0000794	Pras	Syak.g_02551	Pras.g_00262
OG0000794	Prau	Syak.g_02551	Prau.g_01421
OG0000794	Prax	Syak.g_02551	Prax.g_01851
OG0000794	Prad	Syak.g_02551	Prad.g_00582
OG0000794	Prbi	Syak.g_02551	Prbi.g_01451
OG0000794	Prbm	Syak.g_02551	Prbm.g_01672
OG0000794	Prbc	Syak.g_02551	Prbc.g_00669
OG0000794	Praj	Syak.g_02551	Praj.g_01587
OG0000794	Prbb	Syak.g_02551	Prbb.g_01651
OG0000794	Prak	Syak.g_02551	Prak.g_01341
OG0000794	Prap	Syak.g_02551	Prap.g_00071
OG0000794	Prbe	Syak.g_02551	Prbe.g_00361
OG0000794	Prbf	Syak.g_02551	Prbf.g_00107
OG0000794	Prbg	Syak.g_02551	Prbg.g_00541
OG0000794	Prbn	Syak.g_02551	Prbn.g_00162
OG0000794	Pram	Syak.g_02551	Pram.g_01455
OG0000794	Prbh	Syak.g_02551	Prbh.g_00022
OG0000794	Pral	Syak.g_02551	Pral.g_01210
OG0000794	Prat	Syak.g_02551	Prat.g_01303
OG0000794	Prbj	Syak.g_02551	Prbj.g_01651
OG0000794	Prbk	Syak.g_02551	Prbk.g_02040
OG0000794	Prbl	Syak.g_02551	Prbl.g_00490
OG0000794	Praf	Syak.g_02551	Praf.g_00571
OG0000794	Prah	Syak.g_02551	Prah.g_01588
OG0000794	Syam	Syak.g_02551	Syam.g_00561
OG0000794	Syaf	Syak.g_02551	Syaf.g_02747
OG0000794	Syai	Syak.g_02551	Syai.g_00614
OG0000794	Syac	Syak.g_02551	Syac.g_01929
OG0000794	Syah	Syak.g_02551	Syah.g_00973
OG0000794	Syaa	Syak.g_02551	Syaa.g_02073
OG0000794	Syae	Syak.g_02551	Syae.g_02285
OG0000794	Syad	Syak.g_02551	Syad.g_00878
OG0000794	Syaj	Syak.g_02551	Syaj.g_00046
OG0000794	Syas	Syak.g_02551	Syas.g_01361
OG0000794	Syar	Syak.g_02551	Syar.g_01242
OG0000794	Syap	Syak.g_02551	Syap.g_02200
OG0000794	Syat	Syak.g_02551	Syat.g_01414
OG0000794	Syan	Syak.g_02551	Syan.g_02881
OG0000794	Syao	Syak.g_02551	Syao.g_02703
OG0000794	Syag	Syak.g_02551	Syag.g_01551
OG0000794	Syaq	Syak.g_02551	Syaq.g_01749
OG0000794	Syab	Syak.g_02551	Syab.g_02073
OG0000794	Syal	Syak.g_02551	Syal.g_02875
OG0000795	Prao	Syak.g_02550	Prao.g_01226
OG0000795	Prax	Syak.g_02550	Prax.g_01850
OG0000795	Prad	Syak.g_02550	Prad.g_00581
OG0000795	Prau	Syak.g_02550	Prau.g_01422
OG0000795	Prbd	Syak.g_02550	Prbd.g_01751
OG0000795	Prbi	Syak.g_02550	Prbi.g_01452
OG0000795	Prac	Syak.g_02550	Prac.g_00230
OG0000795	Praq	Syak.g_02550	Praq.g_00190
OG0000795	Prar	Syak.g_02550	Prar.g_00898
OG0000795	Prae	Syak.g_02550	Prae.g_01381
OG0000795	Pras	Syak.g_02550	Pras.g_00263
OG0000795	Prav	Syak.g_02550	Prav.g_01486
OG0000795	Prab	Syak.g_02550	Prab.g_01373
OG0000795	Pran	Syak.g_02550	Pran.g_00828
OG0000795	Prai	Syak.g_02550	Prai.g_01383
OG0000795	Praa	Syak.g_02550	Praa.g_01379
OG0000795	Pray	Syak.g_02550	Pray.g_01816
OG0000795	Praz	Syak.g_02550	Praz.g_01126
OG0000795	Prba	Syak.g_02550	Prba.g_00183
OG0000795	Prag	Syak.g_02550	Prag.g_01402
OG0000795	Praw	Syak.g_02550	Praw.g_01029
OG0000795	Prbm	Syak.g_02550	Prbm.g_01673
OG0000795	Praj	Syak.g_02550	Praj.g_01588
OG0000795	Prbb	Syak.g_02550	Prbb.g_01652
OG0000795	Prbc	Syak.g_02550	Prbc.g_00670
OG0000795	Pram	Syak.g_02550	Pram.g_01454
OG0000795	Prbh	Syak.g_02550	Prbh.g_00023
OG0000795	Prat	Syak.g_02550	Prat.g_01304
OG0000795	Pral	Syak.g_02550	Pral.g_01209
OG0000795	Prak	Syak.g_02550	Prak.g_01342
OG0000795	Prap	Syak.g_02550	Prap.g_00072
OG0000795	Prbe	Syak.g_02550	Prbe.g_00360
OG0000795	Prbf	Syak.g_02550	Prbf.g_00108
OG0000795	Prbg	Syak.g_02550	Prbg.g_00542
OG0000795	Prbn	Syak.g_02550	Prbn.g_00163
OG0000795	Syad	Syak.g_02550	Syad.g_00877
OG0000795	Syaj	Syak.g_02550	Syaj.g_00045
OG0000795	Syag	Syak.g_02550	Syag.g_01552
OG0000795	Syab	Syak.g_02550	Syab.g_02072
OG0000795	Syal	Syak.g_02550	Syal.g_02874
OG0000795	Praf	Syak.g_02550	Praf.g_00570
OG0000795	Prah	Syak.g_02550	Prah.g_01589
OG0000795	Prbj	Syak.g_02550	Prbj.g_01652
OG0000795	Prbk	Syak.g_02550	Prbk.g_02039
OG0000795	Prbl	Syak.g_02550	Prbl.g_00489
OG0000795	Syaq	Syak.g_02550	Syaq.g_01748
OG0000795	Syac	Syak.g_02550	Syac.g_01930
OG0000795	Syah	Syak.g_02550	Syah.g_00972
OG0000795	Syae	Syak.g_02550	Syae.g_02284
OG0000795	Syaa	Syak.g_02550	Syaa.g_02074
OG0000795	Syaf	Syak.g_02550	Syaf.g_02748
OG0000795	Syai	Syak.g_02550	Syai.g_00613
OG0000795	Syam	Syak.g_02550	Syam.g_00560
OG0000795	Syan	Syak.g_02550	Syan.g_02882
OG0000795	Syao	Syak.g_02550	Syao.g_02704
OG0000795	Syar	Syak.g_02550	Syar.g_01240
OG0000795	Syat	Syak.g_02550	Syat.g_01416
OG0000795	Syas	Syak.g_02550	Syas.g_01363
OG0000795	Syap	Syak.g_02550	Syap.g_02199
OG0000796	Prab	Syak.g_02547	Prab.g_01377
OG0000796	Pran	Syak.g_02547	Pran.g_00824
OG0000796	Prac	Syak.g_02547	Prac.g_00234
OG0000796	Praq	Syak.g_02547	Praq.g_00194
OG0000796	Prar	Syak.g_02547	Prar.g_00894
OG0000796	Prax	Syak.g_02547	Prax.g_01846
OG0000796	Prae	Syak.g_02547	Prae.g_01385
OG0000796	Prau	Syak.g_02547	Prau.g_01426
OG0000796	Praa	Syak.g_02547	Praa.g_01383
OG0000796	Pras	Syak.g_02547	Pras.g_00267
OG0000796	Prag	Syak.g_02547	Prag.g_01406
OG0000796	Praw	Syak.g_02547	Praw.g_01033
OG0000796	Prbd	Syak.g_02547	Prbd.g_01747
OG0000796	Prbi	Syak.g_02547	Prbi.g_01456
OG0000796	Prav	Syak.g_02547	Prav.g_01490
OG0000796	Prai	Syak.g_02547	Prai.g_01387
OG0000796	Pray	Syak.g_02547	Pray.g_01812
OG0000796	Praz	Syak.g_02547	Praz.g_01122
OG0000796	Prba	Syak.g_02547	Prba.g_00179
OG0000796	Prad	Syak.g_02547	Prad.g_00577
OG0000796	Prao	Syak.g_02547	Prao.g_01222
OG0000796	Prbm	Syak.g_02547	Prbm.g_01677
OG0000796	Praj	Syak.g_02547	Praj.g_01592
OG0000796	Prbb	Syak.g_02547	Prbb.g_01656
OG0000796	Prbc	Syak.g_02547	Prbc.g_00674
OG0000796	Syag	Syak.g_02547	Syag.g_01556
OG0000796	Syaq	Syak.g_02547	Syaq.g_01744
OG0000796	Prak	Syak.g_02547	Prak.g_01346
OG0000796	Prap	Syak.g_02547	Prap.g_00076
OG0000796	Prbe	Syak.g_02547	Prbe.g_00356
OG0000796	Prbf	Syak.g_02547	Prbf.g_00112
OG0000796	Prbg	Syak.g_02547	Prbg.g_00546
OG0000796	Prbn	Syak.g_02547	Prbn.g_00167
OG0000796	Pram	Syak.g_02547	Pram.g_01450
OG0000796	Prbh	Syak.g_02547	Prbh.g_00027
OG0000796	Pral	Syak.g_02547	Pral.g_01205
OG0000796	Prat	Syak.g_02547	Prat.g_01308
OG0000796	Syac	Syak.g_02547	Syac.g_01934
OG0000796	Syah	Syak.g_02547	Syah.g_00968
OG0000796	Syaf	Syak.g_02547	Syaf.g_02752
OG0000796	Syai	Syak.g_02547	Syai.g_00609
OG0000796	Syam	Syak.g_02547	Syam.g_00556
OG0000796	Syad	Syak.g_02547	Syad.g_00871
OG0000796	Syaj	Syak.g_02547	Syaj.g_00039
OG0000796	Syaa	Syak.g_02547	Syaa.g_02078
OG0000796	Syae	Syak.g_02547	Syae.g_02280
OG0000796	Praf	Syak.g_02547	Praf.g_00566
OG0000796	Prah	Syak.g_02547	Prah.g_01593
OG0000796	Prbj	Syak.g_02547	Prbj.g_01656
OG0000796	Prbk	Syak.g_02547	Prbk.g_02035
OG0000796	Prbl	Syak.g_02547	Prbl.g_00485
OG0000796	Syar	Syak.g_02547	Syar.g_01236
OG0000796	Syan	Syak.g_02547	Syan.g_02886
OG0000796	Syao	Syak.g_02547	Syao.g_02708
OG0000796	Syat	Syak.g_02547	Syat.g_01422
OG0000796	Syap	Syak.g_02547	Syap.g_02448
OG0000796	Syas	Syak.g_02547	Syas.g_01368
OG0000796	Syab	Syak.g_02547	Syab.g_02068
OG0000796	Syal	Syak.g_02547	Syal.g_02870
OG0000797	Prao	Syak.g_02546	Prao.g_01221
OG0000797	Prab	Syak.g_02546	Prab.g_01378
OG0000797	Pran	Syak.g_02546	Pran.g_00823
OG0000797	Prag	Syak.g_02546	Prag.g_01407
OG0000797	Praw	Syak.g_02546	Praw.g_01034
OG0000797	Prav	Syak.g_02546	Prav.g_01491
OG0000797	Prbd	Syak.g_02546	Prbd.g_01746
OG0000797	Prbi	Syak.g_02546	Prbi.g_01457
OG0000797	Pray	Syak.g_02546	Pray.g_01811
OG0000797	Praz	Syak.g_02546	Praz.g_01121
OG0000797	Prba	Syak.g_02546	Prba.g_00178
OG0000797	Prau	Syak.g_02546	Prau.g_01427
OG0000797	Praa	Syak.g_02546	Praa.g_01384
OG0000797	Pras	Syak.g_02546	Pras.g_00268
OG0000797	Prad	Syak.g_02546	Prad.g_00576
OG0000797	Prae	Syak.g_02546	Prae.g_01386
OG0000797	Prai	Syak.g_02546	Prai.g_01388
OG0000797	Prac	Syak.g_02546	Prac.g_00235
OG0000797	Praq	Syak.g_02546	Praq.g_00195
OG0000797	Prar	Syak.g_02546	Prar.g_00893
OG0000797	Prax	Syak.g_02546	Prax.g_01845
OG0000797	Pral	Syak.g_02546	Pral.g_01204
OG0000797	Prat	Syak.g_02546	Prat.g_01309
OG0000797	Prak	Syak.g_02546	Prak.g_01347
OG0000797	Prap	Syak.g_02546	Prap.g_00077
OG0000797	Prbe	Syak.g_02546	Prbe.g_00355
OG0000797	Prbf	Syak.g_02546	Prbf.g_00113
OG0000797	Prbg	Syak.g_02546	Prbg.g_00547
OG0000797	Prbn	Syak.g_02546	Prbn.g_00168
OG0000797	Pram	Syak.g_02546	Pram.g_01449
OG0000797	Prbh	Syak.g_02546	Prbh.g_00028
OG0000797	Prbm	Syak.g_02546	Prbm.g_01678
OG0000797	Prbc	Syak.g_02546	Prbc.g_00675
OG0000797	Praj	Syak.g_02546	Praj.g_01593
OG0000797	Prbb	Syak.g_02546	Prbb.g_01657
OG0000797	Prbj	Syak.g_02546	Prbj.g_01657
OG0000797	Prbk	Syak.g_02546	Prbk.g_02034
OG0000797	Prbl	Syak.g_02546	Prbl.g_00484
OG0000797	Praf	Syak.g_02546	Praf.g_00565
OG0000797	Prah	Syak.g_02546	Prah.g_01594
OG0000797	Syaf	Syak.g_02546	Syaf.g_02753
OG0000797	Syai	Syak.g_02546	Syai.g_00608
OG0000797	Syam	Syak.g_02546	Syam.g_00555
OG0000797	Syaa	Syak.g_02546	Syaa.g_02079
OG0000797	Syac	Syak.g_02546	Syac.g_01935
OG0000797	Syah	Syak.g_02546	Syah.g_00967
OG0000797	Syae	Syak.g_02546	Syae.g_02279
OG0000797	Syad	Syak.g_02546	Syad.g_00870
OG0000797	Syaj	Syak.g_02546	Syaj.g_00038
OG0000797	Syan	Syak.g_02546	Syan.g_02888
OG0000797	Syao	Syak.g_02546	Syao.g_02709
OG0000797	Syar	Syak.g_02546	Syar.g_01235
OG0000797	Syat	Syak.g_02546	Syat.g_01423
OG0000797	Syap	Syak.g_02546	Syap.g_02449
OG0000797	Syas	Syak.g_02546	Syas.g_01369
OG0000797	Syag	Syak.g_02546	Syag.g_01557
OG0000797	Syaq	Syak.g_02546	Syaq.g_01743
OG0000797	Syab	Syak.g_02546	Syab.g_02067
OG0000797	Syal	Syak.g_02546	Syal.g_02869
OG0000798	Prab	Syak.g_01456	Prab.g_01411
OG0000798	Pran	Syak.g_01456	Pran.g_00789
OG0000798	Prag	Syak.g_01456	Prag.g_01430
OG0000798	Praw	Syak.g_01456	Praw.g_01057
OG0000798	Prax	Syak.g_01456	Prax.g_01819
OG0000798	Prac	Syak.g_01456	Prac.g_00262
OG0000798	Praq	Syak.g_01456	Praq.g_00222
OG0000798	Prar	Syak.g_01456	Prar.g_00866
OG0000798	Prae	Syak.g_01456	Prae.g_01420
OG0000798	Praa	Syak.g_01456	Praa.g_01393
OG0000798	Pras	Syak.g_01456	Pras.g_00286
OG0000798	Pram	Syak.g_01456	Pram.g_01444
OG0000798	Prbh	Syak.g_01456	Prbh.g_00033
OG0000798	Syar	Syak.g_01456	Syar.g_00222
OG0000798	Syan	Syak.g_01456	Syan.g_02026
OG0000798	Syao	Syak.g_01456	Syao.g_02066
OG0000798	Syat	Syak.g_01456	Syat.g_02057
OG0000798	Syas	Syak.g_01456	Syas.g_01750
OG0000798	Syap	Syak.g_01456	Syap.g_01363
OG0000798	Praf	Syak.g_01456	Praf.g_02276
OG0000798	Prah	Syak.g_01456	Prah.g_02131
OG0000798	Prbj	Syak.g_01456	Prbj.g_01402
OG0000798	Prbk	Syak.g_01456	Prbk.g_00414
OG0000798	Prbl	Syak.g_01456	Prbl.g_01456
OG0000798	Syaf	Syak.g_01456	Syaf.g_00240
OG0000798	Syai	Syak.g_01456	Syai.g_00262
OG0000798	Syam	Syak.g_01456	Syam.g_00233
OG0000798	Syac	Syak.g_01456	Syac.g_02250
OG0000798	Syah	Syak.g_01456	Syah.g_00627
OG0000798	Syaa	Syak.g_01456	Syaa.g_00265
OG0000798	Syae	Syak.g_01456	Syae.g_01972
OG0000798	Syad	Syak.g_01456	Syad.g_00525
OG0000798	Syaj	Syak.g_01456	Syaj.g_02568
OG0000798	Syag	Syak.g_01456	Syag.g_02601
OG0000798	Syaq	Syak.g_01456	Syaq.g_00760
OG0000798	Syab	Syak.g_01456	Syab.g_00298
OG0000798	Syal	Syak.g_01456	Syal.g_01260
OG0000799	Prag	Syak.g_00981	Prag.g_01470
OG0000799	Praw	Syak.g_00981	Praw.g_01101
OG0000799	Prae	Syak.g_00981	Prae.g_01441
OG0000799	Prai	Syak.g_00981	Prai.g_01445
OG0000799	Prac	Syak.g_00981	Prac.g_00429
OG0000799	Praq	Syak.g_00981	Praq.g_00276
OG0000799	Prar	Syak.g_00981	Prar.g_00357
OG0000799	Prax	Syak.g_00981	Prax.g_01751
OG0000799	Prav	Syak.g_00981	Prav.g_01560
OG0000799	Prao	Syak.g_00981	Prao.g_01379
OG0000799	Prau	Syak.g_00981	Prau.g_01510
OG0000799	Praa	Syak.g_00981	Praa.g_01458
OG0000799	Pras	Syak.g_00981	Pras.g_00332
OG0000799	Prbd	Syak.g_00981	Prbd.g_01707
OG0000799	Prab	Syak.g_00981	Prab.g_01448
OG0000799	Pran	Syak.g_00981	Pran.g_00751
OG0000799	Pray	Syak.g_00981	Pray.g_01740
OG0000799	Praz	Syak.g_00981	Praz.g_01059
OG0000799	Prba	Syak.g_00981	Prba.g_00115
OG0000799	Prad	Syak.g_00981	Prad.g_00533
OG0000799	Prbi	Syak.g_00981	Prbi.g_01571
OG0000799	Pram	Syak.g_00981	Pram.g_01398
OG0000799	Prbh	Syak.g_00981	Prbh.g_00079
OG0000799	Prat	Syak.g_00981	Prat.g_01333
OG0000799	Pral	Syak.g_00981	Pral.g_01184
OG0000799	Prak	Syak.g_00981	Prak.g_01374
OG0000799	Prap	Syak.g_00981	Prap.g_00104
OG0000799	Prbe	Syak.g_00981	Prbe.g_00328
OG0000799	Prbf	Syak.g_00981	Prbf.g_00140
OG0000799	Prbg	Syak.g_00981	Prbg.g_00574
OG0000799	Prbn	Syak.g_00981	Prbn.g_00195
OG0000799	Prbm	Syak.g_00981	Prbm.g_01691
OG0000799	Praj	Syak.g_00981	Praj.g_01613
OG0000799	Prbc	Syak.g_00981	Prbc.g_00690
OG0000799	Prbb	Syak.g_00981	Prbb.g_01668
OG0000799	Syao	Syak.g_00981	Syao.g_01525
OG0000799	Syan	Syak.g_00981	Syan.g_01310
OG0000799	Syap	Syak.g_00981	Syap.g_02488
OG0000799	Syar	Syak.g_00981	Syar.g_02844
OG0000799	Syat	Syak.g_00981	Syat.g_01256
OG0000799	Syas	Syak.g_00981	Syas.g_02789
OG0000799	Syab	Syak.g_00981	Syab.g_00826
OG0000799	Syal	Syak.g_00981	Syal.g_01547
OG0000799	Syac	Syak.g_00981	Syac.g_01602
OG0000799	Syah	Syak.g_00981	Syah.g_01326
OG0000799	Syaf	Syak.g_00981	Syaf.g_02380
OG0000799	Syai	Syak.g_00981	Syai.g_00996
OG0000799	Syam	Syak.g_00981	Syam.g_01585
OG0000799	Syaa	Syak.g_00981	Syaa.g_01743
OG0000799	Syae	Syak.g_00981	Syae.g_00010
OG0000799	Syad	Syak.g_00981	Syad.g_02243
OG0000799	Syaj	Syak.g_00981	Syaj.g_01352
OG0000799	Praf	Syak.g_00981	Praf.g_01765
OG0000799	Prah	Syak.g_00981	Prah.g_00435
OG0000799	Prbj	Syak.g_00981	Prbj.g_01304
OG0000799	Prbk	Syak.g_00981	Prbk.g_01929
OG0000799	Prbl	Syak.g_00981	Prbl.g_00152
OG0000799	Syag	Syak.g_00981	Syag.g_01278
OG0000799	Syaq	Syak.g_00981	Syaq.g_00341
OG0000800	Prae	Syak.g_00989	Prae.g_01442
OG0000800	Prab	Syak.g_00989	Prab.g_01449
OG0000800	Pran	Syak.g_00989	Pran.g_00750
OG0000800	Prai	Syak.g_00989	Prai.g_01446
OG0000800	Prao	Syak.g_00989	Prao.g_01380
OG0000800	Prav	Syak.g_00989	Prav.g_01561
OG0000800	Prac	Syak.g_00989	Prac.g_00428
OG0000800	Praq	Syak.g_00989	Praq.g_00277
OG0000800	Prar	Syak.g_00989	Prar.g_00356
OG0000800	Prag	Syak.g_00989	Prag.g_01471
OG0000800	Praw	Syak.g_00989	Praw.g_01100
OG0000800	Prbd	Syak.g_00989	Prbd.g_01706
OG0000800	Pras	Syak.g_00989	Pras.g_00333
OG0000800	Praa	Syak.g_00989	Praa.g_01459
OG0000800	Prau	Syak.g_00989	Prau.g_01511
OG0000800	Prad	Syak.g_00989	Prad.g_00532
OG0000800	Prbi	Syak.g_00989	Prbi.g_01572
OG0000800	Pray	Syak.g_00989	Pray.g_01739
OG0000800	Praz	Syak.g_00989	Praz.g_01058
OG0000800	Prba	Syak.g_00989	Prba.g_00114
OG0000800	Prax	Syak.g_00989	Prax.g_01750
OG0000800	Prbm	Syak.g_00989	Prbm.g_01692
OG0000800	Prbb	Syak.g_00989	Prbb.g_01669
OG0000800	Praj	Syak.g_00989	Praj.g_01614
OG0000800	Prbc	Syak.g_00989	Prbc.g_00691
OG0000800	Prak	Syak.g_00989	Prak.g_01375
OG0000800	Prap	Syak.g_00989	Prap.g_00105
OG0000800	Prbe	Syak.g_00989	Prbe.g_00327
OG0000800	Prbf	Syak.g_00989	Prbf.g_00141
OG0000800	Prbg	Syak.g_00989	Prbg.g_00575
OG0000800	Prbn	Syak.g_00989	Prbn.g_00196
OG0000800	Pram	Syak.g_00989	Pram.g_01397
OG0000800	Prbh	Syak.g_00989	Prbh.g_00080
OG0000800	Pral	Syak.g_00989	Pral.g_01183
OG0000800	Prat	Syak.g_00989	Prat.g_01334
OG0000800	Syat	Syak.g_00989	Syat.g_01255
OG0000800	Syar	Syak.g_00989	Syar.g_02843
OG0000800	Syan	Syak.g_00989	Syan.g_01308
OG0000800	Syao	Syak.g_00989	Syao.g_01526
OG0000800	Syap	Syak.g_00989	Syap.g_02487
OG0000800	Syas	Syak.g_00989	Syas.g_02790
OG0000800	Prah	Syak.g_00989	Prah.g_00434
OG0000800	Praf	Syak.g_00989	Praf.g_01766
OG0000800	Prbj	Syak.g_00989	Prbj.g_01303
OG0000800	Prbk	Syak.g_00989	Prbk.g_01930
OG0000800	Prbl	Syak.g_00989	Prbl.g_00153
OG0000800	Syaa	Syak.g_00989	Syaa.g_01747
OG0000800	Syai	Syak.g_00989	Syai.g_00993
OG0000800	Syaf	Syak.g_00989	Syaf.g_02383
OG0000800	Syam	Syak.g_00989	Syam.g_01588
OG0000800	Syac	Syak.g_00989	Syac.g_01603
OG0000800	Syah	Syak.g_00989	Syah.g_01325
OG0000800	Syae	Syak.g_00989	Syae.g_00009
OG0000800	Syad	Syak.g_00989	Syad.g_02245
OG0000800	Syaj	Syak.g_00989	Syaj.g_01354
OG0000800	Syab	Syak.g_00989	Syab.g_00821
OG0000800	Syal	Syak.g_00989	Syal.g_01542
OG0000800	Syaq	Syak.g_00989	Syaq.g_00342
OG0000800	Syag	Syak.g_00989	Syag.g_01280
OG0000801	Pray	Syak.g_00990	Pray.g_01738
OG0000801	Praz	Syak.g_00990	Praz.g_01057
OG0000801	Prba	Syak.g_00990	Prba.g_00113
OG0000801	Prax	Syak.g_00990	Prax.g_01749
OG0000801	Pras	Syak.g_00990	Pras.g_00334
OG0000801	Prau	Syak.g_00990	Prau.g_01512
OG0000801	Prae	Syak.g_00990	Prae.g_01443
OG0000801	Prao	Syak.g_00990	Prao.g_01381
OG0000801	Prbd	Syak.g_00990	Prbd.g_01705
OG0000801	Prab	Syak.g_00990	Prab.g_01450
OG0000801	Pran	Syak.g_00990	Pran.g_00749
OG0000801	Prai	Syak.g_00990	Prai.g_01447
OG0000801	Prbi	Syak.g_00990	Prbi.g_01573
OG0000801	Prad	Syak.g_00990	Prad.g_00531
OG0000801	Prag	Syak.g_00990	Prag.g_01472
OG0000801	Praw	Syak.g_00990	Praw.g_01099
OG0000801	Praa	Syak.g_00990	Praa.g_01460
OG0000801	Prac	Syak.g_00990	Prac.g_00427
OG0000801	Praq	Syak.g_00990	Praq.g_00278
OG0000801	Prar	Syak.g_00990	Prar.g_00355
OG0000801	Prav	Syak.g_00990	Prav.g_01562
OG0000801	Prbb	Syak.g_00990	Prbb.g_01670
OG0000801	Prbm	Syak.g_00990	Prbm.g_01693
OG0000801	Prbc	Syak.g_00990	Prbc.g_00692
OG0000801	Praj	Syak.g_00990	Praj.g_01615
OG0000801	Pral	Syak.g_00990	Pral.g_01182
OG0000801	Prat	Syak.g_00990	Prat.g_01335
OG0000801	Prak	Syak.g_00990	Prak.g_01376
OG0000801	Prap	Syak.g_00990	Prap.g_00106
OG0000801	Prbe	Syak.g_00990	Prbe.g_00326
OG0000801	Prbf	Syak.g_00990	Prbf.g_00142
OG0000801	Prbg	Syak.g_00990	Prbg.g_00576
OG0000801	Prbn	Syak.g_00990	Prbn.g_00197
OG0000801	Pram	Syak.g_00990	Pram.g_01396
OG0000801	Prbh	Syak.g_00990	Prbh.g_00081
OG0000801	Prah	Syak.g_00990	Prah.g_00433
OG0000801	Praf	Syak.g_00990	Praf.g_01767
OG0000801	Prbj	Syak.g_00990	Prbj.g_01302
OG0000801	Prbk	Syak.g_00990	Prbk.g_01931
OG0000801	Prbl	Syak.g_00990	Prbl.g_00154
OG0000801	Syac	Syak.g_00990	Syac.g_01604
OG0000801	Syah	Syak.g_00990	Syah.g_01324
OG0000801	Syaf	Syak.g_00990	Syaf.g_02384
